nombre,Posicion,nacido,partidos_jugados,titularidades,minutos_jugados,goles,asistencias,amarillas,rojas,carreras_progresivas,pases_progresivos,Pases_progresivos_recibidos,temporada,liga
marc-oliver kempf,DF,1995,31,30,2615,0,0,6,1,17,85,4,2024-2025,serie-a
kialonda,DF,1997,24,24,2144,0,1,3,0,4,34,5,2024-2025,serie-a
magnus kofod andersen,MF,1999,14,7,695,1,1,1,0,7,24,18,2024-2025,serie-a
sead kolašinac,DF,1993,23,23,1903,0,2,7,0,52,142,47,2024-2025,serie-a
randal kolo muani,FW,1998,16,13,1160,8,1,0,0,21,20,100,2024-2025,serie-a
ismael konate,"FW,MF",2006,12,0,116,0,1,0,0,5,2,7,2024-2025,serie-a
manu koné,MF,2001,34,31,2572,2,1,6,0,70,144,50,2024-2025,serie-a
teun koopmeiners,"MF,FW",1998,28,23,1994,3,3,3,0,32,89,127,2024-2025,serie-a
odilon kossounou,DF,2001,18,12,1125,0,0,1,0,13,46,14,2024-2025,serie-a
christian kouamé,"FW,MF",1997,18,5,622,0,1,1,0,7,16,46,2024-2025,serie-a
christian kouamé,"FW,MF",1997,8,5,507,1,0,0,0,5,13,39,2024-2025,serie-a
viktor kovalenko,MF,1996,6,0,77,0,0,0,0,1,4,3,2024-2025,serie-a
mateusz kowalski,MF,2005,1,1,56,0,0,0,0,0,0,2,2024-2025,serie-a
thomas kristensen,DF,2002,24,19,1754,1,0,5,0,19,76,19,2024-2025,serie-a
nikola krstović,FW,2000,37,37,3057,11,5,6,0,42,56,149,2024-2025,serie-a
khvicha kvaratskhelia,"FW,MF",2001,17,15,1178,5,3,1,0,74,57,89,2024-2025,serie-a
giorgos kyriakopoulos,DF,1996,34,33,2845,2,4,5,0,67,97,132,2024-2025,serie-a
mathis lambourde,"FW,MF",2006,7,0,89,1,0,1,0,1,0,12,2024-2025,serie-a
gianluca lapadula,"FW,MF",1990,12,1,310,0,0,1,0,7,7,16,2024-2025,serie-a
valentino lazaro,"DF,FW",1996,33,26,2307,0,6,6,0,35,76,131,2024-2025,serie-a
darko lazović,"DF,MF",1990,27,17,1459,2,3,0,0,22,40,88,2024-2025,serie-a
manuel lazzari,DF,1993,25,16,1406,0,1,3,0,72,66,96,2024-2025,serie-a
enzo le fée,MF,2000,6,4,318,0,0,1,0,15,28,3,2024-2025,serie-a
nicola leali,GK,1993,29,29,2610,0,0,1,0,0,0,0,2024-2025,serie-a
rafael leão,FW,1999,34,25,2323,8,8,5,0,123,93,262,2024-2025,serie-a
stefan lekovic,DF,2004,7,3,367,0,0,0,0,4,15,2,2024-2025,serie-a
nunzio lella,MF,2000,1,0,5,0,0,0,0,0,0,0,2024-2025,serie-a
giovanni leoni,DF,2006,17,14,1199,1,0,3,1,0,21,5,2024-2025,serie-a
ben lhassine kone,MF,2000,4,0,51,0,0,1,0,0,3,1,2024-2025,serie-a
mattia liberali,MF,2007,1,1,61,0,0,0,0,1,5,4,2024-2025,serie-a
karol linetty,MF,1995,28,18,1540,1,0,6,0,18,47,19,2024-2025,serie-a
dailon livramento,"FW,MF",2001,29,8,940,1,1,2,1,23,13,67,2024-2025,serie-a
stanislav lobotka,MF,1994,32,31,2636,0,1,3,0,30,118,32,2024-2025,serie-a
manuel locatelli,MF,1998,36,34,2822,2,2,9,0,33,294,33,2024-2025,serie-a
ruben loftus-cheek,MF,1996,19,10,1037,0,0,3,0,27,51,32,2024-2025,serie-a
ademola lookman,"MF,FW",1997,31,28,2247,15,5,4,0,142,73,316,2024-2025,serie-a
sandi lovrić,MF,1998,36,31,2308,2,3,5,0,60,120,71,2024-2025,serie-a
lorenzo lucca,FW,2000,33,27,2353,12,1,10,0,15,18,98,2024-2025,serie-a
jhon lucumí,DF,1998,32,29,2614,0,1,8,1,34,108,7,2024-2025,serie-a
josé luis palomino,DF,1990,18,10,1081,1,0,3,0,4,35,1,2024-2025,serie-a
douglas luiz,MF,1998,19,3,529,0,0,2,0,16,35,12,2024-2025,serie-a
romelu lukaku,FW,1993,36,35,2843,14,10,4,0,31,36,219,2024-2025,serie-a
sebastiano luperto,DF,1996,36,36,3240,1,3,4,0,22,96,11,2024-2025,serie-a
zito luvumbo,"FW,MF",2002,26,19,1606,2,2,2,0,70,31,125,2024-2025,serie-a
charalampos lykogiannis,DF,1993,17,12,1048,0,4,3,0,10,49,36,2024-2025,serie-a
mathias løvik,"DF,FW",2003,6,0,92,0,0,0,0,0,1,6,2024-2025,serie-a
giangiacomo magnani,DF,1995,17,11,1065,1,0,2,0,4,31,7,2024-2025,serie-a
mike maignan,GK,1995,37,37,3294,0,0,1,0,0,4,0,2024-2025,serie-a
antoine makoumbou,MF,1998,33,27,2150,0,3,4,1,11,92,14,2024-2025,serie-a
daniel maldini,"MF,FW",2001,20,16,1306,3,0,5,0,41,34,66,2024-2025,serie-a
daniel maldini,"FW,MF",2001,10,2,258,3,0,0,0,12,7,30,2024-2025,serie-a
youssef maleh,MF,1998,22,17,1510,0,1,5,1,10,72,37,2024-2025,serie-a
ruslan malinovskyi,"MF,FW",1993,9,4,383,0,2,2,0,3,32,10,2024-2025,serie-a
dennis man,"FW,MF",1998,33,23,1995,4,4,0,0,67,60,142,2024-2025,serie-a
gianluca mancini,DF,1996,37,36,3143,2,0,8,0,45,139,23,2024-2025,serie-a
christos mandas,GK,2001,9,9,810,0,0,0,0,0,3,0,2024-2025,serie-a
rolando mandragora,MF,1997,28,22,1856,4,2,7,0,11,92,34,2024-2025,serie-a
alberto manzoni,MF,2005,1,0,6,0,0,0,0,0,0,0,2024-2025,serie-a
alessandro marcandalli,DF,2002,2,1,46,0,0,0,0,0,1,0,2024-2025,serie-a
alessandro marcandalli,DF,2002,8,5,354,0,0,2,0,2,10,1,2024-2025,serie-a
filip marchwiński,MF,2002,1,0,15,0,0,0,0,0,0,0,2024-2025,serie-a
pablo marí,DF,1993,19,19,1628,0,0,4,1,5,58,1,2024-2025,serie-a
pablo marí,DF,1993,13,12,1098,0,0,2,0,2,27,0,2024-2025,serie-a
luca marianucci,DF,2004,18,12,1069,0,0,0,1,12,28,3,2024-2025,serie-a
mirko marić,"FW,MF",1995,8,1,106,0,0,0,0,1,3,8,2024-2025,serie-a
mirko marić,FW,1995,10,4,356,0,0,0,0,4,9,27,2024-2025,serie-a
rafa marín,DF,2002,4,1,142,0,0,1,0,2,5,0,2024-2025,serie-a
răzvan marin,MF,1996,33,13,1406,3,2,4,0,22,84,29,2024-2025,serie-a
guillermo maripán,DF,1994,28,27,2340,1,1,4,1,14,96,9,2024-2025,serie-a
aarón martín,DF,1997,36,35,3085,0,8,5,0,50,90,108,2024-2025,serie-a
josep martinez,GK,1998,5,5,450,0,0,0,0,0,0,0,2024-2025,serie-a
lautaro martínez,FW,1997,30,30,2474,12,3,1,0,34,68,197,2024-2025,serie-a
lucas martínez quarta,DF,1996,8,4,351,1,0,1,0,3,14,2,2024-2025,serie-a
kevin martins,"MF,DF",2005,9,1,183,0,1,1,0,3,6,10,2024-2025,serie-a
adam marušić,DF,1992,35,26,2337,4,0,1,0,23,84,108,2024-2025,serie-a
adam masina,DF,1994,28,20,1919,1,2,5,0,15,73,10,2024-2025,serie-a
patrizio masini,MF,2001,26,16,1538,1,0,3,0,16,44,27,2024-2025,serie-a
alan matturro,DF,2004,13,9,900,0,0,2,0,12,15,9,2024-2025,serie-a
andrea mazza,GK,2004,1,0,8,0,0,0,0,0,0,0,2024-2025,serie-a
luca mazzitelli,MF,1995,11,3,335,1,1,1,0,2,27,14,2024-2025,serie-a
pasquale mazzocchi,"DF,FW",1995,20,7,702,0,0,3,0,20,23,43,2024-2025,serie-a
samuel mbangula,FW,2004,23,7,709,3,3,1,0,25,17,44,2024-2025,serie-a
weston mckennie,"MF,DF",1998,32,27,2310,2,4,3,0,28,101,153,2024-2025,serie-a
scott mctominay,MF,1996,34,33,2938,12,4,3,0,56,112,131,2024-2025,serie-a
filippo melegoni,"MF,FW",1999,3,1,89,0,1,0,0,0,1,2,2024-2025,serie-a
alex meret,GK,1997,34,34,3005,0,0,0,0,0,1,0,2024-2025,serie-a
junior messias,"MF,FW",1991,17,8,847,1,1,1,0,32,32,49,2024-2025,serie-a
valentin mihaila,"FW,MF",2000,21,16,1288,0,3,2,0,25,41,72,2024-2025,serie-a
vanja milinković-savić,GK,1997,37,37,3330,0,0,3,0,0,0,0,2024-2025,serie-a
yerry mina,DF,1994,31,31,2569,1,0,6,1,17,76,9,2024-2025,serie-a
juan miranda,DF,2000,31,25,2277,0,6,4,1,34,163,88,2024-2025,serie-a
fabio miretti,"MF,FW",2003,25,22,1677,3,3,2,0,33,54,100,2024-2025,serie-a
henrikh mkhitaryan,MF,1989,31,29,2328,1,4,4,0,72,199,93,2024-2025,serie-a
rui modesto,"DF,MF",1999,20,4,608,0,1,1,0,16,22,43,2024-2025,serie-a
lorenzo montipò,GK,1996,36,36,3240,0,0,0,0,0,1,0,2024-2025,serie-a
álvaro morata,"FW,MF",1992,16,13,1099,5,0,5,0,18,26,63,2024-2025,serie-a
alberto moreno,DF,1992,24,21,1727,0,0,4,0,23,81,58,2024-2025,serie-a
matias moreno,DF,2003,4,2,144,0,0,0,0,1,6,1,2024-2025,serie-a
tete morente,"FW,MF",1996,31,23,2021,3,2,5,0,48,102,144,2024-2025,serie-a
nikola moro,MF,1998,22,15,1208,0,2,1,0,17,93,21,2024-2025,serie-a
daniel mosquera,FW,1999,35,12,1375,5,1,4,0,17,25,83,2024-2025,serie-a
dany mota,"FW,MF",1998,31,24,2104,5,2,3,0,53,47,139,2024-2025,serie-a
bob murphy omoregbe,MF,2003,1,0,3,0,0,0,0,0,0,1,2024-2025,serie-a
yunus musah,"MF,FW",2002,29,19,1571,0,2,5,0,51,84,74,2024-2025,serie-a
juan musso,GK,1994,1,1,90,0,0,0,0,0,0,0,2024-2025,serie-a
kingstone mutandwa,"FW,MF",2003,6,0,127,0,0,0,0,1,0,7,2024-2025,serie-a
obite n'dicka,DF,1999,38,38,3420,0,1,2,0,29,107,5,2024-2025,serie-a
konan n'dri,"FW,MF",2000,11,2,306,0,0,0,0,16,2,22,2024-2025,serie-a
michel ndary adopo,MF,2000,35,27,2409,1,1,5,1,20,106,61,2024-2025,serie-a
cher ndour,"MF,DF",2004,9,4,406,0,0,1,0,12,17,26,2024-2025,serie-a
dan ndoye,FW,2000,30,26,2143,8,4,4,0,132,74,231,2024-2025,serie-a
victor nelsson,DF,1998,4,1,187,0,0,0,0,0,4,0,2024-2025,serie-a
david neres,FW,1997,28,13,1283,2,4,1,0,73,32,143,2024-2025,serie-a
cyril ngonge,FW,2000,18,1,216,0,0,2,0,7,8,36,2024-2025,serie-a
hans nicolussi caviglia,MF,2000,35,33,2861,4,2,7,1,20,140,22,2024-2025,serie-a
oliver nielsen,DF,2003,2,0,35,0,0,1,0,0,0,0,2024-2025,serie-a
eybi nije,"FW,MF",2005,16,0,394,1,0,1,0,10,7,26,2024-2025,serie-a
brooke norton-cuffy,"DF,FW",2004,14,8,719,0,0,0,0,12,18,21,2024-2025,serie-a
tijjani noslin,"FW,MF",1999,30,8,861,2,2,2,0,13,16,56,2024-2025,serie-a
adam obert,DF,2002,21,13,1077,1,1,4,0,12,50,19,2024-2025,serie-a
jens odgaard,"MF,FW",1999,29,24,1952,6,1,1,0,35,50,99,2024-2025,serie-a
noah okafor,FW,2000,11,5,414,1,0,0,0,21,12,48,2024-2025,serie-a
noah okafor,"FW,MF",2000,4,0,40,0,0,0,0,7,1,6,2024-2025,serie-a
yllan okou,DF,2002,1,0,2,0,0,0,0,0,0,0,2024-2025,serie-a
maduka okoye,GK,1999,25,25,2250,0,0,1,0,0,1,0,2024-2025,serie-a
mathías olivera,DF,1997,32,26,2370,0,2,4,0,46,126,62,2024-2025,serie-a
jean onana,MF,2000,9,2,304,0,0,1,0,1,11,4,2024-2025,serie-a
jacob ondrejka,"MF,FW",2002,12,3,422,5,0,0,0,13,11,21,2024-2025,serie-a
gaetano oristanio,"FW,MF",2002,37,29,2315,3,3,3,0,72,64,131,2024-2025,serie-a
riccardo orsolini,FW,1997,30,23,1878,15,4,2,0,61,69,186,2024-2025,serie-a
yordan osorio,DF,1994,3,2,172,0,0,0,0,1,3,0,2024-2025,serie-a
sebastian otoa,DF,2004,3,3,179,0,0,1,1,0,0,0,2024-2025,serie-a
remi oudin,"MF,FW",1996,11,3,299,0,0,1,0,2,13,16,2024-2025,serie-a
cheick oumar conde,MF,2000,9,1,151,0,0,2,0,2,8,5,2024-2025,serie-a
daniel oyegoke,DF,2003,5,0,103,0,0,1,0,2,2,5,2024-2025,serie-a
daniele padelli,GK,1985,1,1,90,0,0,0,0,0,0,0,2024-2025,serie-a
simone pafundi,"MF,DF",2006,9,0,116,0,0,0,0,3,0,7,2024-2025,serie-a
tomás palacios,DF,2003,8,5,446,0,0,2,0,3,21,2,2024-2025,serie-a
tomás palacios,DF,2003,2,0,11,0,0,0,0,0,3,0,2024-2025,serie-a
alberto paleari,GK,1992,1,1,90,0,0,0,0,0,0,0,2024-2025,serie-a
marco palestra,DF,2005,9,2,222,0,0,0,0,13,6,14,2024-2025,serie-a
matteo palma,DF,2008,1,0,5,0,0,0,0,0,1,0,2024-2025,serie-a
leandro paredes,MF,1994,22,15,1373,3,1,4,0,17,106,14,2024-2025,serie-a
fabiano parisi,"DF,MF",2000,25,11,1049,2,0,3,0,25,40,35,2024-2025,serie-a
mario pašalić,MF,1995,34,23,1967,3,4,1,0,44,149,68,2024-2025,serie-a
patric,DF,1993,10,5,607,1,0,2,0,4,30,5,2024-2025,serie-a
rui patrício,GK,1988,3,3,270,0,0,0,0,0,0,0,2024-2025,serie-a
benjamin pavard,DF,1996,23,18,1584,0,1,4,0,13,92,26,2024-2025,serie-a
strahinja pavlović,DF,2001,24,21,1864,2,1,3,1,40,94,10,2024-2025,serie-a
leonardo pavoletti,"FW,MF",1988,26,1,445,2,0,5,0,1,17,26,2024-2025,serie-a
martín payero,MF,1998,25,16,1381,1,1,5,0,33,51,44,2024-2025,serie-a
nicolás paz,"MF,FW",2004,35,30,2687,6,8,6,0,77,163,171,2024-2025,serie-a
marcus pedersen,DF,2000,29,15,1362,0,0,3,0,44,19,77,2024-2025,serie-a
pedro,"FW,MF",1987,30,6,1102,10,1,2,0,48,76,89,2024-2025,serie-a
pietro pellegri,FW,2001,11,5,414,3,0,2,0,12,8,28,2024-2025,serie-a
lorenzo pellegrini,MF,1996,25,20,1626,2,1,4,0,27,61,82,2024-2025,serie-a
luca pellegrini,DF,1999,22,10,1067,0,4,5,0,21,72,61,2024-2025,serie-a
mateo pellegrino,FW,2001,13,8,737,3,1,2,0,6,15,37,2024-2025,serie-a
andy pelmard,DF,2000,3,1,129,0,0,1,0,1,1,0,2024-2025,serie-a
sergiu perciun,"FW,MF",2006,5,0,152,0,0,0,0,2,4,12,2024-2025,serie-a
pedro pereira,DF,1998,35,32,2665,1,3,10,0,52,66,107,2024-2025,serie-a
gastón pereiro,MF,1995,2,0,31,0,0,0,0,0,2,2,2024-2025,serie-a
kike pérez,MF,1997,16,13,1114,1,0,4,0,18,60,31,2024-2025,serie-a
nehuén pérez,DF,2000,2,2,180,0,0,0,0,2,4,2,2024-2025,serie-a
simone perilli,GK,1995,2,2,180,0,0,0,0,0,0,0,2024-2025,serie-a
mattia perin,GK,1992,5,5,450,0,0,0,0,0,0,0,2024-2025,serie-a
máximo perrone,MF,2003,26,20,1857,0,3,6,0,16,98,19,2024-2025,serie-a
matteo pessina,MF,1997,11,10,854,0,0,2,0,8,28,20,2024-2025,serie-a
andrea petagna,FW,1995,13,2,335,0,0,1,0,2,1,17,2024-2025,serie-a
giuseppe pezzella,"DF,FW",1997,35,34,2878,0,3,7,0,77,80,143,2024-2025,serie-a
roberto piccoli,FW,2001,37,37,3127,10,1,6,0,30,37,165,2024-2025,serie-a
nicholas pierini,MF,1998,2,0,83,0,0,0,0,1,2,4,2024-2025,serie-a
santiago pierotti,FW,2001,36,22,1937,4,2,6,1,43,38,85,2024-2025,serie-a
balthazar pierret,MF,2000,30,21,1723,0,0,2,0,13,82,13,2024-2025,serie-a
andrea pinamonti,FW,1999,36,33,2850,10,1,4,0,20,46,132,2024-2025,serie-a
nicola pintus,DF,2005,1,0,4,0,0,0,0,0,0,0,2024-2025,serie-a
niccolò pisilli,MF,2004,28,11,1227,2,1,7,0,22,63,44,2024-2025,serie-a
damián pizarro,"FW,MF",2005,2,0,16,0,0,0,0,0,0,0,2024-2025,serie-a
semuel pizzignacco,GK,2001,9,8,736,0,0,0,0,0,0,0,2024-2025,serie-a
tommaso pobega,MF,1999,21,13,1178,2,2,6,2,12,42,23,2024-2025,serie-a
joel pohjanpalo,FW,1994,20,19,1603,6,0,1,0,9,29,72,2024-2025,serie-a
matteo politano,"FW,MF",1993,37,34,2804,3,4,3,0,135,129,278,2024-2025,serie-a
marin pongračić,DF,1997,19,14,1292,0,0,3,1,7,34,5,2024-2025,serie-a
stefan posch,DF,1997,14,7,714,0,0,1,0,11,36,35,2024-2025,serie-a
stefan posch,DF,1997,5,4,387,0,0,0,0,5,23,5,2024-2025,serie-a
matteo prati,MF,2003,12,8,570,0,0,1,0,2,23,7,2024-2025,serie-a
ivan provedel,GK,1994,29,29,2610,0,0,0,0,0,4,0,2024-2025,serie-a
diego pugno,FW,2006,1,0,7,0,0,0,0,0,0,0,2024-2025,serie-a
christian pulisic,"FW,MF",1998,34,29,2478,11,9,1,0,121,105,191,2024-2025,serie-a
ionuț radu,GK,1997,15,15,1350,0,0,1,0,0,0,0,2024-2025,serie-a
hamza rafia,MF,1999,18,14,1058,0,0,4,0,13,51,32,2024-2025,serie-a
antonio raimondo,"FW,DF",2004,9,0,94,0,0,0,0,2,2,7,2024-2025,serie-a
ylber ramadani,MF,1996,29,21,1807,1,1,4,0,9,60,7,2024-2025,serie-a
luca ranieri,DF,1999,35,34,2981,0,3,7,0,25,80,11,2024-2025,serie-a
giacomo raspadori,"FW,MF",2000,26,11,1103,6,1,1,0,18,42,57,2024-2025,serie-a
federico ravaglia,GK,1999,12,11,1056,0,0,0,0,0,0,0,2024-2025,serie-a
ante rebić,"FW,MF",1993,27,7,788,1,0,3,2,17,36,63,2024-2025,serie-a
tijjani reijnders,MF,1998,37,36,3128,10,4,2,1,111,230,121,2024-2025,serie-a
pepe reina,GK,1982,12,12,1034,0,0,0,1,0,0,0,2024-2025,serie-a
devyne rensch,DF,2003,14,5,469,0,1,0,0,2,14,25,2024-2025,serie-a
mateo retegui,FW,1999,36,32,2383,25,8,3,0,21,46,199,2024-2025,serie-a
samuele ricci,MF,2001,34,34,2825,1,1,8,1,43,116,30,2024-2025,serie-a
amir richardson,MF,2002,26,10,1024,1,1,6,0,19,47,31,2024-2025,serie-a
sergi roberto,MF,1992,13,8,696,0,1,4,0,10,36,19,2024-2025,serie-a
alessio romagnoli,DF,1995,32,31,2672,2,0,4,2,8,90,4,2024-2025,serie-a
marten de roon,"MF,DF",1991,36,34,3058,4,4,5,0,37,242,32,2024-2025,serie-a
jonas rouhi,DF,2004,5,1,210,0,0,0,0,1,9,7,2024-2025,serie-a
nicolò rovella,MF,2001,33,31,2718,0,3,13,0,45,159,42,2024-2025,serie-a
amir rrahmani,DF,1994,38,38,3406,1,3,2,0,30,188,2,2024-2025,serie-a
tommaso rubino,MF,2006,1,0,8,0,0,0,0,0,1,0,2024-2025,serie-a
matteo ruggeri,DF,2002,30,19,1751,0,3,2,0,60,114,104,2024-2025,serie-a
stefano sabelli,DF,1993,34,23,2058,0,2,3,0,36,88,43,2024-2025,serie-a
alexis saelemaekers,"DF,FW",1999,22,17,1389,7,3,4,0,39,53,136,2024-2025,serie-a
alexis saelemaekers,"DF,FW",1999,1,1,90,0,0,0,0,7,4,13,2024-2025,serie-a
richie sagrado,DF,2004,3,3,140,0,0,1,0,0,2,5,2024-2025,serie-a
marco sala,DF,1999,8,3,261,0,0,3,0,10,16,16,2024-2025,serie-a
marco sala,DF,1999,2,0,72,0,0,0,0,5,6,9,2024-2025,serie-a
anass salah-eddine,DF,2002,3,2,152,0,1,0,0,8,2,15,2024-2025,serie-a
lazar samardzic,MF,2002,31,7,1169,2,1,3,0,54,92,99,2024-2025,serie-a
junior sambia,"DF,FW",1996,17,2,387,0,0,0,0,5,21,20,2024-2025,serie-a
antonio sanabria,FW,1996,26,16,1318,2,1,2,0,6,18,54,2024-2025,serie-a
alexis sánchez,FW,1988,13,6,437,0,0,0,0,2,19,19,2024-2025,serie-a
nicola sansone,"MF,FW",1991,5,0,65,0,0,1,0,0,1,5,2024-2025,serie-a
amin sarr,FW,2001,32,25,1907,4,1,1,0,31,41,103,2024-2025,serie-a
razvan sava,GK,2002,12,12,1080,0,0,1,0,0,0,0,2024-2025,serie-a
nicolò savona,DF,2003,28,19,1724,2,1,5,0,35,59,44,2024-2025,serie-a
saba sazonov,DF,2002,1,0,3,0,0,0,0,0,0,0,2024-2025,serie-a
giorgio scalvini,DF,2003,6,4,272,0,0,2,0,5,20,7,2024-2025,serie-a
gianluca scamacca,FW,1999,1,0,6,0,0,0,0,0,0,0,2024-2025,serie-a
joël schingtienne,DF,2002,16,12,1122,0,0,2,0,5,28,4,2024-2025,serie-a
simone scuffet,GK,1996,13,13,1170,0,0,0,0,0,0,0,2024-2025,serie-a
simone scuffet,GK,1996,1,1,90,0,0,0,0,0,0,0,2024-2025,serie-a
jacopo seghetti,GK,2005,1,1,90,0,0,0,0,0,0,0,2024-2025,serie-a
stefano sensi,MF,1995,12,2,274,1,0,0,0,4,38,8,2024-2025,serie-a
suat serdar,MF,1997,22,16,1376,2,1,4,1,18,56,35,2024-2025,serie-a
stephan el shaarawy,"DF,MF",1992,31,12,1098,3,4,2,0,42,49,77,2024-2025,serie-a
alen sherri,GK,1997,7,7,621,0,0,0,0,0,0,0,2024-2025,serie-a
eldor shomurodov,"FW,MF",1995,27,11,1097,4,4,1,0,19,21,62,2024-2025,serie-a
benjamin siegrist,GK,1992,2,2,152,0,0,0,0,0,0,0,2024-2025,serie-a
marco silvestri,GK,1991,5,5,450,0,0,0,0,0,0,0,2024-2025,serie-a
giovanni simeone,FW,1995,30,1,419,1,1,1,0,11,7,30,2024-2025,serie-a
łukasz skorupski,GK,1991,27,27,2364,0,0,1,0,0,0,0,2024-2025,serie-a
ivan smolčić,DF,2000,9,7,630,0,0,2,0,3,23,9,2024-2025,serie-a
simon sohm,MF,2001,37,36,2989,4,0,6,0,69,140,67,2024-2025,serie-a
ola solbakken,"MF,FW",1998,21,8,760,0,0,2,0,18,20,32,2024-2025,serie-a
oumar solet,DF,2000,19,19,1672,1,2,3,1,20,65,6,2024-2025,serie-a
daniele sommariva,GK,1997,1,0,28,0,0,0,0,0,0,0,2024-2025,serie-a
yann sommer,GK,1988,32,32,2880,0,0,0,0,0,1,0,2024-2025,serie-a
borna sosa,DF,1998,19,14,1181,0,0,0,0,13,51,49,2024-2025,serie-a
riccardo sottil,"FW,MF",1999,18,8,833,1,1,1,0,71,18,100,2024-2025,serie-a
riccardo sottil,"FW,MF",1999,6,1,123,0,0,0,0,11,3,14,2024-2025,serie-a
matìas soulé,"MF,DF",2003,27,22,1781,5,5,3,0,84,89,191,2024-2025,serie-a
leonardo spinazzola,"DF,FW",1993,27,17,1517,1,1,1,0,83,88,81,2024-2025,serie-a
marco sportiello,GK,1992,2,1,126,0,0,0,0,0,0,0,2024-2025,serie-a
filip stankovic,GK,2002,16,16,1367,0,0,1,0,0,0,0,2024-2025,serie-a
petar stojanović,MF,1995,1,0,3,0,0,0,0,0,0,0,2024-2025,serie-a
gabriel strefezza,"FW,MF",1997,37,32,2619,6,4,5,0,80,106,190,2024-2025,serie-a
ibrahim sulemana,MF,2003,9,3,283,2,0,1,0,2,12,2,2024-2025,serie-a
tomáš suslov,"MF,FW",2002,31,27,2080,0,1,7,1,39,82,77,2024-2025,serie-a
zion suzuki,GK,2002,37,37,3314,0,0,2,1,0,0,0,2024-2025,serie-a
marin šverko,DF,1998,16,12,1117,1,0,3,0,8,38,1,2024-2025,serie-a
mile svilar,GK,1999,38,38,3420,0,0,1,0,0,2,0,2024-2025,serie-a
michael svoboda,DF,1998,16,15,1314,1,0,1,0,13,43,5,2024-2025,serie-a
adrien tameze,"MF,DF",1994,20,9,649,0,0,3,0,16,23,21,2024-2025,serie-a
mehdi taremi,FW,1992,25,7,807,1,2,1,0,10,25,47,2024-2025,serie-a
nuno tavares,DF,2000,23,22,1686,0,8,4,1,98,111,100,2024-2025,serie-a
loum tchaouna,"FW,MF",2003,24,6,660,1,0,4,1,22,20,66,2024-2025,serie-a
jackson tchatchoua,"DF,MF",2001,36,36,3167,2,3,7,1,88,72,163,2024-2025,serie-a
casper tengstedt,FW,2000,25,20,1517,6,1,2,0,29,29,85,2024-2025,serie-a
filippo terracciano,"DF,MF",2003,13,6,539,0,0,3,0,5,14,9,2024-2025,serie-a
pietro terracciano,GK,1990,3,3,270,0,0,0,0,0,0,0,2024-2025,serie-a
florian thauvin,"FW,MF",1993,25,24,1956,8,3,0,0,92,90,148,2024-2025,serie-a
malick thiaw,DF,2001,22,19,1806,0,0,2,0,12,89,1,2024-2025,serie-a
morten thorsby,"MF,FW",1996,30,22,1898,0,1,6,0,24,58,76,2024-2025,serie-a
khéphren thuram,MF,2001,35,26,2326,4,5,5,0,74,123,52,2024-2025,serie-a
marcus thuram,FW,1997,31,26,2200,14,4,1,0,62,53,170,2024-2025,serie-a
cheikh tidiane niasse,MF,2000,11,8,755,0,0,4,0,5,25,15,2024-2025,serie-a
rafael tolói,DF,1990,11,2,468,0,0,1,0,5,26,5,2024-2025,serie-a
fikayo tomori,DF,1997,22,19,1593,0,1,4,1,8,63,3,2024-2025,serie-a
luka topalović,MF,2006,1,0,11,0,0,0,0,0,0,1,2024-2025,serie-a
lorenzo tosto,DF,2006,1,0,1,0,0,0,0,0,0,0,2024-2025,serie-a
souleymane touré,DF,2003,12,11,733,1,0,2,2,6,26,3,2024-2025,serie-a
stefano turati,GK,2001,30,30,2676,0,0,1,0,0,0,0,2024-2025,serie-a
kacper urbanski,MF,2004,7,1,247,1,0,2,0,5,15,19,2024-2025,serie-a
kacper urbanski,MF,2004,8,6,500,0,0,1,0,10,41,14,2024-2025,serie-a
lautaro valenti,DF,1999,20,18,1556,1,0,6,1,3,28,3,2024-2025,serie-a
nicolás valentini,DF,2001,14,13,1129,0,0,5,1,4,42,1,2024-2025,serie-a
emanuele valeri,DF,1998,35,34,2873,2,6,1,0,79,93,109,2024-2025,serie-a
álex valle,DF,2004,15,12,1030,0,0,2,0,19,44,30,2024-2025,serie-a
mattia valoti,MF,1993,5,0,40,0,0,1,0,0,0,0,2024-2025,serie-a
ignace van der brempt,DF,2002,20,14,1257,0,1,3,0,19,42,34,2024-2025,serie-a
devis vásquez,GK,1998,32,32,2880,0,0,2,0,0,0,0,2024-2025,serie-a
johan vásquez,DF,1998,36,34,3041,3,0,9,0,37,96,12,2024-2025,serie-a
matías vecino,MF,1991,20,7,877,2,3,7,0,4,29,14,2024-2025,serie-a
danilo veiga,DF,2002,13,2,374,0,0,0,0,10,10,13,2024-2025,serie-a
renato veiga,DF,2003,13,12,1093,0,1,2,0,9,40,0,2024-2025,serie-a
lorenzo venturino,"FW,MF",2006,6,1,167,2,0,0,0,5,7,10,2024-2025,serie-a
simone verdi,"MF,FW",1992,9,0,115,0,0,1,0,3,5,13,2024-2025,serie-a
samuele vignato,MF,2004,17,3,470,0,0,0,0,5,17,30,2024-2025,serie-a
nicolas viola,"FW,MF",1989,27,18,1267,3,1,2,0,21,46,70,2024-2025,serie-a
mattia viti,DF,2002,30,30,2572,1,0,3,0,17,86,10,2024-2025,serie-a
