nombre,club_actual,altura,valor,temporada,liga
mikel merino,Arsenal FC,1.89,50000000.0,2023-2024,LaLiga
beñat turrientes,Real Sociedad,1.81,20000000.0,2023-2024,LaLiga
jon ander olasagasti,Levante UD,1.76,1200000.0,2023-2024,LaLiga
brais méndez,Real Sociedad,1.84,40000000.0,2023-2024,LaLiga
arsen zakharyan,Real Sociedad,1.83,18000000.0,2023-2024,LaLiga
pablo marín,Real Sociedad,1.78,1500000.0,2023-2024,LaLiga
jon magunazelaia,SD Eibar,1.8,1000000.0,2023-2024,LaLiga
ander barrenetxea,Real Sociedad,1.75,20000000.0,2023-2024,LaLiga
sheraldo becker,Real Sociedad,1.8,10000000.0,2023-2024,LaLiga
martín merquelanz,Without Club,1.76,600000.0,2023-2024,LaLiga
takefusa kubo,Real Sociedad,1.73,50000000.0,2023-2024,LaLiga
mohamed-ali cho,OGC Nice,1.82,10000000.0,2023-2024,LaLiga
robert navarro,Athletic Bilbao,1.78,6000000.0,2023-2024,LaLiga
álex sola,Getafe CF,1.78,4000000.0,2023-2024,LaLiga
alberto dadie,Real Sociedad,1.7,250000.0,2023-2024,LaLiga
mikel oyarzabal,Real Sociedad,1.81,45000000.0,2023-2024,LaLiga
umar sadiq,Real Sociedad,1.91,10000000.0,2023-2024,LaLiga
andré silva,RB Leipzig,1.86,6000000.0,2023-2024,LaLiga
jon karrikaburu,Real Sociedad,1.83,2500000.0,2023-2024,LaLiga
carlos fernández,Real Sociedad,1.85,1500000.0,2023-2024,LaLiga
bryan fiabema,Lech Poznan,1.83,300000.0,2023-2024,LaLiga
jan oblak,Atlético de Madrid,1.88,28000000.0,2023-2024,LaLiga
ivo grbic,Sheffield United,1.95,3500000.0,2023-2024,LaLiga
horațiu moldovan,Real Oviedo,1.86,2500000.0,2023-2024,LaLiga
antonio gomis,FC Vizela,1.91,150000.0,2023-2024,LaLiga
sergio mestre,Real Madrid Castilla,1.93,50000.0,2023-2024,LaLiga
mario hermoso,AS Roma,1.84,25000000.0,2023-2024,LaLiga
josé maría giménez,Atlético de Madrid,1.85,22000000.0,2023-2024,LaLiga
çağlar söyüncü,Fenerbahce,1.85,10000000.0,2023-2024,LaLiga
axel witsel,Without Club,1.86,3500000.0,2023-2024,LaLiga
stefan savic,Trabzonspor,1.87,2500000.0,2023-2024,LaLiga
césar azpilicueta,Without Club,1.78,2000000.0,2023-2024,LaLiga
gabriel paulista,Besiktas JK,1.85,2000000.0,2023-2024,LaLiga
marco moreno,SD Eibar,1.91,400000.0,2023-2024,LaLiga
ilias kostis,Atlético Madrileño,1.88,300000.0,2023-2024,LaLiga
reinildo mandava,Sunderland AFC,1.8,9000000.0,2023-2024,LaLiga
javi galán,Atlético de Madrid,1.72,7000000.0,2023-2024,LaLiga
nahuel molina,Atlético de Madrid,1.75,28000000.0,2023-2024,LaLiga
javier boñar,Atlético Madrileño,1.8,500000.0,2023-2024,LaLiga
arthur vermeeren,RB Leipzig,1.8,25000000.0,2023-2024,LaLiga
rodrigo de paul,Atlético de Madrid,1.8,30000000.0,2023-2024,LaLiga
pablo barrios,Atlético de Madrid,1.81,25000000.0,2023-2024,LaLiga
koke,Atlético de Madrid,1.76,12000000.0,2023-2024,LaLiga
saúl ñíguez,Atlético de Madrid,1.84,7500000.0,2023-2024,LaLiga
aitor gismera,Atlético Madrileño,1.82,250000.0,2023-2024,LaLiga
sergio guerrero,Without Club,1.74,200000.0,2023-2024,LaLiga
marcos llorente,Atlético de Madrid,1.84,30000000.0,2023-2024,LaLiga
thomas lemar,Atlético de Madrid,1.71,10000000.0,2023-2024,LaLiga
samuel lino,Atlético de Madrid,1.77,30000000.0,2023-2024,LaLiga
rodrigo riquelme,Real Betis Balompié,1.74,25000000.0,2023-2024,LaLiga
yannick carrasco,Al-Shabab FC,1.81,14000000.0,2023-2024,LaLiga
marcos paulo,Operário Ferroviário Esporte Clube (PR),1.86,2000000.0,2023-2024,LaLiga
salim el jebari,Atlético Madrileño,1.78,1000000.0,2023-2024,LaLiga
vitolo,nan,1.84,100000.0,2023-2024,LaLiga
rayane belaid,Atlético Madrileño,1.75,,2023-2024,LaLiga
ángel correa,Tigres UANL,1.71,18000000.0,2023-2024,LaLiga
álex calatrava,CD Castellón,1.75,200000.0,2023-2024,LaLiga
joão félix,Chelsea FC,1.81,30000000.0,2023-2024,LaLiga
antoine griezmann,Atlético de Madrid,1.76,25000000.0,2023-2024,LaLiga
álvaro morata,Galatasaray,1.89,16000000.0,2023-2024,LaLiga
memphis depay,Sport Club Corinthians Paulista,1.78,10000000.0,2023-2024,LaLiga
adrián niño,Málaga CF,1.84,500000.0,2023-2024,LaLiga
abde raihani,Atlético Madrileño,1.87,300000.0,2023-2024,LaLiga
paulo gazzaniga,Girona FC,1.95,4000000.0,2023-2024,LaLiga
toni fuidias,Girona FC,1.95,300000.0,2023-2024,LaLiga
juan carlos,Girona FC,1.87,200000.0,2023-2024,LaLiga
eric garcía,FC Barcelona,1.82,20000000.0,2023-2024,LaLiga
santiago bueno,Wolverhampton Wanderers,1.9,8000000.0,2023-2024,LaLiga
daley blind,Girona FC,1.8,3000000.0,2023-2024,LaLiga
david lópez,Girona FC,1.85,2500000.0,2023-2024,LaLiga
juanpe,Atlético de San Luis,1.9,1000000.0,2023-2024,LaLiga
bernardo espinosa,nan,1.92,550000.0,2023-2024,LaLiga
eric monjonell,UD Ibiza,1.87,200000.0,2023-2024,LaLiga
antal yaakobishvili,Girona FC B,1.93,,2023-2024,LaLiga
miguel gutiérrez,Girona FC,1.8,25000000.0,2023-2024,LaLiga
yan couto,Borussia Dortmund,1.68,25000000.0,2023-2024,LaLiga
arnau martínez,Girona FC,1.82,10000000.0,2023-2024,LaLiga
ibrahima kébé,Without Club,1.86,500000.0,2023-2024,LaLiga
selvi clua,UD Almería,1.89,,2023-2024,LaLiga
aleix garcía,Bayer 04 Leverkusen,1.73,25000000.0,2023-2024,LaLiga
yangel herrera,Girona FC,1.84,25000000.0,2023-2024,LaLiga
jhon solís,Girona FC,1.86,3000000.0,2023-2024,LaLiga
enric garcía,Girona FC B,,,2023-2024,LaLiga
iván martín,Girona FC,1.78,15000000.0,2023-2024,LaLiga
pablo torre,RCD Mallorca,1.73,3000000.0,2023-2024,LaLiga
borja garcía,nan,1.75,800000.0,2023-2024,LaLiga
ricard artero,Girona FC B,1.81,,2023-2024,LaLiga
toni villa,SD Eibar,1.72,1500000.0,2023-2024,LaLiga
alex almansa,RCD Espanyol B,1.86,,2023-2024,LaLiga
juan arango,Girona FC B,1.75,,2023-2024,LaLiga
jastin garcia,Girona FC,1.8,,2023-2024,LaLiga
savinho,Manchester City,1.76,50000000.0,2023-2024,LaLiga
viktor tsygankov,Girona FC,1.78,30000000.0,2023-2024,LaLiga
portu,Girona FC,1.67,3500000.0,2023-2024,LaLiga
valery fernández,Girona FC,1.82,2500000.0,2023-2024,LaLiga
iker almena,Al-Qadsiah FC,1.77,,2023-2024,LaLiga
manu vallejo,AD Ceuta FC,1.67,1500000.0,2023-2024,LaLiga
artem dovbyk,AS Roma,1.89,35000000.0,2023-2024,LaLiga
cristhian stuani,Girona FC,1.84,1800000.0,2023-2024,LaLiga
carles garrido,Girona FC B,1.83,50000.0,2023-2024,LaLiga
unai simón,Athletic Bilbao,1.9,30000000.0,2023-2024,LaLiga
julen agirrezabala,Valencia CF,1.87,5000000.0,2023-2024,LaLiga
álex padilla,Athletic Bilbao,1.9,200000.0,2023-2024,LaLiga
dani vivian,Athletic Bilbao,1.84,25000000.0,2023-2024,LaLiga
aitor paredes,Athletic Bilbao,1.85,22000000.0,2023-2024,LaLiga
yeray álvarez,Athletic Bilbao,1.82,8000000.0,2023-2024,LaLiga
unai egiluz,Athletic Bilbao,1.86,100000.0,2023-2024,LaLiga
yuri berchiche,Athletic Bilbao,1.81,1800000.0,2023-2024,LaLiga
imanol garcía de albéniz,FC Andorra,1.77,1200000.0,2023-2024,LaLiga
iñigo lekue,Athletic Bilbao,1.8,3000000.0,2023-2024,LaLiga
óscar de marcos,nan,1.82,1500000.0,2023-2024,LaLiga
hugo rincón,Athletic Bilbao,1.83,250000.0,2023-2024,LaLiga
mikel vesga,Athletic Bilbao,1.91,4000000.0,2023-2024,LaLiga
peru nolaskoain,SD Eibar,1.86,1000000.0,2023-2024,LaLiga
beñat prados,Athletic Bilbao,1.8,15000000.0,2023-2024,LaLiga
iñigo ruiz de galarreta,Athletic Bilbao,1.75,5000000.0,2023-2024,LaLiga
ander herrera,CA Boca Juniors,1.82,2000000.0,2023-2024,LaLiga
dani garcía,Olympiacos Piraeus,1.8,1800000.0,2023-2024,LaLiga
mikel jauregizar,Athletic Bilbao,1.77,800000.0,2023-2024,LaLiga
oihan sancet,Athletic Bilbao,1.88,35000000.0,2023-2024,LaLiga
unai gómez,Athletic Bilbao,1.83,6000000.0,2023-2024,LaLiga
iker muniain,nan,1.69,5000000.0,2023-2024,LaLiga
raúl garcía,nan,1.84,1500000.0,2023-2024,LaLiga
nico williams,Athletic Bilbao,1.81,60000000.0,2023-2024,LaLiga
álex berenguer,Athletic Bilbao,1.75,12000000.0,2023-2024,LaLiga
iñaki williams,Athletic Bilbao,1.86,25000000.0,2023-2024,LaLiga
adu ares,Athletic Bilbao,1.83,2000000.0,2023-2024,LaLiga
aingeru olabarrieta,Bilbao Athletic,1.82,500000.0,2023-2024,LaLiga
gorka guruzeta,Athletic Bilbao,1.88,18000000.0,2023-2024,LaLiga
asier villalibre,Deportivo Alavés,1.82,2500000.0,2023-2024,LaLiga
javi martón,SD Eibar,1.81,500000.0,2023-2024,LaLiga
filip jørgensen,Chelsea FC,1.92,20000000.0,2023-2024,LaLiga
iker álvarez,Córdoba CF,1.9,800000.0,2023-2024,LaLiga
pepe reina,nan,1.88,600000.0,2023-2024,LaLiga
matteo gabbia,AC Milan,1.85,8000000.0,2023-2024,LaLiga
yerson mosquera,Wolverhampton Wanderers,1.88,6000000.0,2023-2024,LaLiga
jorge cuenca,Fulham FC,1.9,6000000.0,2023-2024,LaLiga
eric bailly,Without Club,1.87,3000000.0,2023-2024,LaLiga
stefan leković,Red Star Belgrade,1.92,1800000.0,2023-2024,LaLiga
aïssa mandi,LOSC Lille,1.86,1800000.0,2023-2024,LaLiga
raúl albiol,Without Club,1.9,1500000.0,2023-2024,LaLiga
antonio espigares,Gil Vicente FC,1.87,500000.0,2023-2024,LaLiga
abraham del moral,CD Teruel,1.83,100000.0,2023-2024,LaLiga
alfonso pedraza,Villarreal CF,1.84,5000000.0,2023-2024,LaLiga
alberto moreno,Como 1907,1.71,1800000.0,2023-2024,LaLiga
carlos romero,RCD Espanyol Barcelona,1.74,1500000.0,2023-2024,LaLiga
juan foyth,Villarreal CF,1.87,15000000.0,2023-2024,LaLiga
adrià altimira,Villarreal CF,1.7,2000000.0,2023-2024,LaLiga
kiko femenía,Getafe CF,1.74,1400000.0,2023-2024,LaLiga
daniel budesca,Villarreal CF B,1.83,,2023-2024,LaLiga
étienne capoue,Without Club,1.89,1500000.0,2023-2024,LaLiga
francis coquelin,FC Nantes,1.77,1500000.0,2023-2024,LaLiga
santi comesaña,Villarreal CF,1.88,6000000.0,2023-2024,LaLiga
ramón terrats,RCD Espanyol Barcelona,1.81,4000000.0,2023-2024,LaLiga
dani parejo,Villarreal CF,1.82,2500000.0,2023-2024,LaLiga
manu trigueros,Granada CF,1.78,1500000.0,2023-2024,LaLiga
dani requena,Villarreal CF B,1.86,400000.0,2023-2024,LaLiga
denis suárez,Villarreal CF,1.76,1500000.0,2023-2024,LaLiga
álex baena,Atlético de Madrid,1.74,40000000.0,2023-2024,LaLiga
gonçalo guedes,Wolverhampton Wanderers,1.79,15000000.0,2023-2024,LaLiga
diego collado,Gil Vicente FC,1.83,800000.0,2023-2024,LaLiga
yéremy pino,Villarreal CF,1.72,30000000.0,2023-2024,LaLiga
ilias akhomach,Villarreal CF,1.75,15000000.0,2023-2024,LaLiga
bertrand traoré,Ajax Amsterdam,1.81,9000000.0,2023-2024,LaLiga
alexander sørloth,Atlético de Madrid,1.95,25000000.0,2023-2024,LaLiga
gerard moreno,Villarreal CF,1.8,10000000.0,2023-2024,LaLiga
ben brereton díaz,Southampton FC,1.85,8000000.0,2023-2024,LaLiga
álex forés,Villarreal CF,1.79,1500000.0,2023-2024,LaLiga
josé luis morales,Levante UD,1.8,1500000.0,2023-2024,LaLiga
jorge pascual,Villarreal CF,1.87,1000000.0,2023-2024,LaLiga
giorgi mamardashvili,Liverpool FC,1.97,35000000.0,2023-2024,LaLiga
jaume doménech,Without Club,1.85,800000.0,2023-2024,LaLiga
cristian rivero,Valencia CF,1.88,200000.0,2023-2024,LaLiga
vicent abril,Valencia Mestalla,1.87,,2023-2024,LaLiga
cristhian mosquera,Valencia CF,1.91,30000000.0,2023-2024,LaLiga
yarek gasiorowski,PSV Eindhoven,1.91,15000000.0,2023-2024,LaLiga
cenk özkacar,Valencia CF,1.9,4000000.0,2023-2024,LaLiga
mouctar diakhaby,Valencia CF,1.92,2000000.0,2023-2024,LaLiga
gabriel paulista,Besiktas JK,1.85,2000000.0,2023-2024,LaLiga
césar tárrega,Valencia CF,1.94,1500000.0,2023-2024,LaLiga
rubén iranzo,Valencia Mestalla,1.82,300000.0,2023-2024,LaLiga
josé gayà,Valencia CF,1.72,25000000.0,2023-2024,LaLiga
jesús vázquez,Valencia CF,1.82,3000000.0,2023-2024,LaLiga
thierry correia,Valencia CF,1.76,6000000.0,2023-2024,LaLiga
dimitri foulquier,Valencia CF,1.83,2500000.0,2023-2024,LaLiga
pepelu,Valencia CF,1.86,22000000.0,2023-2024,LaLiga
hugo guillamón,Valencia CF,1.78,8000000.0,2023-2024,LaLiga
javi guerra,Valencia CF,1.87,20000000.0,2023-2024,LaLiga
ali fadal,Colorado Rapids,1.8,100000.0,2023-2024,LaLiga
javi navarro,Valencia Mestalla,,25000.0,2023-2024,LaLiga
andré almeida,Valencia CF,1.76,15000000.0,2023-2024,LaLiga
selim amallah,Real Valladolid CF,1.85,1500000.0,2023-2024,LaLiga
pablo gozálbez,FC Arouca,1.71,800000.0,2023-2024,LaLiga
martín tejón,CS Marítimo,1.65,100000.0,2023-2024,LaLiga
sergi canós,Valencia CF,1.77,2500000.0,2023-2024,LaLiga
marco camus,Ourense CF,1.81,300000.0,2023-2024,LaLiga
diego lópez,Valencia CF,1.72,14000000.0,2023-2024,LaLiga
fran pérez,Valencia CF,1.76,8000000.0,2023-2024,LaLiga
peter federico,Getafe CF,1.8,3000000.0,2023-2024,LaLiga
david otorbi,Valencia Mestalla,1.8,500000.0,2023-2024,LaLiga
hugo gonzález,RC Celta Fortuna,1.77,300000.0,2023-2024,LaLiga
hugo duro,Valencia CF,1.77,16000000.0,2023-2024,LaLiga
roman yaremchuk,Olympiacos Piraeus,1.91,3500000.0,2023-2024,LaLiga
alberto marí,Valencia CF,1.83,1500000.0,2023-2024,LaLiga
mario dominguez,Valencia Mestalla,1.75,200000.0,2023-2024,LaLiga
joselu pérez,Getafe CF B,1.83,100000.0,2023-2024,LaLiga
bono,Al-Hilal SFC,1.95,9000000.0,2023-2024,LaLiga
ørjan nyland,Sevilla FC,1.92,1400000.0,2023-2024,LaLiga
marko dmitrovic,RCD Espanyol Barcelona,1.89,900000.0,2023-2024,LaLiga
alberto flores,Sevilla Atlético,1.87,300000.0,2023-2024,LaLiga
matías árbol,Club Atlético Antoniano,1.84,100000.0,2023-2024,LaLiga
rafael romero,Sevilla FC C,1.9,,2023-2024,LaLiga
loïc badé,Sevilla FC,1.91,14000000.0,2023-2024,LaLiga
kike salas,Sevilla FC,1.88,10000000.0,2023-2024,LaLiga
marcão,Sevilla FC,1.85,4000000.0,2023-2024,LaLiga
federico gattoni,CA River Plate,1.83,3500000.0,2023-2024,LaLiga
tanguy nianzou,Sevilla FC,1.91,3000000.0,2023-2024,LaLiga
sergio ramos,CF Monterrey,1.84,2500000.0,2023-2024,LaLiga
xavi sintes,Córdoba CF,1.9,200000.0,2023-2024,LaLiga
adrià pedrosa,Sevilla FC,1.72,6000000.0,2023-2024,LaLiga
marcos acuña,CA River Plate,1.72,4000000.0,2023-2024,LaLiga
diego hormigo,Without Club,1.82,200000.0,2023-2024,LaLiga
oso,Sevilla Atlético,1.83,200000.0,2023-2024,LaLiga
juanlu sánchez,Sevilla FC,1.86,15000000.0,2023-2024,LaLiga
gonzalo montiel,CA River Plate,1.75,10000000.0,2023-2024,LaLiga
jesús navas,nan,1.7,2500000.0,2023-2024,LaLiga
darío benavides,RAAL La Louvière,1.78,150000.0,2023-2024,LaLiga
boubakary soumaré,Leicester City,1.88,14000000.0,2023-2024,LaLiga
lucien agoumé,Sevilla FC,1.85,6000000.0,2023-2024,LaLiga
nemanja gudelj,Sevilla FC,1.87,3500000.0,2023-2024,LaLiga
fernando,Sport Club Internacional,1.83,2000000.0,2023-2024,LaLiga
djibril sow,Sevilla FC,1.84,9000000.0,2023-2024,LaLiga
óliver torres,CF Monterrey,1.75,6000000.0,2023-2024,LaLiga
joan jordán,Sevilla FC,1.85,3500000.0,2023-2024,LaLiga
ivan rakitic,nan,1.84,3500000.0,2023-2024,LaLiga
manu bueno,Sevilla Atlético,1.78,300000.0,2023-2024,LaLiga
lulo dasilva,Sevilla Atlético,1.89,150000.0,2023-2024,LaLiga
alberto collado,Sevilla Atlético,,,2023-2024,LaLiga
hannibal,Burnley FC,1.83,9000000.0,2023-2024,LaLiga
stanis idumbo,Sevilla FC,1.71,800000.0,2023-2024,LaLiga
miguel capitas,Without Club,1.75,200000.0,2023-2024,LaLiga
lucas ocampos,CF Monterrey,1.87,9000000.0,2023-2024,LaLiga
isra domínguez,Sevilla Atlético,1.75,150000.0,2023-2024,LaLiga
papu gómez,Calcio Padova,1.67,,2023-2024,LaLiga
dodi lukébakio,Sevilla FC,1.87,12000000.0,2023-2024,LaLiga
suso,Cádiz CF,1.77,4000000.0,2023-2024,LaLiga
jesús corona,CF Monterrey,1.73,3500000.0,2023-2024,LaLiga
erik lamela,AEK Athens,1.84,2000000.0,2023-2024,LaLiga
adnan januzaj,Sevilla FC,1.86,2000000.0,2023-2024,LaLiga
youssef en-nesyri,Fenerbahce,1.88,20000000.0,2023-2024,LaLiga
isaac romero,Sevilla FC,1.83,18000000.0,2023-2024,LaLiga
alejo veliz,CA Rosario Central,1.86,9000000.0,2023-2024,LaLiga
rafa mir,Sevilla FC,1.91,2500000.0,2023-2024,LaLiga
mariano díaz,Without Club,1.8,1500000.0,2023-2024,LaLiga
ibra sow,Sevilla Atlético,1.84,200000.0,2023-2024,LaLiga
rui silva,Sporting CP,1.91,8000000.0,2023-2024,LaLiga
claudio bravo,nan,1.84,800000.0,2023-2024,LaLiga
fran vieites,Real Betis Balompié,1.96,500000.0,2023-2024,LaLiga
guilherme fernandes,Real Valladolid CF,1.91,150000.0,2023-2024,LaLiga
germán garcía,Betis Deportivo Balompié,,25000.0,2023-2024,LaLiga
chadi riad,Crystal Palace,1.87,15000000.0,2023-2024,LaLiga
luiz felipe,Rayo Vallecano,1.87,13000000.0,2023-2024,LaLiga
germán pezzella,CA River Plate,1.87,3000000.0,2023-2024,LaLiga
nobel mendy,Real Betis Balompié,1.87,1000000.0,2023-2024,LaLiga
marc bartra,Real Betis Balompié,1.84,1000000.0,2023-2024,LaLiga
sokratis papastathopoulos,nan,1.86,700000.0,2023-2024,LaLiga
ricardo visus,Widzew Lodz,1.92,150000.0,2023-2024,LaLiga
juan miranda,Bologna FC 1909,1.85,9000000.0,2023-2024,LaLiga
abner,Olympique Lyon,1.81,7000000.0,2023-2024,LaLiga
xavi pleguezuelo,Hércules CF,1.78,100000.0,2023-2024,LaLiga
héctor bellerín,Real Betis Balompié,1.78,4000000.0,2023-2024,LaLiga
aitor ruibal,Real Betis Balompié,1.76,3500000.0,2023-2024,LaLiga
youssouf sabaly,Al-Duhail SC,1.73,2500000.0,2023-2024,LaLiga
pablo busto,Betis Deportivo Balompié,1.8,500000.0,2023-2024,LaLiga
guido rodríguez,West Ham United,1.85,20000000.0,2023-2024,LaLiga
marc roca,Real Betis Balompié,1.84,9000000.0,2023-2024,LaLiga
william carvalho,Without Club,1.87,3000000.0,2023-2024,LaLiga
paul akouokou,Olympique Lyon,1.81,1500000.0,2023-2024,LaLiga
johnny cardoso,Atlético de Madrid,1.86,25000000.0,2023-2024,LaLiga
pablo fornals,Real Betis Balompié,1.78,14000000.0,2023-2024,LaLiga
sergi altimira,Real Betis Balompié,1.88,2500000.0,2023-2024,LaLiga
andrés guardado,nan,1.67,1000000.0,2023-2024,LaLiga
ginés sorroche,Betis Deportivo Balompié,1.8,300000.0,2023-2024,LaLiga
quique fernández,RC Deportivo Fabril,1.77,150000.0,2023-2024,LaLiga
nabil fekir,Al-Jazira Club,1.73,10000000.0,2023-2024,LaLiga
