nombre,club_actual,altura,valor,temporada,liga
hans nicolussi caviglia,Venezia FC,1.84,3000000.0,A,Serie
joseph nonge,Kocaelispor,1.84,3000000.0,A,Serie
luis hasa,SSC Napoli,1.72,1000000.0,A,Serie
paul pogba,AS Monaco,1.91,,A,Serie
filip kostić,Juventus FC,1.84,6500000.0,A,Serie
nikola sekulov,UC Sampdoria,1.85,800000.0,A,Serie
kenan yıldız,Juventus FC,1.87,30000000.0,A,Serie
samuel iling-junior,Aston Villa,1.82,13000000.0,A,Serie
federico chiesa,Liverpool FC,1.75,35000000.0,A,Serie
matías soulé,AS Roma,1.82,25000000.0,A,Serie
timothy weah,Juventus FC,1.83,12000000.0,A,Serie
dušan vlahović,Juventus FC,1.9,65000000.0,A,Serie
moise kean,ACF Fiorentina,1.83,14000000.0,A,Serie
arkadiusz milik,Juventus FC,1.86,6000000.0,A,Serie
leonardo cerri,Juventus Next Gen,1.98,800000.0,A,Serie
tommaso mancini,Juventus Next Gen,1.9,500000.0,A,Serie
marco carnesecchi,Atalanta BC,1.91,16000000.0,A,Serie
juan musso,Atlético de Madrid,1.91,5000000.0,A,Serie
paolo vismara,Atalanta U23,1.95,600000.0,A,Serie
francesco rossi,Atalanta BC,1.93,100000.0,A,Serie
giorgio scalvini,Atalanta BC,1.94,45000000.0,A,Serie
isak hien,Atalanta BC,1.91,20000000.0,A,Serie
berat djimsiti,Atalanta BC,1.9,10000000.0,A,Serie
sead kolasinac,Atalanta BC,1.83,10000000.0,A,Serie
caleb okoli,Leicester City,1.91,8000000.0,A,Serie
rafael tolói,Without Club,1.85,2500000.0,A,Serie
giovanni bonfanti,Atalanta BC,1.87,1000000.0,A,Serie
josé luis palomino,CA Talleres,1.88,700000.0,A,Serie
andrea ceresoli,Benevento Calcio,1.77,500000.0,A,Serie
tommaso del lungo,Atalanta U23,1.86,250000.0,A,Serie
pietro comi,Atalanta U23,,250000.0,A,Serie
matteo ruggeri,Atlético de Madrid,1.87,20000000.0,A,Serie
mitchel bakker,Atalanta BC,1.89,6500000.0,A,Serie
emil holm,Bologna FC 1909,1.91,12000000.0,A,Serie
hans hateboer,Stade Rennais FC,1.87,3500000.0,A,Serie
marten de roon,Atalanta BC,1.85,7000000.0,A,Serie
leonardo mendicino,Atalanta U23,1.82,800000.0,A,Serie
matteo colombo,Atalanta U23,1.82,150000.0,A,Serie
éderson,Atalanta BC,1.83,40000000.0,A,Serie
mario pasalić,Atalanta BC,1.88,13000000.0,A,Serie
michel adopo,Cagliari Calcio,1.87,1000000.0,A,Serie
alberto manzoni,Atalanta U23,1.78,300000.0,A,Serie
davide zappacosta,Atalanta BC,1.82,6000000.0,A,Serie
nadir zortea,Cagliari Calcio,1.87,3000000.0,A,Serie
marco palestra,Atalanta BC,1.86,1000000.0,A,Serie
teun koopmeiners,Juventus FC,1.84,50000000.0,A,Serie
charles de ketelaere,Atalanta BC,1.92,34000000.0,A,Serie
aleksey miranchuk,Atlanta United FC,1.82,10000000.0,A,Serie
alessandro cortinovis,Atalanta U23,1.8,400000.0,A,Serie
andrea bonanomi,Atalanta U23,,,A,Serie
ademola lookman,Atalanta BC,1.74,40000000.0,A,Serie
tommaso de nipoti,Atalanta U23,1.8,200000.0,A,Serie
gianluca scamacca,Atalanta BC,1.95,35000000.0,A,Serie
el bilal touré,Atalanta BC,1.85,20000000.0,A,Serie
duván zapata,Torino FC,1.88,8000000.0,A,Serie
luis muriel,Orlando City SC,1.8,2000000.0,A,Serie
siren diao,Atalanta U23,1.89,1500000.0,A,Serie
moustapha cissé,Atalanta U23,1.82,800000.0,A,Serie
lukasz skorupski,Bologna FC 1909,1.88,3500000.0,A,Serie
federico ravaglia,Bologna FC 1909,1.96,1000000.0,A,Serie
nicola bagnolini,AS Gubbio 1910,1.94,200000.0,A,Serie
tito gasperini,Lentigione Calcio,,,A,Serie
sam beukema,SSC Napoli,1.88,18000000.0,A,Serie
jhon lucumí,Bologna FC 1909,1.87,17000000.0,A,Serie
stefan posch,Bologna FC 1909,1.9,14000000.0,A,Serie
mihajlo ilić,Bologna FC 1909,1.92,4000000.0,A,Serie
adama soumaoro,Without Club,1.87,2000000.0,A,Serie
kevin bonifazi,Bologna FC 1909,1.87,1800000.0,A,Serie
joaquín sosa,Independiente Santa Fe,1.89,1500000.0,A,Serie
riccardo stivanello,FC Bologna Weitere,1.88,200000.0,A,Serie
riccardo calafiori,Arsenal FC,1.88,30000000.0,A,Serie
victor kristiansen,Leicester City,1.81,15000000.0,A,Serie
tommaso corazza,Bologna FC 1909,1.74,1000000.0,A,Serie
charalampos lykogiannis,Bologna FC 1909,1.91,1000000.0,A,Serie
lorenzo de silvestri,Bologna FC 1909,1.87,400000.0,A,Serie
jerdy schouten,PSV Eindhoven,1.85,28000000.0,A,Serie
nikola moro,Bologna FC 1909,1.84,5000000.0,A,Serie
oussama el azzouzi,Bologna FC 1909,1.89,2500000.0,A,Serie
lewis ferguson,Bologna FC 1909,1.81,24000000.0,A,Serie
nicolás domínguez,Nottingham Forest,1.79,17000000.0,A,Serie
michel aebischer,Bologna FC 1909,1.83,9000000.0,A,Serie
kacper urbanski,Bologna FC 1909,1.83,7000000.0,A,Serie
remo freuler,Bologna FC 1909,1.8,6500000.0,A,Serie
niklas pyyhtiä,Modena FC,1.88,1200000.0,A,Serie
giovanni fabbian,Bologna FC 1909,1.86,14000000.0,A,Serie
jens odgaard,Bologna FC 1909,1.88,4500000.0,A,Serie
jesper karlsson,Bologna FC 1909,1.79,8000000.0,A,Serie
riccardo orsolini,Bologna FC 1909,1.83,16000000.0,A,Serie
dan ndoye,Bologna FC 1909,1.84,14000000.0,A,Serie
alexis saelemaekers,AC Milan,1.8,12000000.0,A,Serie
joshua zirkzee,Manchester United,1.93,50000000.0,A,Serie
santiago castro,Bologna FC 1909,1.79,12000000.0,A,Serie
marko arnautovic,Without Club,1.9,4000000.0,A,Serie
sydney van hooijdonk,NAC Breda,1.9,4000000.0,A,Serie
tommaso ravaglioli,Bologna Primavera,,,A,Serie
mile svilar,AS Roma,1.89,9000000.0,A,Serie
rui patrício,Without Club,1.9,1000000.0,A,Serie
renato marin,Paris Saint-Germain,1.93,500000.0,A,Serie
pietro boer,AS Roma,1.93,150000.0,A,Serie
evan ndicka,AS Roma,1.92,25000000.0,A,Serie
gianluca mancini,AS Roma,1.9,25000000.0,A,Serie
dean huijsen,Real Madrid,1.97,10000000.0,A,Serie
diego llorente,Real Betis Balompié,1.86,7000000.0,A,Serie
marash kumbulla,AS Roma,1.91,4500000.0,A,Serie
chris smalling,Al-Fayha FC,1.94,2500000.0,A,Serie
matteo plaia,Roma U20,1.94,,A,Serie
lovro golic,KV Mechelen,1.93,,A,Serie
angeliño,AS Roma,1.71,8000000.0,A,Serie
leonardo spinazzola,SSC Napoli,1.86,4000000.0,A,Serie
jan oliveras,AS Rom Weitere,1.72,150000.0,A,Serie
rasmus kristensen,Eintracht Frankfurt,1.87,10000000.0,A,Serie
zeki çelik,AS Roma,1.8,6000000.0,A,Serie
rick karsdorp,Without Club,1.84,5000000.0,A,Serie
mattia mannini,AS Roma,1.73,,A,Serie
bryan cristante,AS Roma,1.86,20000000.0,A,Serie
leandro paredes,CA Boca Juniors,1.8,8000000.0,A,Serie
martin vetkal,FC Dordrecht,1.81,50000.0,A,Serie
edoardo bove,AS Roma,1.81,18000000.0,A,Serie
renato sanches,Paris Saint-Germain,1.76,6500000.0,A,Serie
niccolò pisilli,AS Roma,1.8,3500000.0,A,Serie
riccardo pagano,SSC Bari,1.75,2500000.0,A,Serie
francesco d'alessio,AS Cittadella,1.82,100000.0,A,Serie
nicola zalewski,Inter Milan,1.75,12000000.0,A,Serie
lorenzo pellegrini,AS Roma,1.86,25000000.0,A,Serie
tommaso baldanzi,AS Roma,1.7,15000000.0,A,Serie
houssem aouar,Al-Ittihad Club,1.75,10000000.0,A,Serie
stephan el shaarawy,AS Roma,1.78,5000000.0,A,Serie
luigi cherubini,AS Roma,1.75,350000.0,A,Serie
ola solbakken,AS Roma,1.89,2500000.0,A,Serie
joão costa,Al-Ettifaq FC,1.78,1000000.0,A,Serie
paulo dybala,AS Roma,1.77,20000000.0,A,Serie
tammy abraham,Besiktas JK,1.94,30000000.0,A,Serie
romelu lukaku,SSC Napoli,1.91,30000000.0,A,Serie
sardar azmoun,Shabab Al-Ahli Club,1.86,8000000.0,A,Serie
andrea belotti,Como 1907,1.81,5000000.0,A,Serie
filippo alessio,LR Vicenza,,100000.0,A,Serie
oliver christensen,ACF Fiorentina,1.9,3000000.0,A,Serie
pietro terracciano,AC Milan,1.93,2500000.0,A,Serie
tommaso martinelli,ACF Fiorentina,1.94,1000000.0,A,Serie
tommaso vannucchi,US Città di Pontedera,1.97,400000.0,A,Serie
nikola milenković,Nottingham Forest,1.95,15000000.0,A,Serie
lucas martínez quarta,CA River Plate,1.83,15000000.0,A,Serie
luca ranieri,ACF Fiorentina,1.87,8000000.0,A,Serie
yerry mina,Cagliari Calcio,1.95,3000000.0,A,Serie
christian dalle mura,Cosenza Calcio,1.88,850000.0,A,Serie
pietro comuzzo,ACF Fiorentina,1.85,700000.0,A,Serie
christian biagetti,SEF Torres 1903,,150000.0,A,Serie
fabiano parisi,ACF Fiorentina,1.78,9500000.0,A,Serie
cristiano biraghi,Torino FC,1.85,3500000.0,A,Serie
niccolò fortini,ACF Fiorentina,1.85,500000.0,A,Serie
michael kayode,Brentford FC,1.79,25000000.0,A,Serie
dodô,ACF Fiorentina,1.66,17000000.0,A,Serie
niccolò pierozzi,Palermo FC,1.84,1800000.0,A,Serie
davide faraoni,Without Club,1.8,1500000.0,A,Serie
sofyan amrabat,Fenerbahce,1.85,22000000.0,A,Serie
arthur melo,Juventus FC,1.72,15000000.0,A,Serie
rolando mandragora,ACF Fiorentina,1.83,8500000.0,A,Serie
maxime lopez,Paris FC,1.67,7500000.0,A,Serie
lorenzo amatucci,UD Las Palmas,1.72,1000000.0,A,Serie
gaetano castrovilli,Without Club,1.87,7000000.0,A,Serie
alfred duncan,Venezia FC,1.78,4000000.0,A,Serie
gino infantino,ACF Fiorentina,1.78,3000000.0,A,Serie
lucas beltrán,ACF Fiorentina,1.76,16000000.0,A,Serie
antonín barák,ACF Fiorentina,1.9,4500000.0,A,Serie
giacomo bonaventura,Without Club,1.8,3000000.0,A,Serie
abdelhamid sabiri,ACF Fiorentina,1.86,2200000.0,A,Serie
riccardo sottil,ACF Fiorentina,1.8,6000000.0,A,Serie
josip brekalo,ACF Fiorentina,1.75,3500000.0,A,Serie
maat daniel caprini,Fiorentina Primavera,1.8,,A,Serie
nico gonzález,Juventus FC,1.8,35000000.0,A,Serie
jonathan ikoné,ACF Fiorentina,1.75,10000000.0,A,Serie
aleksandr kokorin,Aris Limassol,1.84,800000.0,A,Serie
christian kouamé,ACF Fiorentina,1.85,7500000.0,A,Serie
luka jović,Without Club,1.82,7000000.0,A,Serie
m'bala nzola,ACF Fiorentina,1.85,7000000.0,A,Serie
andrea belotti,Como 1907,1.81,5000000.0,A,Serie
fallou sene,AC Florenz Weitere,1.87,200000.0,A,Serie
vanja milinković-savić,Torino FC,2.02,5000000.0,A,Serie
mihai popa,Torino FC,1.9,800000.0,A,Serie
luca gemello,AC Perugia Calcio,1.9,300000.0,A,Serie
pietro passador,FC Turin Weitere,1.96,100000.0,A,Serie
matteo brezzo,FC Turin Weitere,,25000.0,A,Serie
alessandro buongiorno,SSC Napoli,1.9,35000000.0,A,Serie
wilfried singo,AS Monaco,1.9,25000000.0,A,Serie
perr schuurs,Torino FC,1.91,25000000.0,A,Serie
matteo lovato,US Salernitana 1919,1.88,4000000.0,A,Serie
david zima,SK Slavia Prague,1.92,4000000.0,A,Serie
saba sazonov,Torino FC,1.94,2800000.0,A,Serie
koffi djidji,Without Club,1.84,2500000.0,A,Serie
adam masina,Torino FC,1.91,1500000.0,A,Serie
alessandro dellavalle,Modena FC,1.89,800000.0,A,Serie
ange caumenan n'guessan,Torino FC,1.87,200000.0,A,Serie
ricardo rodríguez,Real Betis Balompié,1.82,3500000.0,A,Serie
vimoj muntu wa mungu,EA Guingamp B,1.67,300000.0,A,Serie
jacopo antolini,FC Turin Weitere,,100000.0,A,Serie
mërgim vojvoda,Como 1907,1.87,3000000.0,A,Serie
côme bianay balcot,Torino FC,1.88,200000.0,A,Serie
samuele ricci,AC Milan,1.81,22000000.0,A,Serie
adrien tamèze,Torino FC,1.82,5000000.0,A,Serie
ivan ilić,Torino FC,1.86,18000000.0,A,Serie
karol linetty,Without Club,1.75,3500000.0,A,Serie
emirhan i̇lkhan,Torino FC,1.75,3000000.0,A,Serie
gvidas gineitis,Torino FC,1.91,2000000.0,A,Serie
aaron ciammaglichella,Torino FC,1.8,1000000.0,A,Serie
raoul bellanova,Atalanta BC,1.88,15000000.0,A,Serie
brandon soppy,FC Lausanne-Sport,1.8,2000000.0,A,Serie
brian bayeye,Torino FC,1.82,400000.0,A,Serie
ali dembélé,Torino FC,1.89,300000.0,A,Serie
valentino lazaro,Torino FC,1.81,3500000.0,A,Serie
nikola vlašić,Torino FC,1.79,10000000.0,A,Serie
simone verdi,Without Club,1.74,2500000.0,A,Serie
jonathan silva,Calcio Padova,1.86,400000.0,A,Serie
nemanja radonjić,Red Star Belgrade,1.82,2800000.0,A,Serie
yann karamoh,Without Club,1.84,2500000.0,A,Serie
alieu njie,Torino FC,1.85,300000.0,A,Serie
demba seck,FK Partizan Belgrade,1.9,2000000.0,A,Serie
zanos savva,Torino FC,1.91,1000000.0,A,Serie
uros kabic,OFK Beograd,1.83,1000000.0,A,Serie
duván zapata,Torino FC,1.88,8000000.0,A,Serie
antonio sanabria,Torino FC,1.8,7000000.0,A,Serie
pietro pellegri,FC Empoli,1.89,3000000.0,A,Serie
david okereke,US Cremonese,1.81,2400000.0,A,Serie
ivan provedel,SS Lazio,1.94,14000000.0,A,Serie
christos mandas,SS Lazio,1.89,3000000.0,A,Serie
luigi sepe,US Salernitana 1919,1.85,500000.0,A,Serie
federico magro,Hellas Verona,1.9,250000.0,A,Serie
marius adamonis,FC Südtirol,1.91,200000.0,A,Serie
alessio furlanetto,SS Lazio,1.91,50000.0,A,Serie
davide renzetti,SS Lazio,1.94,50000.0,A,Serie
alessio romagnoli,SS Lazio,1.85,15000000.0,A,Serie
nicolò casale,Bologna FC 1909,1.91,14000000.0,A,Serie
mario gila,SS Lazio,1.85,13000000.0,A,Serie
patric,SS Lazio,1.84,4000000.0,A,Serie
fabio andrea ruggeri,SS Lazio,1.84,200000.0,A,Serie
matteo duțu,Milan Futuro,1.92,200000.0,A,Serie
luca pellegrini,SS Lazio,1.78,3500000.0,A,Serie
dimitrije kamenovic,SS Lazio,1.89,800000.0,A,Serie
adam marusic,SS Lazio,1.85,5000000.0,A,Serie
elseid hysaj,SS Lazio,1.82,2500000.0,A,Serie
nicolò rovella,SS Lazio,1.79,18000000.0,A,Serie
danilo cataldi,SS Lazio,1.8,5500000.0,A,Serie
mattéo guendouzi,SS Lazio,1.85,25000000.0,A,Serie
toma bašić,SS Lazio,1.9,2800000.0,A,Serie
matías vecino,SS Lazio,1.87,2500000.0,A,Serie
larsson coulibaly,Without Club,1.8,50000.0,A,Serie
manuel lazzari,SS Lazio,1.74,4000000.0,A,Serie
daichi kamada,Crystal Palace,1.8,18000000.0,A,Serie
luis alberto,Al-Duhail SC,1.83,11000000.0,A,Serie
andré anderson,Without Club,1.8,400000.0,A,Serie
luca napolitano,FC Matera,1.71,50000.0,A,Serie
mattia zaccagni,SS Lazio,1.77,20000000.0,A,Serie
saná fernandes,SS Lazio,1.65,800000.0,A,Serie
gustav isaksen,SS Lazio,1.81,12000000.0,A,Serie
felipe anderson,Sociedade Esportiva Palmeiras,1.75,8000000.0,A,Serie
pedro,SS Lazio,1.67,1000000.0,A,Serie
diego gonzález,Atlas Guadalajara,1.77,1000000.0,A,Serie
cristiano lombardi,nan,1.8,100000.0,A,Serie
taty castellanos,SS Lazio,1.78,15000000.0,A,Serie
ciro immobile,Bologna FC 1909,1.85,4000000.0,A,Serie
josep martínez,Inter Milan,1.91,8000000.0,A,Serie
nicola leali,Genoa CFC,1.93,600000.0,A,Serie
franz stolz,FC Rapid 1923,1.93,200000.0,A,Serie
simone calvani,FC Genua Weitere,1.89,150000.0,A,Serie
daniele sommariva,Genoa CFC,1.85,100000.0,A,Serie
radu drăgușin,Tottenham Hotspur,1.91,25000000.0,A,Serie
koni de winter,Genoa CFC,1.91,12000000.0,A,Serie
johan vásquez,Genoa CFC,1.85,10000000.0,A,Serie
alan matturro,Levante UD,1.89,4000000.0,A,Serie
mattia bani,Genoa CFC,1.88,2500000.0,A,Serie
giorgio cittadini,Atalanta U23,1.93,2400000.0,A,Serie
alessandro vogliacco,Genoa CFC,1.86,2000000.0,A,Serie
davide biraschi,Frosinone Calcio,1.82,900000.0,A,Serie
faroukou cissé,Standard de Liège 16 FC,1.87,200000.0,A,Serie
tommaso pittino,Mantova 1911,1.89,150000.0,A,Serie
djed spence,Tottenham Hotspur,1.84,8000000.0,A,Serie
aarón martín,Genoa CFC,1.78,5000000.0,A,Serie
ridgeciano haps,Venezia FC,1.75,900000.0,A,Serie
silvan hefti,Hamburger SV,1.83,2500000.0,A,Serie
stefano sabelli,Genoa CFC,1.76,1500000.0,A,Serie
emil bohinen,Genoa CFC,1.89,1800000.0,A,Serie
filip jagiello,Lech Poznan,1.79,1100000.0,A,Serie
milan badelj,Without Club,1.86,800000.0,A,Serie
morten frendrup,Genoa CFC,1.78,15000000.0,A,Serie
berkan kutlu,Galatasaray,1.86,3800000.0,A,Serie
morten thorsby,Genoa CFC,1.88,3000000.0,A,Serie
pablo galdames,CA Independiente,1.76,1500000.0,A,Serie
filippo melegoni,Carrarese Calcio 1908,1.86,1200000.0,A,Serie
kevin strootman,nan,1.86,800000.0,A,Serie
léandre kuavita,Standard Liège,1.8,400000.0,A,Serie
riccardo arboscello,Genoa U20,,200000.0,A,Serie
ruslan malinovskyi,Genoa CFC,1.81,8000000.0,A,Serie
mattia aramu,Genoa CFC,1.8,1300000.0,A,Serie
christos papadopoulos,Genoa CFC,1.88,800000.0,A,Serie
junior messias,Genoa CFC,1.74,2500000.0,A,Serie
seydou fini,Genoa CFC,1.78,1000000.0,A,Serie
albert gudmundsson,ACF Fiorentina,1.77,30000000.0,A,Serie
mateo retegui,Atalanta BC,1.86,16000000.0,A,Serie
vitinha,Genoa CFC,1.78,14000000.0,A,Serie
david ankeye,Genoa CFC,1.91,2000000.0,A,Serie
caleb ekuban,Genoa CFC,1.82,1500000.0,A,Serie
george pușcaș,Bodrum FK,1.88,1500000.0,A,Serie
massimo coda,UC Sampdoria,1.84,1000000.0,A,Serie
yoan bornosuzov,CSKA Sofia,1.95,100000.0,A,Serie
maduka okoye,Udinese Calcio,1.98,4000000.0,A,Serie
marco silvestri,Without Club,1.91,1000000.0,A,Serie
daniele padelli,Udinese Calcio,1.91,150000.0,A,Serie
federico mosca,Udinese Primavera,1.92,100000.0,A,Serie
edoardo piana,SS Monopoli 1966,1.98,25000.0,A,Serie
joel malusà,Udinese Primavera,,,A,Serie
nehuén pérez,FC Porto,1.86,13000000.0,A,Serie
jaka bijol,Leeds United,1.9,10000000.0,A,Serie
thomas kristensen,Udinese Calcio,1.98,4500000.0,A,Serie
enzo ebosse,Hellas Verona,1.85,2500000.0,A,Serie
