nombre,club_actual,altura,valor,temporada,liga
kiko casilla,nan,1.91,300000.0,2022-2023,LaLiga
vicente bellmunt,AD Unión Adarve,,,2022-2023,LaLiga
djené,Getafe CF,1.78,5000000.0,2022-2023,LaLiga
gastón álvarez,Al-Qadsiah FC,1.84,5000000.0,2022-2023,LaLiga
domingos duarte,Getafe CF,1.92,5000000.0,2022-2023,LaLiga
omar alderete,Getafe CF,1.88,4000000.0,2022-2023,LaLiga
stefan mitrovic,KAA Gent,1.89,2000000.0,2022-2023,LaLiga
álex revuelta,Club Atlético Antoniano,1.91,,2022-2023,LaLiga
pablo ramírez,CD Leganés B,,,2022-2023,LaLiga
fabrizio angileri,Sport Club Corinthians Paulista,1.85,2000000.0,2022-2023,LaLiga
jordan amavi,Without Club,1.76,2000000.0,2022-2023,LaLiga
koffi,CD Azuaga,,200000.0,2022-2023,LaLiga
gorka rivera,Getafe CF B,,,2022-2023,LaLiga
juan iglesias,Getafe CF,1.87,3500000.0,2022-2023,LaLiga
damián suárez,CA Peñarol,1.73,1000000.0,2022-2023,LaLiga
alex rodríguez,Utebo FC,1.78,50000.0,2022-2023,LaLiga
ángel algobia,Avs Futebol,1.88,1500000.0,2022-2023,LaLiga
carles aleñá,Getafe CF,1.8,9000000.0,2022-2023,LaLiga
mauro arambarri,Getafe CF,1.75,9000000.0,2022-2023,LaLiga
nemanja maksimovic,Panathinaikos FC,1.89,6000000.0,2022-2023,LaLiga
luis milla,Getafe CF,1.75,4000000.0,2022-2023,LaLiga
gonzalo villar,GNK Dinamo Zagreb,1.81,2800000.0,2022-2023,LaLiga
jaime seoane,CF Pachuca,1.77,2500000.0,2022-2023,LaLiga
john patrick,Stade Reims,1.92,500000.0,2022-2023,LaLiga
santi garcía,Gil Vicente FC,1.84,50000.0,2022-2023,LaLiga
moises parra,Septemvri Sofia,,,2022-2023,LaLiga
portu,Girona FC,1.67,3500000.0,2022-2023,LaLiga
munir el haddadi,Without Club,1.77,3500000.0,2022-2023,LaLiga
enes ünal,AFC Bournemouth,1.87,25000000.0,2022-2023,LaLiga
borja mayoral,Getafe CF,1.82,9000000.0,2022-2023,LaLiga
juanmi latasa,Real Valladolid CF,1.92,3000000.0,2022-2023,LaLiga
jaime mata,UD Las Palmas,1.86,1200000.0,2022-2023,LaLiga
benjamin lecomte,Montpellier HSC,1.86,4000000.0,2022-2023,LaLiga
fernando pacheco,Without Club,1.87,2500000.0,2022-2023,LaLiga
álvaro fernández,Sevilla FC,1.85,2500000.0,2022-2023,LaLiga
joan garcía,FC Barcelona,1.94,400000.0,2022-2023,LaLiga
ángel fortuño,RCD Espanyol Barcelona,1.83,300000.0,2022-2023,LaLiga
césar montes,Lokomotiv Moscow,1.95,8000000.0,2022-2023,LaLiga
leandro cabrera,RCD Espanyol Barcelona,1.9,2500000.0,2022-2023,LaLiga
fernando calero,RCD Espanyol Barcelona,1.84,2000000.0,2022-2023,LaLiga
sergi gómez,Without Club,1.85,2000000.0,2022-2023,LaLiga
simo keddari,Al-Arabi SC,1.83,500000.0,2022-2023,LaLiga
brian oliván,Without Club,1.75,6000000.0,2022-2023,LaLiga
adrià pedrosa,Sevilla FC,1.72,5000000.0,2022-2023,LaLiga
ronaël pierre-gabriel,GNK Dinamo Zagreb,1.77,3500000.0,2022-2023,LaLiga
óscar gil,Oud-Heverlee Leuven,1.75,3000000.0,2022-2023,LaLiga
rubén sánchez,RCD Espanyol Barcelona,1.85,700000.0,2022-2023,LaLiga
omar el hilali,RCD Espanyol Barcelona,1.83,500000.0,2022-2023,LaLiga
vini souza,VfL Wolfsburg,1.87,6000000.0,2022-2023,LaLiga
sergi darder,RCD Mallorca,1.8,16000000.0,2022-2023,LaLiga
edu expósito,RCD Espanyol Barcelona,1.78,4000000.0,2022-2023,LaLiga
keidi bare,Real Zaragoza,1.74,3000000.0,2022-2023,LaLiga
josé gragera,RCD Espanyol Barcelona,1.86,2500000.0,2022-2023,LaLiga
pol lozano,RCD Espanyol Barcelona,1.76,1500000.0,2022-2023,LaLiga
roger martínez,Without Club,1.77,400000.0,2022-2023,LaLiga
dani villahermosa,FC Andorra,1.72,250000.0,2022-2023,LaLiga
nico melamed,UD Almería,1.73,6000000.0,2022-2023,LaLiga
denis suárez,Villarreal CF,1.76,5000000.0,2022-2023,LaLiga
javi puado,RCD Espanyol Barcelona,1.77,8000000.0,2022-2023,LaLiga
josé carlos lazo,Albacete Balompié,1.78,2500000.0,2022-2023,LaLiga
abde damar,CF Fuenlabrada,1.72,150000.0,2022-2023,LaLiga
kenneth soler,Without Club,1.75,100000.0,2022-2023,LaLiga
adrián embarba,UD Almería,1.73,2500000.0,2022-2023,LaLiga
aleix vidal,nan,1.77,1500000.0,2022-2023,LaLiga
luca koleosho,Burnley FC,1.75,1000000.0,2022-2023,LaLiga
joselu,Al-Gharafa SC,1.91,6000000.0,2022-2023,LaLiga
martin braithwaite,Grêmio Foot-Ball Porto Alegrense,1.77,5000000.0,2022-2023,LaLiga
dani gómez,Real Zaragoza,1.78,1500000.0,2022-2023,LaLiga
nabil touaizi,Albacete Balompié,1.83,200000.0,2022-2023,LaLiga
fernando pacheco,Without Club,1.87,2500000.0,2022-2023,LaLiga
fernando martínez,UD Almería,1.83,2000000.0,2022-2023,LaLiga
diego mariño,Albacete Balompié,1.85,300000.0,2022-2023,LaLiga
diego fuoli,CE Sabadell FC,1.88,200000.0,2022-2023,LaLiga
srdjan babic,Spartak Moscow,1.94,3500000.0,2022-2023,LaLiga
kaiky,UD Almería,1.82,3000000.0,2022-2023,LaLiga
rodrigo ely,Grêmio Foot-Ball Porto Alegrense,1.88,3000000.0,2022-2023,LaLiga
chumi,UD Almería,1.83,2000000.0,2022-2023,LaLiga
sergio akieme,Stade Reims,1.75,7500000.0,2022-2023,LaLiga
álex centelles,UD Almería,1.85,1500000.0,2022-2023,LaLiga
álex pozo,Jagiellonia Bialystok,1.72,3000000.0,2022-2023,LaLiga
houboulang mendes,UD Almería,1.85,2000000.0,2022-2023,LaLiga
samú costa,RCD Mallorca,1.85,5000000.0,2022-2023,LaLiga
iñigo eguaras,Without Club,1.81,1200000.0,2022-2023,LaLiga
césar de la hoz,Without Club,1.79,1200000.0,2022-2023,LaLiga
lucas robertone,UD Almería,1.69,7000000.0,2022-2023,LaLiga
gonzalo melero,UD Almería,1.83,4000000.0,2022-2023,LaLiga
arnau puigmal,UD Almería,1.73,2000000.0,2022-2023,LaLiga
gui guedes,UD Almería,1.84,1200000.0,2022-2023,LaLiga
martin svidersky,UD Almería B,1.81,500000.0,2022-2023,LaLiga
marcos peña,UD Almería,1.8,,2022-2023,LaLiga
largie ramazani,Leeds United,1.68,6000000.0,2022-2023,LaLiga
lázaro,UD Almería,1.81,6000000.0,2022-2023,LaLiga
josé carlos lazo,Albacete Balompié,1.78,2500000.0,2022-2023,LaLiga
adrián embarba,UD Almería,1.73,2500000.0,2022-2023,LaLiga
francisco portillo,Without Club,1.69,1500000.0,2022-2023,LaLiga
curro sánchez,Burgos CF,1.76,1000000.0,2022-2023,LaLiga
arvin appiah,UD Almería,1.77,500000.0,2022-2023,LaLiga
carlos rojas,UD Almería B,1.76,,2022-2023,LaLiga
umar sadiq,Real Sociedad,1.91,18000000.0,2022-2023,LaLiga
el bilal touré,Atalanta BC,1.85,12000000.0,2022-2023,LaLiga
luis suárez,UD Almería,1.81,8000000.0,2022-2023,LaLiga
léo baptistão,UD Almería,1.83,1800000.0,2022-2023,LaLiga
marko milovanovic,FC Alverca,1.97,1000000.0,2022-2023,LaLiga
dyego sousa,Without Club,1.89,800000.0,2022-2023,LaLiga
marciano sanca,UD Almería,1.82,,2022-2023,LaLiga
predrag rajković,Al-Ittihad Club,1.91,10000000.0,2022-2023,LaLiga
dominik greif,RCD Mallorca,1.97,1500000.0,2022-2023,LaLiga
leo román,RCD Mallorca,1.89,300000.0,2022-2023,LaLiga
pere garcía,RCD Mallorca B,1.93,25000.0,2022-2023,LaLiga
martin valjent,RCD Mallorca,1.87,4500000.0,2022-2023,LaLiga
antonio raíllo,RCD Mallorca,1.87,4000000.0,2022-2023,LaLiga
josé copete,RCD Mallorca,1.9,3500000.0,2022-2023,LaLiga
dennis hadzikadunic,FC Rostov,1.91,3000000.0,2022-2023,LaLiga
matija nastasić,Without Club,1.87,1500000.0,2022-2023,LaLiga
franco russo,Qatar SC,1.86,800000.0,2022-2023,LaLiga
benjamín garay,Pontevedra CF,1.83,100000.0,2022-2023,LaLiga
josep gayá,FC Zimbru Chisinau,1.85,100000.0,2022-2023,LaLiga
ludwig augustinsson,RSC Anderlecht,1.81,2500000.0,2022-2023,LaLiga
braian cufré,CA Central Córdoba (SdE),1.79,1200000.0,2022-2023,LaLiga
jaume costa,Without Club,1.71,1200000.0,2022-2023,LaLiga
marcos fernández,RCD Espanyol B,1.76,25000.0,2022-2023,LaLiga
pablo maffeo,RCD Mallorca,1.72,8000000.0,2022-2023,LaLiga
giovanni gonzález,FC Krasnodar,1.73,2000000.0,2022-2023,LaLiga
rodrigo battaglia,CA Boca Juniors,1.87,1500000.0,2022-2023,LaLiga
manu morlanes,RCD Mallorca,1.78,4000000.0,2022-2023,LaLiga
iñigo ruiz de galarreta,Athletic Bilbao,1.75,3000000.0,2022-2023,LaLiga
iddrisu baba,UD Almería,1.82,3000000.0,2022-2023,LaLiga
antonio sánchez,RCD Mallorca,1.79,2500000.0,2022-2023,LaLiga
clément grenier,Without Club,1.86,800000.0,2022-2023,LaLiga
miquel llabrés,CE Andratx,,100000.0,2022-2023,LaLiga
luis montiel,RCD Mallorca B,,25000.0,2022-2023,LaLiga
rubén quintanilla,UD Almería,,25000.0,2022-2023,LaLiga
dani rodríguez,RCD Mallorca,1.78,1200000.0,2022-2023,LaLiga
lago júnior,Without Club,1.8,900000.0,2022-2023,LaLiga
javi llabrés,RCD Mallorca,1.74,300000.0,2022-2023,LaLiga
kang-in lee,Paris Saint-Germain,1.74,22000000.0,2022-2023,LaLiga
amath ndiaye,Real Valladolid CF,1.73,2000000.0,2022-2023,LaLiga
tòfol montiel,Without Club,1.78,150000.0,2022-2023,LaLiga
miguelito,CD Atlético Baleares,1.75,50000.0,2022-2023,LaLiga
vedat muriqi,RCD Mallorca,1.94,15000000.0,2022-2023,LaLiga
tino kadewere,FC Nantes,1.83,4000000.0,2022-2023,LaLiga
abdón prats,RCD Mallorca,1.81,1200000.0,2022-2023,LaLiga
ángel rodríguez,Without Club,1.71,1000000.0,2022-2023,LaLiga
stole dimitrievski,Valencia CF,1.88,4000000.0,2022-2023,LaLiga
miguel ángel morro,Leixões SC,1.95,600000.0,2022-2023,LaLiga
diego lópez,nan,1.96,300000.0,2022-2023,LaLiga
alejandro catena,CA Osasuna,1.94,8000000.0,2022-2023,LaLiga
florian lejeune,Rayo Vallecano,1.9,4000000.0,2022-2023,LaLiga
abdul mumin,Rayo Vallecano,1.88,1500000.0,2022-2023,LaLiga
esteban saveljich,Real Murcia CF,1.87,500000.0,2022-2023,LaLiga
fran garcía,Real Madrid,1.69,12000000.0,2022-2023,LaLiga
pep chavarría,Rayo Vallecano,1.74,1500000.0,2022-2023,LaLiga
iván balliu,Rayo Vallecano,1.72,4000000.0,2022-2023,LaLiga
mario hernández,Without Club,1.77,600000.0,2022-2023,LaLiga
mario suárez,nan,1.89,300000.0,2022-2023,LaLiga
santi comesaña,Villarreal CF,1.88,7500000.0,2022-2023,LaLiga
óscar valentín,Rayo Vallecano,1.77,5000000.0,2022-2023,LaLiga
unai lópez,Rayo Vallecano,1.7,3500000.0,2022-2023,LaLiga
pathé ciss,Rayo Vallecano,1.86,3000000.0,2022-2023,LaLiga
diego méndez,Rayo Vallecano B,1.82,,2022-2023,LaLiga
oscar trejo,Rayo Vallecano,1.8,3000000.0,2022-2023,LaLiga
randy nteka,Rayo Vallecano,1.89,1800000.0,2022-2023,LaLiga
josé pozo,Pogon Szczecin,1.71,1000000.0,2022-2023,LaLiga
álvaro garcía,Rayo Vallecano,1.67,6000000.0,2022-2023,LaLiga
bebé,UD Ibiza,1.9,800000.0,2022-2023,LaLiga
pablo muñoz,CD Guadalajara,1.7,,2022-2023,LaLiga
salvi sánchez,Without Club,1.7,1500000.0,2022-2023,LaLiga
andrés martín,Racing Santander,1.78,1000000.0,2022-2023,LaLiga
isi palazón,Rayo Vallecano,1.69,12000000.0,2022-2023,LaLiga
sergio camello,Rayo Vallecano,1.82,10000000.0,2022-2023,LaLiga
raúl de tomás,Al-Wakrah SC,1.8,8000000.0,2022-2023,LaLiga
radamel falcao,Without Club,1.77,2000000.0,2022-2023,LaLiga
jordi masip,nan,1.8,1000000.0,2022-2023,LaLiga
sergio asenjo,nan,1.89,1000000.0,2022-2023,LaLiga
álvaro aceves,Real Valladolid CF,1.9,200000.0,2022-2023,LaLiga
javi sánchez,Real Valladolid CF,1.89,3000000.0,2022-2023,LaLiga
joaquín fernández,Sporting Kansas City,1.9,3000000.0,2022-2023,LaLiga
jawad el yamiq,Without Club,1.93,2000000.0,2022-2023,LaLiga
zouhair feddal,nan,1.91,1300000.0,2022-2023,LaLiga
víctor rofino,UD Leiria,1.85,100000.0,2022-2023,LaLiga
david torres,Real Valladolid CF,1.82,50000.0,2022-2023,LaLiga
lucas olaza,FC Krasnodar,1.73,2500000.0,2022-2023,LaLiga
sergio escudero,Deportivo de La Coruña,1.76,1500000.0,2022-2023,LaLiga
diego moreno,Without Club,1.75,100000.0,2022-2023,LaLiga
iván fresneda,Sporting CP,1.83,15000000.0,2022-2023,LaLiga
luis pérez,Without Club,1.73,1500000.0,2022-2023,LaLiga
lucas rosa,Ajax Amsterdam,1.77,1000000.0,2022-2023,LaLiga
martin hongla,Granada CF,1.82,3000000.0,2022-2023,LaLiga
mickaël malsa,Wydad Casablanca,1.79,1500000.0,2022-2023,LaLiga
monchu,Aris Thessaloniki,1.73,5000000.0,2022-2023,LaLiga
kike pérez,Venezia FC,1.84,4500000.0,2022-2023,LaLiga
álvaro aguado,Without Club,1.75,3000000.0,2022-2023,LaLiga
roque mesa,Without Club,1.72,2500000.0,2022-2023,LaLiga
mario maroto,Real Valladolid CF,1.76,150000.0,2022-2023,LaLiga
alberto quintana,Antequera CF,1.86,100000.0,2022-2023,LaLiga
selim amallah,Real Valladolid CF,1.85,3000000.0,2022-2023,LaLiga
darwin machís,Without Club,1.71,3000000.0,2022-2023,LaLiga
toni villa,SD Eibar,1.72,2500000.0,2022-2023,LaLiga
kenedy,CF Pachuca,1.8,1500000.0,2022-2023,LaLiga
tunde akinsola,Avs Futebol,1.75,50000.0,2022-2023,LaLiga
gonzalo plata,CR Flamengo,1.78,5000000.0,2022-2023,LaLiga
anuar,AD Ceuta FC,1.73,900000.0,2022-2023,LaLiga
iván sánchez,Without Club,1.69,800000.0,2022-2023,LaLiga
manu pozo,SC União Torreense,1.68,300000.0,2022-2023,LaLiga
óscar plano,Without Club,1.79,3000000.0,2022-2023,LaLiga
cyle larin,RCD Mallorca,1.88,8000000.0,2022-2023,LaLiga
shon weissman,Granada CF,1.74,4000000.0,2022-2023,LaLiga
sergi guardiola,Córdoba CF,1.85,2000000.0,2022-2023,LaLiga
sergio león,Atlético Palma del Río CF,1.76,2000000.0,2022-2023,LaLiga
juanjo narváez,Al-Jabalain FC,1.81,800000.0,2022-2023,LaLiga
sekou gassama,Without Club,1.89,300000.0,2022-2023,LaLiga
iván cédric,UD Las Palmas,1.87,300000.0,2022-2023,LaLiga
roberto arroyo,CA Osasuna Promesas,1.81,300000.0,2022-2023,LaLiga
edgar badia,Cultural Leonesa,1.8,3000000.0,2022-2023,LaLiga
axel werner,CA Rosario Central,1.91,800000.0,2022-2023,LaLiga
juanpe navarro,Without Club,1.84,,2022-2023,LaLiga
jesús lópez,UD Almería B,1.87,,2022-2023,LaLiga
luismi quirant,CD Eldense B,,,2022-2023,LaLiga
lisandro magallán,CA Vélez Sarsfield,1.85,1800000.0,2022-2023,LaLiga
enzo roco,Fatih Karagümrük,1.92,1500000.0,2022-2023,LaLiga
diego gonzález,Without Club,1.85,1500000.0,2022-2023,LaLiga
pedro bigas,Elche CF,1.81,1000000.0,2022-2023,LaLiga
john donald,Elche CF,1.82,1000000.0,2022-2023,LaLiga
federico fernández,nan,1.89,700000.0,2022-2023,LaLiga
gonzalo verdú,Without Club,1.85,700000.0,2022-2023,LaLiga
javi pamies,Valencia Mestalla,,,2022-2023,LaLiga
manuel cocca,Arsenal FC,1.8,,2022-2023,LaLiga
johan mojica,RCD Mallorca,1.85,3000000.0,2022-2023,LaLiga
lautaro blanco,CA Boca Juniors,1.76,2800000.0,2022-2023,LaLiga
carlos clerc,Without Club,1.81,1500000.0,2022-2023,LaLiga
josé ángel carmona,Sevilla FC,1.84,4000000.0,2022-2023,LaLiga
pol lirola,Olympique Marseille,1.83,2000000.0,2022-2023,LaLiga
helibelton palacios,Millonarios FC,1.81,1200000.0,2022-2023,LaLiga
carles marco,CD Laredo,1.83,,2022-2023,LaLiga
gerard gumbau,Rayo Vallecano,1.88,3500000.0,2022-2023,LaLiga
omar mascarell,RCD Mallorca,1.81,3000000.0,2022-2023,LaLiga
raúl guti,Real Zaragoza,1.78,2500000.0,2022-2023,LaLiga
domingos quina,Pafos FC,1.73,1800000.0,2022-2023,LaLiga
pape cheikh,Al-Arabi SCC,1.8,900000.0,2022-2023,LaLiga
branislav knezevic,Zeleznicar Pancevo,1.88,,2022-2023,LaLiga
alejandro alfaro,SC União Torreense,1.83,,2022-2023,LaLiga
rodrigo mendoza,Elche CF,1.82,,2022-2023,LaLiga
álex collado,Al-Shamal SC,1.77,3000000.0,2022-2023,LaLiga
nicolás fernández mercau,Elche CF,1.72,2000000.0,2022-2023,LaLiga
randy nteka,Rayo Vallecano,1.89,1800000.0,2022-2023,LaLiga
javier pastore,nan,1.87,500000.0,2022-2023,LaLiga
pere milla,RCD Espanyol Barcelona,1.8,3000000.0,2022-2023,LaLiga
tete morente,US Lecce,1.84,2500000.0,2022-2023,LaLiga
fidel,Without Club,1.8,1000000.0,2022-2023,LaLiga
josan,Elche CF,1.76,1000000.0,2022-2023,LaLiga
lucas boyé,Granada CF,1.83,10000000.0,2022-2023,LaLiga
ezequiel ponce,Houston Dynamo FC,1.81,2500000.0,2022-2023,LaLiga
roger martí,Cádiz CF,1.79,2000000.0,2022-2023,LaLiga
conan ledesma,CA River Plate,1.83,8000000.0,2022-2023,LaLiga
david gil,Cádiz CF,1.86,700000.0,2022-2023,LaLiga
victor aznar,Cádiz CF Mirandilla,1.92,50000.0,2022-2023,LaLiga
nando almodóvar,Hércules CF,1.92,50000.0,2022-2023,LaLiga
fali,Cádiz CF,1.86,2500000.0,2022-2023,LaLiga
víctor chust,Cádiz CF,1.84,2500000.0,2022-2023,LaLiga
jorge meré,Without Club,1.82,1200000.0,2022-2023,LaLiga
luis hernández,Cádiz CF,1.82,1000000.0,2022-2023,LaLiga
momo mbaye,Academia Puerto Cabello,1.92,700000.0,2022-2023,LaLiga
juan cala,nan,1.86,600000.0,2022-2023,LaLiga
carlos garcía,CE Sabadell FC,1.88,200000.0,2022-2023,LaLiga
lautaro spatz,Algeciras CF,1.85,150000.0,2022-2023,LaLiga
alfonso espino,Rayo Vallecano,1.72,3500000.0,2022-2023,LaLiga
santiago arzamendia,Club Estudiantes de La Plata,1.72,1200000.0,2022-2023,LaLiga
joseba zaldua,Without Club,1.74,2500000.0,2022-2023,LaLiga
iza carcelén,Cádiz CF,1.7,1500000.0,2022-2023,LaLiga
raúl parra,GD Estoril Praia,1.87,300000.0,2022-2023,LaLiga
kikín,Atlético Sanluqueño CF,,50000.0,2022-2023,LaLiga
antonio blanco,Deportivo Alavés,1.76,2500000.0,2022-2023,LaLiga
tomás alarcón,CSD Colo-Colo,1.76,1500000.0,2022-2023,LaLiga
josé mari,nan,1.82,400000.0,2022-2023,LaLiga
jon ander garrido,nan,1.85,300000.0,2022-2023,LaLiga
álex fernández,Cádiz CF,1.83,4000000.0,2022-2023,LaLiga
rubén alcaraz,Cádiz CF,1.8,2000000.0,2022-2023,LaLiga
gonzalo escalante,Cádiz CF,1.82,2000000.0,2022-2023,LaLiga
fede san emeterio,Cádiz CF,1.76,2000000.0,2022-2023,LaLiga
youba diarra,TSV Hartberg,1.78,900000.0,2022-2023,LaLiga
álvaro bastida,Cádiz CF Mirandilla,1.79,600000.0,2022-2023,LaLiga
curro muñoz,Real Oviedo Vetusta,1.85,50000.0,2022-2023,LaLiga
moussa diakité,Cádiz CF,1.89,50000.0,2022-2023,LaLiga
brian ocampo,Cádiz CF,1.72,2000000.0,2022-2023,LaLiga
awer mabil,CD Castellón,1.78,1200000.0,2022-2023,LaLiga
alberto perea,Without Club,1.8,1000000.0,2022-2023,LaLiga
josé antonio de la rosa,Cádiz CF,1.74,300000.0,2022-2023,LaLiga
théo bongonda,Spartak Moscow,1.75,4000000.0,2022-2023,LaLiga
iván alejo,Real Valladolid CF,1.86,1200000.0,2022-2023,LaLiga
mamady diarra,FC Sheriff Tiraspol,1.8,300000.0,2022-2023,LaLiga
choco lozano,Santos Laguna,1.83,2500000.0,2022-2023,LaLiga
rubén sobrino,Cádiz CF,1.85,2000000.0,2022-2023,LaLiga
roger martí,Cádiz CF,1.79,2000000.0,2022-2023,LaLiga
sergi guardiola,Córdoba CF,1.85,2000000.0,2022-2023,LaLiga
chris ramos,Cádiz CF,1.9,1500000.0,2022-2023,LaLiga
álvaro negredo,nan,1.86,1000000.0,2022-2023,LaLiga
lucas pérez,Without Club,1.8,800000.0,2022-2023,LaLiga
álvaro giménez,Without Club,1.83,600000.0,2022-2023,LaLiga
francisco mwepu,Cádiz CF,1.78,150000.0,2022-2023,LaLiga
etta eyong,Villarreal CF,1.81,50000.0,2022-2023,LaLiga
