nombre,club_actual,altura,valor,temporada,liga
matt turner,Nottingham Forest,1.91,7000000.0,2023-2024,Premier-League
karl hein,Arsenal FC,1.93,2000000.0,2023-2024,Premier-League
arthur okonkwo,Wrexham AFC,1.98,1800000.0,2023-2024,Premier-League
william saliba,Arsenal FC,1.92,80000000.0,2023-2024,Premier-League
gabriel magalhães,Arsenal FC,1.9,70000000.0,2023-2024,Premier-League
jakub kiwior,Arsenal FC,1.89,30000000.0,2023-2024,Premier-League
rob holding,Crystal Palace,1.89,5000000.0,2023-2024,Premier-League
ayden heaven,Manchester United,1.89,300000.0,2023-2024,Premier-League
oleksandr zinchenko,Arsenal FC,1.75,38000000.0,2023-2024,Premier-League
kieran tierney,Celtic FC,1.8,12000000.0,2023-2024,Premier-League
lino sousa,Aston Villa U21,1.85,2000000.0,2023-2024,Premier-League
myles lewis-skelly,Arsenal FC,1.78,2000000.0,2023-2024,Premier-League
ben white,Arsenal FC,1.86,55000000.0,2023-2024,Premier-League
jurrien timber,Arsenal FC,1.79,38000000.0,2023-2024,Premier-League
takehiro tomiyasu,Without Club,1.88,35000000.0,2023-2024,Premier-League
reuell walters,Luton Town,1.86,4000000.0,2023-2024,Premier-League
cédric soares,São Paulo Futebol Clube,1.71,2000000.0,2023-2024,Premier-League
james sweet,St Albans City,1.8,250000.0,2023-2024,Premier-League
thomas partey,Without Club,1.85,18000000.0,2023-2024,Premier-League
jorginho,CR Flamengo,1.8,12000000.0,2023-2024,Premier-League
mohamed elneny,Al-Jazira Club,1.79,3500000.0,2023-2024,Premier-League
bradley ibrahim,Plymouth Argyle,1.85,400000.0,2023-2024,Premier-League
declan rice,Arsenal FC,1.88,120000000.0,2023-2024,Premier-League
albert sambi lokonga,Arsenal FC,1.83,15000000.0,2023-2024,Premier-League
mauro bandeira,Without Club,1.78,200000.0,2023-2024,Premier-League
martin ødegaard,Arsenal FC,1.78,110000000.0,2023-2024,Premier-League
emile smith rowe,Fulham FC,1.82,22000000.0,2023-2024,Premier-League
fábio vieira,Arsenal FC,1.7,22000000.0,2023-2024,Premier-League
gabriel martinelli,Arsenal FC,1.78,70000000.0,2023-2024,Premier-League
leandro trossard,Arsenal FC,1.72,35000000.0,2023-2024,Premier-League
charles sagoe jr,Arsenal FC U21,,600000.0,2023-2024,Premier-League
bukayo saka,Arsenal FC,1.78,140000000.0,2023-2024,Premier-League
reiss nelson,Arsenal FC,1.75,15000000.0,2023-2024,Premier-League
ethan nwaneri,Arsenal FC,1.76,8000000.0,2023-2024,Premier-League
amario cozier-duberry,Bolton Wanderers,1.7,2000000.0,2023-2024,Premier-League
kai havertz,Arsenal FC,1.93,70000000.0,2023-2024,Premier-League
gabriel jesus,Arsenal FC,1.75,65000000.0,2023-2024,Premier-League
eddie nketiah,Crystal Palace,1.75,30000000.0,2023-2024,Premier-League
robert sánchez,Chelsea FC,1.97,20000000.0,2023-2024,Premier-League
djordje petrovic,AFC Bournemouth,1.94,20000000.0,2023-2024,Premier-League
marcus bettinelli,Manchester City,1.93,1000000.0,2023-2024,Premier-League
lucas bergström,RCD Mallorca,2.05,700000.0,2023-2024,Premier-League
teddy sharman-lowe,Bolton Wanderers,1.89,300000.0,2023-2024,Premier-League
eddie beach,Kilmarnock FC,1.96,250000.0,2023-2024,Premier-League
max merrick,Chelsea FC U21,,,2023-2024,Premier-League
ted curd,Chelsea FC U21,1.9,,2023-2024,Premier-League
levi colwill,Chelsea FC,1.87,50000000.0,2023-2024,Premier-League
axel disasi,Chelsea FC,1.91,40000000.0,2023-2024,Premier-League
benoît badiashile,Chelsea FC,1.94,30000000.0,2023-2024,Premier-League
wesley fofana,Chelsea FC,1.85,25000000.0,2023-2024,Premier-League
trevoh chalobah,Chelsea FC,1.92,13000000.0,2023-2024,Premier-League
malang sarr,RC Lens,1.83,4000000.0,2023-2024,Premier-League
thiago silva,Fluminense Football Club,1.81,1000000.0,2023-2024,Premier-League
josh brooking,Aldershot Town,,500000.0,2023-2024,Premier-League
harrison murray-campbell,Chelsea FC U21,1.89,250000.0,2023-2024,Premier-League
billy gee,Norwich City U21,,,2023-2024,Premier-League
ian maatsen,Aston Villa,1.78,40000000.0,2023-2024,Premier-League
ben chilwell,Chelsea FC,1.8,28000000.0,2023-2024,Premier-League
marc cucurella,Chelsea FC,1.73,25000000.0,2023-2024,Premier-League
bashir humphreys,Burnley FC,1.86,4800000.0,2023-2024,Premier-League
ishé samuels-smith,Chelsea FC U21,1.86,500000.0,2023-2024,Premier-League
zak sturge,Millwall FC,1.88,250000.0,2023-2024,Premier-League
dylan williams,Burton Albion,1.77,200000.0,2023-2024,Premier-League
reece james,Chelsea FC,1.8,40000000.0,2023-2024,Premier-League
malo gusto,Chelsea FC,1.78,35000000.0,2023-2024,Premier-League
alfie gilchrist,Chelsea FC,1.83,5000000.0,2023-2024,Premier-League
josh acheampong,Chelsea FC,1.85,300000.0,2023-2024,Premier-League
moisés caicedo,Chelsea FC,1.78,75000000.0,2023-2024,Premier-League
roméo lavia,Chelsea FC,1.81,35000000.0,2023-2024,Premier-League
lesley ugochukwu,Chelsea FC,1.9,25000000.0,2023-2024,Premier-League
ollie harrison,Chelsea FC U21,,,2023-2024,Premier-League
enzo fernández,Chelsea FC,1.78,75000000.0,2023-2024,Premier-League
conor gallagher,Atlético de Madrid,1.82,50000000.0,2023-2024,Premier-League
andrey santos,Chelsea FC,1.8,15000000.0,2023-2024,Premier-League
carney chukwuemeka,Chelsea FC,1.88,15000000.0,2023-2024,Premier-League
cesare casadei,Torino FC,1.92,10000000.0,2023-2024,Premier-League
alex matos,Chelsea FC U21,1.75,1200000.0,2023-2024,Premier-League
michael golding,Leicester City,1.8,300000.0,2023-2024,Premier-League
jimi tauriainen,Chelsea FC U21,1.88,200000.0,2023-2024,Premier-League
kiano dyer,Chelsea FC U21,1.78,,2023-2024,Premier-League
diego moreira,RC Strasbourg Alsace,1.79,3000000.0,2023-2024,Premier-League
cole palmer,Chelsea FC,1.85,80000000.0,2023-2024,Premier-League
leo castledine,Chelsea FC U21,1.75,900000.0,2023-2024,Premier-League
mykhaylo mudryk,Chelsea FC,1.75,35000000.0,2023-2024,Premier-League
tyrique george,Chelsea FC,1.81,,2023-2024,Premier-League
raheem sterling,Chelsea FC,1.7,35000000.0,2023-2024,Premier-League
noni madueke,Arsenal FC,1.82,28000000.0,2023-2024,Premier-League
christopher nkunku,Chelsea FC,1.77,65000000.0,2023-2024,Premier-League
nicolas jackson,Chelsea FC,1.87,35000000.0,2023-2024,Premier-League
armando broja,Chelsea FC,1.91,22000000.0,2023-2024,Premier-League
david datro fofana,Chelsea FC,1.82,12000000.0,2023-2024,Premier-League
deivid washington,Santos FC,1.87,9000000.0,2023-2024,Premier-League
mason burstow,Hull City,1.87,1800000.0,2023-2024,Premier-League
ronnie stutter,Chelsea FC U21,1.8,200000.0,2023-2024,Premier-League
alisson,Liverpool FC,1.93,28000000.0,2023-2024,Premier-League
caoimhín kelleher,Brentford FC,1.88,20000000.0,2023-2024,Premier-League
vitezslav jaros,Ajax Amsterdam,1.9,5000000.0,2023-2024,Premier-League
adrián,Real Betis Balompié,1.9,600000.0,2023-2024,Premier-League
marcelo pitaluga,Fluminense Football Club,1.93,300000.0,2023-2024,Premier-League
fabian mrozek,Liverpool FC U21,1.92,200000.0,2023-2024,Premier-League
ibrahima konaté,Liverpool FC,1.94,45000000.0,2023-2024,Premier-League
virgil van dijk,Liverpool FC,1.95,30000000.0,2023-2024,Premier-League
joe gomez,Liverpool FC,1.88,28000000.0,2023-2024,Premier-League
jarell quansah,Bayer 04 Leverkusen,1.9,22000000.0,2023-2024,Premier-League
joel matip,nan,1.95,8000000.0,2023-2024,Premier-League
nat phillips,West Bromwich Albion,1.9,3500000.0,2023-2024,Premier-League
rhys williams,Liverpool FC,1.95,1800000.0,2023-2024,Premier-League
luke chambers,Liverpool FC U21,1.81,1500000.0,2023-2024,Premier-League
amara nallo,Liverpool FC U21,1.86,,2023-2024,Premier-League
andrew robertson,Liverpool FC,1.78,30000000.0,2023-2024,Premier-League
konstantinos tsimikas,Liverpool FC,1.79,22000000.0,2023-2024,Premier-League
owen beck,Liverpool FC U21,1.77,1250000.0,2023-2024,Premier-League
calum scanlon,Liverpool FC U21,,700000.0,2023-2024,Premier-League
trent alexander-arnold,Real Madrid,1.8,70000000.0,2023-2024,Premier-League
conor bradley,Liverpool FC,1.81,15000000.0,2023-2024,Premier-League
calvin ramsay,Liverpool FC,1.77,4000000.0,2023-2024,Premier-League
ryan gravenberch,Liverpool FC,1.9,35000000.0,2023-2024,Premier-League
wataru endo,Liverpool FC,1.78,13000000.0,2023-2024,Premier-League
stefan bajcetic,Liverpool FC,1.85,11000000.0,2023-2024,Premier-League
alexis mac allister,Liverpool FC,1.76,75000000.0,2023-2024,Premier-League
curtis jones,Liverpool FC,1.85,35000000.0,2023-2024,Premier-League
thiago alcántara,nan,1.74,10000000.0,2023-2024,Premier-League
bobby clark,Red Bull Salzburg,1.78,1000000.0,2023-2024,Premier-League
james mcconnell,Liverpool FC U21,,500000.0,2023-2024,Premier-League
trey nyoni,Liverpool FC U21,1.8,500000.0,2023-2024,Premier-League
tom hill,Harrogate Town,1.9,300000.0,2023-2024,Premier-League
dominik szoboszlai,Liverpool FC,1.87,75000000.0,2023-2024,Premier-League
harvey elliott,Liverpool FC,1.7,35000000.0,2023-2024,Premier-League
fábio carvalho,Brentford FC,1.7,14000000.0,2023-2024,Premier-League
mateusz musialowski,Omonia Nicosia,1.75,300000.0,2023-2024,Premier-League
luis díaz,Liverpool FC,1.8,75000000.0,2023-2024,Premier-League
cody gakpo,Liverpool FC,1.93,50000000.0,2023-2024,Premier-League
lewis koumas,Liverpool FC U21,1.82,1000000.0,2023-2024,Premier-League
mohamed salah,Liverpool FC,1.75,55000000.0,2023-2024,Premier-League
ben doak,Liverpool FC,1.73,10000000.0,2023-2024,Premier-League
kaide gordon,Liverpool FC U21,1.73,1200000.0,2023-2024,Premier-League
darwin núñez,Liverpool FC,1.87,70000000.0,2023-2024,Premier-League
diogo jota,---,1.78,50000000.0,2023-2024,Premier-League
jayden danns,Liverpool FC U21,1.83,1000000.0,2023-2024,Premier-League
guglielmo vicario,Tottenham Hotspur,1.94,35000000.0,2023-2024,Premier-League
hugo lloris,Los Angeles FC,1.88,1200000.0,2023-2024,Premier-League
fraser forster,Without Club,2.01,1200000.0,2023-2024,Premier-League
brandon austin,Tottenham Hotspur,1.88,600000.0,2023-2024,Premier-League
alfie whiteman,Without Club,1.88,500000.0,2023-2024,Premier-League
cristian romero,Tottenham Hotspur,1.85,60000000.0,2023-2024,Premier-League
micky van de ven,Tottenham Hotspur,1.93,55000000.0,2023-2024,Premier-League
radu drăgușin,Tottenham Hotspur,1.91,25000000.0,2023-2024,Premier-League
davinson sánchez,Galatasaray,1.87,17000000.0,2023-2024,Premier-League
eric dier,AS Monaco,1.91,12000000.0,2023-2024,Premier-League
ben davies,Tottenham Hotspur,1.81,10000000.0,2023-2024,Premier-League
joe rodon,Leeds United,1.93,8000000.0,2023-2024,Premier-League
ashley phillips,Tottenham Hotspur,1.96,2200000.0,2023-2024,Premier-League
japhet tanganga,Millwall FC,1.84,1800000.0,2023-2024,Premier-League
alfie dorrington,Aberdeen FC,,500000.0,2023-2024,Premier-League
destiny udogie,Tottenham Hotspur,1.88,45000000.0,2023-2024,Premier-League
sergio reguilón,Without Club,1.78,12000000.0,2023-2024,Premier-League
ryan sessegnon,Fulham FC,1.78,10000000.0,2023-2024,Premier-League
pedro porro,Tottenham Hotspur,1.73,45000000.0,2023-2024,Premier-League
emerson royal,AC Milan,1.83,18000000.0,2023-2024,Premier-League
yves bissouma,Tottenham Hotspur,1.82,35000000.0,2023-2024,Premier-League
rodrigo bentancur,Tottenham Hotspur,1.87,35000000.0,2023-2024,Premier-League
pierre-emile højbjerg,Olympique Marseille,1.85,18000000.0,2023-2024,Premier-League
oliver skipp,Leicester City,1.75,15000000.0,2023-2024,Premier-League
pape matar sarr,Tottenham Hotspur,1.84,45000000.0,2023-2024,Premier-League
tyrese hall,Tottenham Hotspur U21,,,2023-2024,Premier-League
james maddison,Tottenham Hotspur,1.75,70000000.0,2023-2024,Premier-League
dejan kulusevski,Tottenham Hotspur,1.86,55000000.0,2023-2024,Premier-League
giovani lo celso,Real Betis Balompié,1.77,16000000.0,2023-2024,Premier-League
heung-min son,Tottenham Hotspur,1.84,45000000.0,2023-2024,Premier-League
timo werner,RB Leipzig,1.8,17000000.0,2023-2024,Premier-League
bryan gil,Tottenham Hotspur,1.75,14000000.0,2023-2024,Premier-League
manor solomon,Tottenham Hotspur,1.7,13000000.0,2023-2024,Premier-League
yago santiago,Elche CF,1.8,200000.0,2023-2024,Premier-League
mikey moore,Tottenham Hotspur,1.8,,2023-2024,Premier-League
brennan johnson,Tottenham Hotspur,1.86,48000000.0,2023-2024,Premier-League
ivan perišić,PSV Eindhoven,1.86,2000000.0,2023-2024,Premier-League
jamie donley,Tottenham Hotspur U21,1.83,1500000.0,2023-2024,Premier-League
richarlison,Tottenham Hotspur,1.84,38000000.0,2023-2024,Premier-League
alejo veliz,CA Rosario Central,1.86,9000000.0,2023-2024,Premier-League
dane scarlett,Tottenham Hotspur,1.8,1800000.0,2023-2024,Premier-League
andré onana,Manchester United,1.9,35000000.0,2023-2024,Premier-League
dean henderson,Crystal Palace,1.88,12000000.0,2023-2024,Premier-League
altay bayındır,Manchester United,1.98,10000000.0,2023-2024,Premier-League
radek vítek,Manchester United U21,1.98,300000.0,2023-2024,Premier-League
tom heaton,Manchester United,1.88,250000.0,2023-2024,Premier-League
dermot mee,Manchester United U21,1.83,,2023-2024,Premier-League
lisandro martínez,Manchester United,1.75,45000000.0,2023-2024,Premier-League
raphaël varane,nan,1.91,20000000.0,2023-2024,Premier-League
harry maguire,Manchester United,1.94,18000000.0,2023-2024,Premier-League
victor lindelöf,Without Club,1.87,15000000.0,2023-2024,Premier-League
willy kambwala,Villarreal CF,1.92,5000000.0,2023-2024,Premier-League
jonny evans,nan,1.88,2000000.0,2023-2024,Premier-League
rhys bennett,Manchester United U21,1.87,,2023-2024,Premier-League
louis jackson,Manchester United U21,1.91,,2023-2024,Premier-League
luke shaw,Manchester United,1.78,32000000.0,2023-2024,Premier-League
tyrell malacia,Manchester United,1.69,18000000.0,2023-2024,Premier-League
sergio reguilón,Without Club,1.78,12000000.0,2023-2024,Premier-League
álvaro carreras,Real Madrid,1.86,7000000.0,2023-2024,Premier-League
brandon williams,Without Club,1.8,2500000.0,2023-2024,Premier-League
harry amass,Manchester United,1.81,,2023-2024,Premier-League
diogo dalot,Manchester United,1.83,35000000.0,2023-2024,Premier-League
aaron wan-bissaka,West Ham United,1.83,20000000.0,2023-2024,Premier-League
habeeb ogunneye,Newport County,,,2023-2024,Premier-League
sofyan amrabat,Fenerbahce,1.85,22000000.0,2023-2024,Premier-League
casemiro,Manchester United,1.85,20000000.0,2023-2024,Premier-League
toby collyer,Manchester United,1.8,200000.0,2023-2024,Premier-League
kobbie mainoo,Manchester United,1.8,50000000.0,2023-2024,Premier-League
scott mctominay,SSC Napoli,1.91,32000000.0,2023-2024,Premier-League
christian eriksen,Without Club,1.82,8000000.0,2023-2024,Premier-League
donny van de beek,Girona FC,1.84,5000000.0,2023-2024,Premier-League
daniel gore,Rotherham United,,900000.0,2023-2024,Premier-League
bruno fernandes,Manchester United,1.79,70000000.0,2023-2024,Premier-League
alejandro garnacho,Manchester United,1.8,45000000.0,2023-2024,Premier-League
mason mount,Manchester United,1.81,35000000.0,2023-2024,Premier-League
hannibal,Burnley FC,1.83,9000000.0,2023-2024,Premier-League
marcus rashford,Manchester United,1.85,60000000.0,2023-2024,Premier-League
jadon sancho,Manchester United,1.8,30000000.0,2023-2024,Premier-League
shola shoretire,PAOK Thessaloniki,1.71,4000000.0,2023-2024,Premier-League
antony,Manchester United,1.72,25000000.0,2023-2024,Premier-League
amad diallo,Manchester United,1.73,18000000.0,2023-2024,Premier-League
facundo pellistri,Panathinaikos FC,1.75,8000000.0,2023-2024,Premier-League
omari forson,AC Monza,1.79,2000000.0,2023-2024,Premier-League
rasmus højlund,Manchester United,1.91,65000000.0,2023-2024,Premier-League
anthony martial,AEK Athens,1.81,10000000.0,2023-2024,Premier-League
joe hugill,Barnet FC,1.88,200000.0,2023-2024,Premier-League
ethan wheatley,Manchester United,1.87,,2023-2024,Premier-League
emiliano martínez,Aston Villa,1.95,28000000.0,2023-2024,Premier-League
joe gauci,Aston Villa,1.94,1500000.0,2023-2024,Premier-League
robin olsen,Malmö FF,1.96,1500000.0,2023-2024,Premier-League
filip marschall,Aston Villa,1.95,800000.0,2023-2024,Premier-League
oliwier zych,Raków Częstochowa,1.93,800000.0,2023-2024,Premier-League
james wright,Aston Villa U21,1.88,200000.0,2023-2024,Premier-League
sam proctor,Aston Villa U21,,,2023-2024,Premier-League
lander emery,Real Unión Club,,,2023-2024,Premier-League
pau torres,Aston Villa,1.92,45000000.0,2023-2024,Premier-League
ezri konsa,Aston Villa,1.83,35000000.0,2023-2024,Premier-League
diego carlos,Fenerbahce,1.85,16000000.0,2023-2024,Premier-League
tyrone mings,Aston Villa,1.96,13000000.0,2023-2024,Premier-League
clément lenglet,Atlético de Madrid,1.86,10000000.0,2023-2024,Premier-League
calum chambers,Cardiff City,1.82,4000000.0,2023-2024,Premier-League
kortney hause,Without Club,1.91,2000000.0,2023-2024,Premier-League
josh feeney,Huddersfield Town,1.96,500000.0,2023-2024,Premier-League
finley munroe,Swindon Town,1.81,100000.0,2023-2024,Premier-League
álex moreno,Aston Villa,1.79,13000000.0,2023-2024,Premier-League
lucas digne,Aston Villa,1.78,12000000.0,2023-2024,Premier-League
lino sousa,Aston Villa U21,1.85,2000000.0,2023-2024,Premier-League
sebastian revan,Wrexham AFC,1.81,350000.0,2023-2024,Premier-League
travis patterson,Aston Villa U21,,,2023-2024,Premier-League
matty cash,Aston Villa,1.85,28000000.0,2023-2024,Premier-League
kaine kesler-hayden,Coventry City,1.75,2200000.0,2023-2024,Premier-League
boubacar kamara,Aston Villa,1.84,38000000.0,2023-2024,Premier-League
leander dendoncker,Aston Villa,1.88,7000000.0,2023-2024,Premier-League
douglas luiz,Juventus FC,1.77,70000000.0,2023-2024,Premier-League
john mcginn,Aston Villa,1.78,30000000.0,2023-2024,Premier-League
youri tielemans,Aston Villa,1.77,25000000.0,2023-2024,Premier-League
tim iroegbunam,Everton FC,1.83,4000000.0,2023-2024,Premier-League
jacob ramsey,Aston Villa,1.8,35000000.0,2023-2024,Premier-League
emiliano buendía,Aston Villa,1.72,22000000.0,2023-2024,Premier-League
nicolò zaniolo,Galatasaray,1.9,20000000.0,2023-2024,Premier-League
morgan rogers,Aston Villa,1.87,15000000.0,2023-2024,Premier-League
philippe coutinho,Clube de Regatas Vasco da Gama,1.72,7500000.0,2023-2024,Premier-League
omari kellyman,Chelsea FC U21,1.91,1000000.0,2023-2024,Premier-League
tommi o'reilly,Crewe Alexandra,1.7,200000.0,2023-2024,Premier-League
jaden philogene,Ipswich Town,1.81,15000000.0,2023-2024,Premier-League
kadan young,Aston Villa U21,1.76,,2023-2024,Premier-League
moussa diaby,Al-Ittihad Club,1.7,55000000.0,2023-2024,Premier-League
leon bailey,Aston Villa,1.78,42000000.0,2023-2024,Premier-League
bertrand traoré,Ajax Amsterdam,1.81,9000000.0,2023-2024,Premier-League
ollie watkins,Aston Villa,1.8,65000000.0,2023-2024,Premier-League
jhon durán,Fenerbahce,1.85,20000000.0,2023-2024,Premier-League
cameron archer,Southampton FC,1.75,13000000.0,2023-2024,Premier-League
nick pope,Newcastle United,1.98,16000000.0,2023-2024,Premier-League
martin dúbravka,Newcastle United,1.91,1000000.0,2023-2024,Premier-League
loris karius,FC Schalke 04,1.91,1000000.0,2023-2024,Premier-League
mark gillespie,Newcastle United,1.91,300000.0,2023-2024,Premier-League
adam harrison,Newcastle United U21,,,2023-2024,Premier-League
aidan harris,Newcastle United U21,,,2023-2024,Premier-League
sven botman,Newcastle United,1.93,45000000.0,2023-2024,Premier-League
fabian schär,Newcastle United,1.86,10000000.0,2023-2024,Premier-League
dan burn,Newcastle United,2.01,8000000.0,2023-2024,Premier-League
jamaal lascelles,Newcastle United,1.88,7000000.0,2023-2024,Premier-League
kell watts,Cambridge United,1.92,250000.0,2023-2024,Premier-League
lewis hall,Newcastle United,1.79,18000000.0,2023-2024,Premier-League
matt targett,Newcastle United,1.83,10000000.0,2023-2024,Premier-League
jamal lewis,Without Club,1.78,3500000.0,2023-2024,Premier-League
paul dummett,Without Club,1.83,900000.0,2023-2024,Premier-League
alex murphy,Newcastle United,1.88,250000.0,2023-2024,Premier-League
tino livramento,Newcastle United,1.82,35000000.0,2023-2024,Premier-League
kieran trippier,Newcastle United,1.73,10000000.0,2023-2024,Premier-League
emil krafth,Newcastle United,1.84,2500000.0,2023-2024,Premier-League
javier manquillo,Without Club,1.78,1800000.0,2023-2024,Premier-League
harrison ashby,Newcastle United,1.79,1200000.0,2023-2024,Premier-League
bruno guimarães,Newcastle United,1.82,85000000.0,2023-2024,Premier-League
isaac hayden,Newcastle United,1.87,1800000.0,2023-2024,Premier-League
joelinton,Newcastle United,1.86,40000000.0,2023-2024,Premier-League
sandro tonali,Newcastle United,1.81,38000000.0,2023-2024,Premier-League
joe willock,Newcastle United,1.86,30000000.0,2023-2024,Premier-League
sean longstaff,Leeds United,1.87,25000000.0,2023-2024,Premier-League
lewis miley,Newcastle United,1.89,22000000.0,2023-2024,Premier-League
elliot anderson,Nottingham Forest,1.79,15000000.0,2023-2024,Premier-League
jeff hendrick,Without Club,1.85,500000.0,2023-2024,Premier-League
lucas de bolle,Portimonense SAD,,150000.0,2023-2024,Premier-League
travis hernes,Newcastle United U21,1.79,150000.0,2023-2024,Premier-League
james huntley,Without Club,,,2023-2024,Premier-League
matt ritchie,Portsmouth FC,1.73,1000000.0,2023-2024,Premier-League
joe white,Newcastle United,1.86,300000.0,2023-2024,Premier-League
anthony gordon,Newcastle United,1.83,60000000.0,2023-2024,Premier-League
harvey barnes,Newcastle United,1.82,35000000.0,2023-2024,Premier-League
ryan fraser,Southampton FC,1.63,3000000.0,2023-2024,Premier-League
amadou diallo,Without Club,1.66,400000.0,2023-2024,Premier-League
miguel almirón,Atlanta United FC,1.74,20000000.0,2023-2024,Premier-League
jacob murphy,Newcastle United,1.79,15000000.0,2023-2024,Premier-League
alexander isak,Newcastle United,1.92,75000000.0,2023-2024,Premier-League
callum wilson,Without Club,1.8,13000000.0,2023-2024,Premier-League
ben parkinson,Newcastle United U21,1.83,250000.0,2023-2024,Premier-League
michael ndiweni,Newcastle Blue Star,,,2023-2024,Premier-League
bart verbruggen,Brighton & Hove Albion,1.94,18000000.0,2023-2024,Premier-League
jason steele,Brighton & Hove Albion,1.88,3500000.0,2023-2024,Premier-League
carl rushworth,Brighton & Hove Albion,1.91,3000000.0,2023-2024,Premier-League
tom mcgill,Brighton & Hove Albion,1.85,600000.0,2023-2024,Premier-League
adam webster,Brighton & Hove Albion,1.9,20000000.0,2023-2024,Premier-League
jan paul van hecke,Brighton & Hove Albion,1.89,18000000.0,2023-2024,Premier-League
igor,Brighton & Hove Albion,1.88,17000000.0,2023-2024,Premier-League
lewis dunk,Brighton & Hove Albion,1.92,12000000.0,2023-2024,Premier-League
ed turns,Exeter City,1.86,400000.0,2023-2024,Premier-League
ben jackson,Without Club,1.9,200000.0,2023-2024,Premier-League
leigh kavanagh,Bohemian Football Club,1.89,200000.0,2023-2024,Premier-League
noel atom,Brighton & Hove Albion U21,1.92,,2023-2024,Premier-League
pervis estupiñán,Brighton & Hove Albion,1.75,30000000.0,2023-2024,Premier-League
imari samuels,Dundee FC,1.87,100000.0,2023-2024,Premier-League
tariq lamptey,Brighton & Hove Albion,1.63,12000000.0,2023-2024,Premier-League
joël veltman,Brighton & Hove Albion,1.84,10000000.0,2023-2024,Premier-League
odeluga offiah,Preston North End,1.87,300000.0,2023-2024,Premier-League
carlos baleba,Brighton & Hove Albion,1.79,22000000.0,2023-2024,Premier-League
billy gilmour,SSC Napoli,1.7,18000000.0,2023-2024,Premier-League
jack hinchy,Notts County,,150000.0,2023-2024,Premier-League
jack hinshelwood,Brighton & Hove Albion,1.82,16000000.0,2023-2024,Premier-League
valentín barco,RC Strasbourg Alsace,1.7,13000000.0,2023-2024,Premier-League
jakub moder,Feyenoord Rotterdam,1.91,10000000.0,2023-2024,Premier-League
pascal groß,Borussia Dortmund,1.81,8000000.0,2023-2024,Premier-League
mahmoud dahoud,Eintracht Frankfurt,1.78,6000000.0,2023-2024,Premier-League
yasin ayari,Brighton & Hove Albion,1.72,4500000.0,2023-2024,Premier-League
steven alzate,Hull City,1.8,4000000.0,2023-2024,Premier-League
james milner,Brighton & Hove Albion,1.75,1000000.0,2023-2024,Premier-League
marc leonard,Birmingham City,1.8,450000.0,2023-2024,Premier-League
jensen weir,Wigan Athletic,1.84,300000.0,2023-2024,Premier-League
