nombre,club_actual,altura,valor,temporada,liga
jorginho,CR Flamengo,1.8,12000000.0,League,Premier
mohamed elneny,Al-Jazira Club,1.79,3500000.0,League,Premier
bradley ibrahim,Plymouth Argyle,1.85,400000.0,League,Premier
declan rice,Arsenal FC,1.88,120000000.0,League,Premier
albert sambi lokonga,Arsenal FC,1.83,15000000.0,League,Premier
mauro bandeira,Without Club,1.78,200000.0,League,Premier
martin ødegaard,Arsenal FC,1.78,110000000.0,League,Premier
emile smith rowe,Fulham FC,1.82,22000000.0,League,Premier
fábio vieira,Arsenal FC,1.7,22000000.0,League,Premier
gabriel martinelli,Arsenal FC,1.78,70000000.0,League,Premier
leandro trossard,Arsenal FC,1.72,35000000.0,League,Premier
charles sagoe jr,Arsenal FC U21,,600000.0,League,Premier
bukayo saka,Arsenal FC,1.78,140000000.0,League,Premier
reiss nelson,Arsenal FC,1.75,15000000.0,League,Premier
ethan nwaneri,Arsenal FC,1.76,8000000.0,League,Premier
amario cozier-duberry,Bolton Wanderers,1.7,2000000.0,League,Premier
kai havertz,Arsenal FC,1.93,70000000.0,League,Premier
gabriel jesus,Arsenal FC,1.75,65000000.0,League,Premier
eddie nketiah,Crystal Palace,1.75,30000000.0,League,Premier
alisson,Liverpool FC,1.93,28000000.0,League,Premier
caoimhín kelleher,Brentford FC,1.88,20000000.0,League,Premier
vitezslav jaros,Ajax Amsterdam,1.9,5000000.0,League,Premier
adrián,Real Betis Balompié,1.9,600000.0,League,Premier
marcelo pitaluga,Fluminense Football Club,1.93,300000.0,League,Premier
fabian mrozek,Liverpool FC U21,1.92,200000.0,League,Premier
ibrahima konaté,Liverpool FC,1.94,45000000.0,League,Premier
virgil van dijk,Liverpool FC,1.95,30000000.0,League,Premier
joe gomez,Liverpool FC,1.88,28000000.0,League,Premier
jarell quansah,Bayer 04 Leverkusen,1.9,22000000.0,League,Premier
joel matip,nan,1.95,8000000.0,League,Premier
nat phillips,West Bromwich Albion,1.9,3500000.0,League,Premier
rhys williams,Liverpool FC,1.95,1800000.0,League,Premier
luke chambers,Liverpool FC U21,1.81,1500000.0,League,Premier
amara nallo,Liverpool FC U21,1.86,,League,Premier
andrew robertson,Liverpool FC,1.78,30000000.0,League,Premier
konstantinos tsimikas,Liverpool FC,1.79,22000000.0,League,Premier
owen beck,Liverpool FC U21,1.77,1250000.0,League,Premier
calum scanlon,Liverpool FC U21,,700000.0,League,Premier
trent alexander-arnold,Real Madrid,1.8,70000000.0,League,Premier
conor bradley,Liverpool FC,1.81,15000000.0,League,Premier
calvin ramsay,Liverpool FC,1.77,4000000.0,League,Premier
ryan gravenberch,Liverpool FC,1.9,35000000.0,League,Premier
wataru endo,Liverpool FC,1.78,13000000.0,League,Premier
stefan bajcetic,Liverpool FC,1.85,11000000.0,League,Premier
alexis mac allister,Liverpool FC,1.76,75000000.0,League,Premier
curtis jones,Liverpool FC,1.85,35000000.0,League,Premier
thiago alcántara,nan,1.74,10000000.0,League,Premier
bobby clark,Red Bull Salzburg,1.78,1000000.0,League,Premier
james mcconnell,Liverpool FC U21,,500000.0,League,Premier
trey nyoni,Liverpool FC U21,1.8,500000.0,League,Premier
tom hill,Harrogate Town,1.9,300000.0,League,Premier
dominik szoboszlai,Liverpool FC,1.87,75000000.0,League,Premier
harvey elliott,Liverpool FC,1.7,35000000.0,League,Premier
fábio carvalho,Brentford FC,1.7,14000000.0,League,Premier
mateusz musialowski,Omonia Nicosia,1.75,300000.0,League,Premier
luis díaz,Liverpool FC,1.8,75000000.0,League,Premier
cody gakpo,Liverpool FC,1.93,50000000.0,League,Premier
lewis koumas,Liverpool FC U21,1.82,1000000.0,League,Premier
mohamed salah,Liverpool FC,1.75,55000000.0,League,Premier
ben doak,Liverpool FC,1.73,10000000.0,League,Premier
kaide gordon,Liverpool FC U21,1.73,1200000.0,League,Premier
darwin núñez,Liverpool FC,1.87,70000000.0,League,Premier
diogo jota,---,1.78,50000000.0,League,Premier
jayden danns,Liverpool FC U21,1.83,1000000.0,League,Premier
guglielmo vicario,Tottenham Hotspur,1.94,35000000.0,League,Premier
hugo lloris,Los Angeles FC,1.88,1200000.0,League,Premier
fraser forster,Without Club,2.01,1200000.0,League,Premier
brandon austin,Tottenham Hotspur,1.88,600000.0,League,Premier
alfie whiteman,Without Club,1.88,500000.0,League,Premier
cristian romero,Tottenham Hotspur,1.85,60000000.0,League,Premier
micky van de ven,Tottenham Hotspur,1.93,55000000.0,League,Premier
radu drăgușin,Tottenham Hotspur,1.91,25000000.0,League,Premier
davinson sánchez,Galatasaray,1.87,17000000.0,League,Premier
eric dier,AS Monaco,1.91,12000000.0,League,Premier
ben davies,Tottenham Hotspur,1.81,10000000.0,League,Premier
joe rodon,Leeds United,1.93,8000000.0,League,Premier
ashley phillips,Tottenham Hotspur,1.96,2200000.0,League,Premier
japhet tanganga,Millwall FC,1.84,1800000.0,League,Premier
alfie dorrington,Aberdeen FC,,500000.0,League,Premier
destiny udogie,Tottenham Hotspur,1.88,45000000.0,League,Premier
sergio reguilón,Without Club,1.78,12000000.0,League,Premier
ryan sessegnon,Fulham FC,1.78,10000000.0,League,Premier
pedro porro,Tottenham Hotspur,1.73,45000000.0,League,Premier
emerson royal,AC Milan,1.83,18000000.0,League,Premier
yves bissouma,Tottenham Hotspur,1.82,35000000.0,League,Premier
rodrigo bentancur,Tottenham Hotspur,1.87,35000000.0,League,Premier
pierre-emile højbjerg,Olympique Marseille,1.85,18000000.0,League,Premier
oliver skipp,Leicester City,1.75,15000000.0,League,Premier
pape matar sarr,Tottenham Hotspur,1.84,45000000.0,League,Premier
tyrese hall,Tottenham Hotspur U21,,,League,Premier
james maddison,Tottenham Hotspur,1.75,70000000.0,League,Premier
dejan kulusevski,Tottenham Hotspur,1.86,55000000.0,League,Premier
giovani lo celso,Real Betis Balompié,1.77,16000000.0,League,Premier
heung-min son,Tottenham Hotspur,1.84,45000000.0,League,Premier
timo werner,RB Leipzig,1.8,17000000.0,League,Premier
bryan gil,Tottenham Hotspur,1.75,14000000.0,League,Premier
manor solomon,Tottenham Hotspur,1.7,13000000.0,League,Premier
yago santiago,Elche CF,1.8,200000.0,League,Premier
mikey moore,Tottenham Hotspur,1.8,,League,Premier
brennan johnson,Tottenham Hotspur,1.86,48000000.0,League,Premier
ivan perišić,PSV Eindhoven,1.86,2000000.0,League,Premier
jamie donley,Tottenham Hotspur U21,1.83,1500000.0,League,Premier
richarlison,Tottenham Hotspur,1.84,38000000.0,League,Premier
alejo veliz,CA Rosario Central,1.86,9000000.0,League,Premier
dane scarlett,Tottenham Hotspur,1.8,1800000.0,League,Premier
andré onana,Manchester United,1.9,35000000.0,League,Premier
dean henderson,Crystal Palace,1.88,12000000.0,League,Premier
altay bayındır,Manchester United,1.98,10000000.0,League,Premier
radek vítek,Manchester United U21,1.98,300000.0,League,Premier
tom heaton,Manchester United,1.88,250000.0,League,Premier
dermot mee,Manchester United U21,1.83,,League,Premier
lisandro martínez,Manchester United,1.75,45000000.0,League,Premier
raphaël varane,nan,1.91,20000000.0,League,Premier
harry maguire,Manchester United,1.94,18000000.0,League,Premier
victor lindelöf,Without Club,1.87,15000000.0,League,Premier
willy kambwala,Villarreal CF,1.92,5000000.0,League,Premier
jonny evans,nan,1.88,2000000.0,League,Premier
rhys bennett,Manchester United U21,1.87,,League,Premier
louis jackson,Manchester United U21,1.91,,League,Premier
luke shaw,Manchester United,1.78,32000000.0,League,Premier
tyrell malacia,Manchester United,1.69,18000000.0,League,Premier
sergio reguilón,Without Club,1.78,12000000.0,League,Premier
álvaro carreras,Real Madrid,1.86,7000000.0,League,Premier
brandon williams,Without Club,1.8,2500000.0,League,Premier
harry amass,Manchester United,1.81,,League,Premier
diogo dalot,Manchester United,1.83,35000000.0,League,Premier
aaron wan-bissaka,West Ham United,1.83,20000000.0,League,Premier
habeeb ogunneye,Newport County,,,League,Premier
sofyan amrabat,Fenerbahce,1.85,22000000.0,League,Premier
casemiro,Manchester United,1.85,20000000.0,League,Premier
toby collyer,Manchester United,1.8,200000.0,League,Premier
kobbie mainoo,Manchester United,1.8,50000000.0,League,Premier
scott mctominay,SSC Napoli,1.91,32000000.0,League,Premier
christian eriksen,Without Club,1.82,8000000.0,League,Premier
donny van de beek,Girona FC,1.84,5000000.0,League,Premier
daniel gore,Rotherham United,,900000.0,League,Premier
bruno fernandes,Manchester United,1.79,70000000.0,League,Premier
alejandro garnacho,Manchester United,1.8,45000000.0,League,Premier
mason mount,Manchester United,1.81,35000000.0,League,Premier
hannibal,Burnley FC,1.83,9000000.0,League,Premier
marcus rashford,Manchester United,1.85,60000000.0,League,Premier
jadon sancho,Manchester United,1.8,30000000.0,League,Premier
shola shoretire,PAOK Thessaloniki,1.71,4000000.0,League,Premier
antony,Manchester United,1.72,25000000.0,League,Premier
amad diallo,Manchester United,1.73,18000000.0,League,Premier
facundo pellistri,Panathinaikos FC,1.75,8000000.0,League,Premier
omari forson,AC Monza,1.79,2000000.0,League,Premier
rasmus højlund,Manchester United,1.91,65000000.0,League,Premier
anthony martial,AEK Athens,1.81,10000000.0,League,Premier
joe hugill,Barnet FC,1.88,200000.0,League,Premier
ethan wheatley,Manchester United,1.87,,League,Premier
emiliano martínez,Aston Villa,1.95,28000000.0,League,Premier
joe gauci,Aston Villa,1.94,1500000.0,League,Premier
robin olsen,Malmö FF,1.96,1500000.0,League,Premier
filip marschall,Aston Villa,1.95,800000.0,League,Premier
oliwier zych,Raków Częstochowa,1.93,800000.0,League,Premier
james wright,Aston Villa U21,1.88,200000.0,League,Premier
sam proctor,Aston Villa U21,,,League,Premier
lander emery,Real Unión Club,,,League,Premier
pau torres,Aston Villa,1.92,45000000.0,League,Premier
ezri konsa,Aston Villa,1.83,35000000.0,League,Premier
diego carlos,Fenerbahce,1.85,16000000.0,League,Premier
tyrone mings,Aston Villa,1.96,13000000.0,League,Premier
clément lenglet,Atlético de Madrid,1.86,10000000.0,League,Premier
calum chambers,Cardiff City,1.82,4000000.0,League,Premier
kortney hause,Without Club,1.91,2000000.0,League,Premier
josh feeney,Huddersfield Town,1.96,500000.0,League,Premier
finley munroe,Swindon Town,1.81,100000.0,League,Premier
álex moreno,Aston Villa,1.79,13000000.0,League,Premier
lucas digne,Aston Villa,1.78,12000000.0,League,Premier
lino sousa,Aston Villa U21,1.85,2000000.0,League,Premier
sebastian revan,Wrexham AFC,1.81,350000.0,League,Premier
travis patterson,Aston Villa U21,,,League,Premier
matty cash,Aston Villa,1.85,28000000.0,League,Premier
kaine kesler-hayden,Coventry City,1.75,2200000.0,League,Premier
boubacar kamara,Aston Villa,1.84,38000000.0,League,Premier
leander dendoncker,Aston Villa,1.88,7000000.0,League,Premier
douglas luiz,Juventus FC,1.77,70000000.0,League,Premier
john mcginn,Aston Villa,1.78,30000000.0,League,Premier
youri tielemans,Aston Villa,1.77,25000000.0,League,Premier
tim iroegbunam,Everton FC,1.83,4000000.0,League,Premier
jacob ramsey,Aston Villa,1.8,35000000.0,League,Premier
emiliano buendía,Aston Villa,1.72,22000000.0,League,Premier
nicolò zaniolo,Galatasaray,1.9,20000000.0,League,Premier
morgan rogers,Aston Villa,1.87,15000000.0,League,Premier
philippe coutinho,Clube de Regatas Vasco da Gama,1.72,7500000.0,League,Premier
omari kellyman,Chelsea FC U21,1.91,1000000.0,League,Premier
tommi o'reilly,Crewe Alexandra,1.7,200000.0,League,Premier
jaden philogene,Ipswich Town,1.81,15000000.0,League,Premier
kadan young,Aston Villa U21,1.76,,League,Premier
moussa diaby,Al-Ittihad Club,1.7,55000000.0,League,Premier
leon bailey,Aston Villa,1.78,42000000.0,League,Premier
bertrand traoré,Ajax Amsterdam,1.81,9000000.0,League,Premier
ollie watkins,Aston Villa,1.8,65000000.0,League,Premier
jhon durán,Fenerbahce,1.85,20000000.0,League,Premier
cameron archer,Southampton FC,1.75,13000000.0,League,Premier
nick pope,Newcastle United,1.98,16000000.0,League,Premier
martin dúbravka,Newcastle United,1.91,1000000.0,League,Premier
loris karius,FC Schalke 04,1.91,1000000.0,League,Premier
mark gillespie,Newcastle United,1.91,300000.0,League,Premier
adam harrison,Newcastle United U21,,,League,Premier
aidan harris,Newcastle United U21,,,League,Premier
sven botman,Newcastle United,1.93,45000000.0,League,Premier
fabian schär,Newcastle United,1.86,10000000.0,League,Premier
dan burn,Newcastle United,2.01,8000000.0,League,Premier
jamaal lascelles,Newcastle United,1.88,7000000.0,League,Premier
kell watts,Cambridge United,1.92,250000.0,League,Premier
lewis hall,Newcastle United,1.79,18000000.0,League,Premier
matt targett,Newcastle United,1.83,10000000.0,League,Premier
jamal lewis,Without Club,1.78,3500000.0,League,Premier
paul dummett,Without Club,1.83,900000.0,League,Premier
alex murphy,Newcastle United,1.88,250000.0,League,Premier
tino livramento,Newcastle United,1.82,35000000.0,League,Premier
kieran trippier,Newcastle United,1.73,10000000.0,League,Premier
emil krafth,Newcastle United,1.84,2500000.0,League,Premier
javier manquillo,Without Club,1.78,1800000.0,League,Premier
harrison ashby,Newcastle United,1.79,1200000.0,League,Premier
bruno guimarães,Newcastle United,1.82,85000000.0,League,Premier
isaac hayden,Newcastle United,1.87,1800000.0,League,Premier
joelinton,Newcastle United,1.86,40000000.0,League,Premier
sandro tonali,Newcastle United,1.81,38000000.0,League,Premier
joe willock,Newcastle United,1.86,30000000.0,League,Premier
sean longstaff,Leeds United,1.87,25000000.0,League,Premier
lewis miley,Newcastle United,1.89,22000000.0,League,Premier
elliot anderson,Nottingham Forest,1.79,15000000.0,League,Premier
jeff hendrick,Without Club,1.85,500000.0,League,Premier
lucas de bolle,Portimonense SAD,,150000.0,League,Premier
travis hernes,Newcastle United U21,1.79,150000.0,League,Premier
james huntley,Without Club,,,League,Premier
matt ritchie,Portsmouth FC,1.73,1000000.0,League,Premier
joe white,Newcastle United,1.86,300000.0,League,Premier
anthony gordon,Newcastle United,1.83,60000000.0,League,Premier
harvey barnes,Newcastle United,1.82,35000000.0,League,Premier
ryan fraser,Southampton FC,1.63,3000000.0,League,Premier
amadou diallo,Without Club,1.66,400000.0,League,Premier
miguel almirón,Atlanta United FC,1.74,20000000.0,League,Premier
jacob murphy,Newcastle United,1.79,15000000.0,League,Premier
alexander isak,Newcastle United,1.92,75000000.0,League,Premier
callum wilson,Without Club,1.8,13000000.0,League,Premier
ben parkinson,Newcastle United U21,1.83,250000.0,League,Premier
michael ndiweni,Newcastle Blue Star,,,League,Premier
bart verbruggen,Brighton & Hove Albion,1.94,18000000.0,League,Premier
jason steele,Brighton & Hove Albion,1.88,3500000.0,League,Premier
carl rushworth,Brighton & Hove Albion,1.91,3000000.0,League,Premier
tom mcgill,Brighton & Hove Albion,1.85,600000.0,League,Premier
adam webster,Brighton & Hove Albion,1.9,20000000.0,League,Premier
jan paul van hecke,Brighton & Hove Albion,1.89,18000000.0,League,Premier
igor,Brighton & Hove Albion,1.88,17000000.0,League,Premier
lewis dunk,Brighton & Hove Albion,1.92,12000000.0,League,Premier
ed turns,Exeter City,1.86,400000.0,League,Premier
ben jackson,Without Club,1.9,200000.0,League,Premier
leigh kavanagh,Bohemian Football Club,1.89,200000.0,League,Premier
noel atom,Brighton & Hove Albion U21,1.92,,League,Premier
pervis estupiñán,Brighton & Hove Albion,1.75,30000000.0,League,Premier
imari samuels,Dundee FC,1.87,100000.0,League,Premier
tariq lamptey,Brighton & Hove Albion,1.63,12000000.0,League,Premier
joël veltman,Brighton & Hove Albion,1.84,10000000.0,League,Premier
odeluga offiah,Preston North End,1.87,300000.0,League,Premier
carlos baleba,Brighton & Hove Albion,1.79,22000000.0,League,Premier
billy gilmour,SSC Napoli,1.7,18000000.0,League,Premier
jack hinchy,Notts County,,150000.0,League,Premier
jack hinshelwood,Brighton & Hove Albion,1.82,16000000.0,League,Premier
valentín barco,RC Strasbourg Alsace,1.7,13000000.0,League,Premier
jakub moder,Feyenoord Rotterdam,1.91,10000000.0,League,Premier
pascal groß,Borussia Dortmund,1.81,8000000.0,League,Premier
mahmoud dahoud,Eintracht Frankfurt,1.78,6000000.0,League,Premier
yasin ayari,Brighton & Hove Albion,1.72,4500000.0,League,Premier
steven alzate,Hull City,1.8,4000000.0,League,Premier
james milner,Brighton & Hove Albion,1.75,1000000.0,League,Premier
marc leonard,Birmingham City,1.8,450000.0,League,Premier
jensen weir,Wigan Athletic,1.84,300000.0,League,Premier
samy chouchane,Without Club,1.8,250000.0,League,Premier
julio enciso,Brighton & Hove Albion,1.73,22000000.0,League,Premier
facundo buonanotte,Brighton & Hove Albion,1.74,18000000.0,League,Premier
andrew moran,Brighton & Hove Albion,1.77,3000000.0,League,Premier
adam lallana,nan,1.72,1000000.0,League,Premier
kaoru mitoma,Brighton & Hove Albion,1.78,45000000.0,League,Premier
simon adingra,Sunderland AFC,1.75,30000000.0,League,Premier
ansu fati,AS Monaco,1.78,25000000.0,League,Premier
abdallah sima,Brighton & Hove Albion,1.88,7500000.0,League,Premier
jeremy sarmiento,Brighton & Hove Albion,1.78,4500000.0,League,Premier
luca barrington,Without Club,,150000.0,League,Premier
cameron peupion,ADO Den Haag,1.75,100000.0,League,Premier
solly march,Brighton & Hove Albion,1.8,18000000.0,League,Premier
benicio baker,Millwall FC,,400000.0,League,Premier
evan ferguson,Brighton & Hove Albion,1.88,50000000.0,League,Premier
joão pedro,Chelsea FC,1.82,45000000.0,League,Premier
danny welbeck,Brighton & Hove Albion,1.85,5000000.0,League,Premier
joshua duffus,Brighton & Hove Albion U21,1.87,500000.0,League,Premier
mark o'mahony,Reading FC,1.82,300000.0,League,Premier
matt turner,Nottingham Forest,1.91,7000000.0,League,Premier
odysseas vlachodimos,Newcastle United,1.91,7000000.0,League,Premier
matz sels,Nottingham Forest,1.88,7000000.0,League,Premier
ethan horvath,Cardiff City,1.95,1800000.0,League,Premier
wayne hennessey,nan,1.98,250000.0,League,Premier
murillo,Nottingham Forest,1.8,35000000.0,League,Premier
moussa niakhaté,Olympique Lyon,1.9,16000000.0,League,Premier
andrew omobamidele,RC Strasbourg Alsace,1.88,11000000.0,League,Premier
scott mckenna,GNK Dinamo Zagreb,1.89,9000000.0,League,Premier
joe worrall,Burnley FC,1.9,7500000.0,League,Premier
willy boly,Nottingham Forest,1.95,2500000.0,League,Premier
felipe,nan,1.9,1500000.0,League,Premier
zach abbott,Nottingham Forest U21,,300000.0,League,Premier
nuno tavares,SS Lazio,1.83,15000000.0,League,Premier
harry toffolo,Without Club,1.83,5000000.0,League,Premier
neco williams,Nottingham Forest,1.83,17000000.0,League,Premier
ola aina,Nottingham Forest,1.84,12000000.0,League,Premier
gonzalo montiel,CA River Plate,1.75,10000000.0,League,Premier
serge aurier,Without Club,1.76,3700000.0,League,Premier
ibrahim sangaré,Nottingham Forest,1.91,30000000.0,League,Premier
danilo,Botafogo de Futebol e Regatas,1.77,28000000.0,League,Premier
orel mangala,Olympique Lyon,1.78,20000000.0,League,Premier
cheikhou kouyaté,Without Club,1.89,1000000.0,League,Premier
jamie mcdonnell,Mansfield Town,,200000.0,League,Premier
nicolás domínguez,Nottingham Forest,1.79,17000000.0,League,Premier
andrey santos,Chelsea FC,1.8,15000000.0,League,Premier
ryan yates,Nottingham Forest,1.9,12000000.0,League,Premier
remo freuler,Bologna FC 1909,1.8,6500000.0,League,Premier
lewis o'brien,Nottingham Forest,1.73,5000000.0,League,Premier
harry arter,Precision FC,1.77,400000.0,League,Premier
morgan gibbs-white,Nottingham Forest,1.71,40000000.0,League,Premier
giovanni reyna,Borussia Dortmund,1.85,18000000.0,League,Premier
brandon aguilera,Rio Ave FC,1.79,300000.0,League,Premier
callum hudson-odoi,Nottingham Forest,1.78,18000000.0,League,Premier
alex mighten,San Diego FC,1.71,600000.0,League,Premier
brennan johnson,Tottenham Hotspur,1.86,48000000.0,League,Premier
anthony elanga,Newcastle United,1.78,22000000.0,League,Premier
josh bowler,Nottingham Forest,1.84,1500000.0,League,Premier
taiwo awoniyi,Nottingham Forest,1.83,28000000.0,League,Premier
chris wood,Nottingham Forest,1.91,7000000.0,League,Premier
divock origi,Milan Futuro,1.89,5000000.0,League,Premier
emmanuel dennis,Nottingham Forest,1.75,4200000.0,League,Premier
rodrigo ribeiro,Sporting CP,1.86,3000000.0,League,Premier
ui-jo hwang,Alanyaspor,1.85,1800000.0,League,Premier
joe gardner,Mansfield Town,,150000.0,League,Premier
detlef esapa osong,Nottingham Forest U21,,150000.0,League,Premier
alphonse areola,West Ham United,1.95,10000000.0,League,Premier
lukasz fabianski,Without Club,1.9,700000.0,League,Premier
joseph anang,St. Patrick's Athletic,1.9,300000.0,League,Premier
jacob knightbridge,Oxford United,,,League,Premier
nayef aguerd,West Ham United,1.9,35000000.0,League,Premier
kurt zouma,Without Club,1.9,25000000.0,League,Premier
konstantinos mavropanos,West Ham United,1.94,20000000.0,League,Premier
thilo kehrer,AS Monaco,1.86,10000000.0,League,Premier
kaelan casey,West Ham United,1.85,1000000.0,League,Premier
angelo ogbonna,Without Club,1.91,700000.0,League,Premier
levi laing,Cavalry FC,1.88,150000.0,League,Premier
emerson,West Ham United,1.76,12000000.0,League,Premier
aaron cresswell,Stoke City,1.7,900000.0,League,Premier
oliver scarles,West Ham United,1.8,400000.0,League,Premier
ben johnson,Ipswich Town,1.84,8000000.0,League,Premier
vladimír coufal,Without Club,1.74,8000000.0,League,Premier
edson álvarez,West Ham United,1.9,35000000.0,League,Premier
tomas soucek,West Ham United,1.92,30000000.0,League,Premier
kalvin phillips,Manchester City,1.79,25000000.0,League,Premier
flynn downes,Southampton FC,1.78,9000000.0,League,Premier
conor coventry,Charlton Athletic,1.77,1500000.0,League,Premier
james ward-prowse,West Ham United,1.77,30000000.0,League,Premier
pablo fornals,Real Betis Balompié,1.78,14000000.0,League,Premier
lewis orford,West Ham United,1.82,400000.0,League,Premier
dan chesters,Salford City,,200000.0,League,Premier
lucas paquetá,West Ham United,1.8,65000000.0,League,Premier
george earthy,West Ham United,1.8,1000000.0,League,Premier
kamarai swyer,Northampton Town,1.83,250000.0,League,Premier
saïd benrahma,NEOM SC,1.72,20000000.0,League,Premier
maxwel cornet,West Ham United,1.79,9000000.0,League,Premier
mohammed kudus,Tottenham Hotspur,1.77,50000000.0,League,Premier
jarrod bowen,West Ham United,1.76,50000000.0,League,Premier
danny ings,Without Club,1.77,8000000.0,League,Premier
michail antonio,Without Club,1.8,4000000.0,League,Premier
callum marshall,West Ham United,1.72,2000000.0,League,Premier
divin mubama,Stoke City,1.83,1000000.0,League,Premier
dean henderson,Crystal Palace,1.88,12000000.0,League,Premier
sam johnstone,Wolverhampton Wanderers,1.93,10000000.0,League,Premier
joe whitworth,Exeter City,1.79,1000000.0,League,Premier
remi matthews,Crystal Palace,1.92,500000.0,League,Premier
marc guéhi,Crystal Palace,1.82,38000000.0,League,Premier
joachim andersen,Fulham FC,1.92,35000000.0,League,Premier
chris richards,Crystal Palace,1.88,12000000.0,League,Premier
rob holding,Crystal Palace,1.89,5000000.0,League,Premier
nathan ferguson,Without Club,1.84,1000000.0,League,Premier
james tomkins,nan,1.92,700000.0,League,Premier
seán grehan,Doncaster Rovers,1.82,150000.0,League,Premier
tyrick mitchell,Crystal Palace,1.81,25000000.0,League,Premier
tayo adaramola,Crystal Palace U21,1.77,800000.0,League,Premier
daniel muñoz,Crystal Palace,1.81,18000000.0,League,Premier
nathaniel clyne,Crystal Palace,1.75,1500000.0,League,Premier
joel ward,Without Club,1.86,1000000.0,League,Premier
cheick doucouré,Crystal Palace,1.8,35000000.0,League,Premier
adam wharton,Crystal Palace,1.82,30000000.0,League,Premier
jefferson lerma,Crystal Palace,1.79,20000000.0,League,Premier
jaïro riedewald,Without Club,1.82,3000000.0,League,Premier
david ozoh,Crystal Palace,1.89,700000.0,League,Premier
kaden rodney,Crystal Palace U21,1.89,200000.0,League,Premier
will hughes,Crystal Palace,1.85,9000000.0,League,Premier
naouirou ahamada,Crystal Palace,1.83,8000000.0,League,Premier
jack wells-morrison,Without Club,1.8,200000.0,League,Premier
jeffrey schlupp,Without Club,1.78,7000000.0,League,Premier
eberechi eze,Crystal Palace,1.78,55000000.0,League,Premier
matheus frança,Crystal Palace,1.84,15000000.0,League,Premier
jadan raymond,Without Club,,,League,Premier
john-kymani gordon,Colchester United,1.81,200000.0,League,Premier
michael olise,Bayern Munich,1.84,55000000.0,League,Premier
