nombre,club_actual,altura,valor,temporada,liga
pablo torre,RCD Mallorca,1.73,6000000.0,2024-2025,LaLiga
noah darvich,VfB Stuttgart,1.84,2000000.0,2024-2025,LaLiga
raphinha,FC Barcelona,1.76,90000000.0,2024-2025,LaLiga
ansu fati,AS Monaco,1.78,5000000.0,2024-2025,LaLiga
dani rodríguez,FC Barcelona Atlètic,1.7,200000.0,2024-2025,LaLiga
lamine yamal,FC Barcelona,1.8,200000000.0,2024-2025,LaLiga
toni fernández,FC Barcelona Atlètic,1.75,3000000.0,2024-2025,LaLiga
ferran torres,FC Barcelona,1.84,40000000.0,2024-2025,LaLiga
robert lewandowski,FC Barcelona,1.85,12000000.0,2024-2025,LaLiga
pau víctor,FC Barcelona,1.84,4000000.0,2024-2025,LaLiga
jan oblak,Atlético de Madrid,1.88,20000000.0,2024-2025,LaLiga
juan musso,Atlético de Madrid,1.91,3500000.0,2024-2025,LaLiga
horațiu moldovan,Real Oviedo,1.86,2200000.0,2024-2025,LaLiga
alejandro iturbe,Elche CF,1.86,2000000.0,2024-2025,LaLiga
antonio gomis,FC Vizela,1.91,150000.0,2024-2025,LaLiga
robin le normand,Atlético de Madrid,1.87,40000000.0,2024-2025,LaLiga
josé maría giménez,Atlético de Madrid,1.85,20000000.0,2024-2025,LaLiga
clément lenglet,Atlético de Madrid,1.86,7500000.0,2024-2025,LaLiga
santiago mouriño,Deportivo Alavés,1.86,3000000.0,2024-2025,LaLiga
axel witsel,Without Club,1.86,2000000.0,2024-2025,LaLiga
césar azpilicueta,Without Club,1.78,1500000.0,2024-2025,LaLiga
ilias kostis,Atlético Madrileño,1.88,500000.0,2024-2025,LaLiga
gerónimo spina,Atlético Madrileño,1.87,200000.0,2024-2025,LaLiga
reinildo mandava,Sunderland AFC,1.8,5000000.0,2024-2025,LaLiga
javi galán,Atlético de Madrid,1.72,4000000.0,2024-2025,LaLiga
nahuel molina,Atlético de Madrid,1.75,20000000.0,2024-2025,LaLiga
carlos giménez,Atlético Madrileño,1.8,250000.0,2024-2025,LaLiga
arthur vermeeren,RB Leipzig,1.8,22000000.0,2024-2025,LaLiga
pablo barrios,Atlético de Madrid,1.81,55000000.0,2024-2025,LaLiga
conor gallagher,Atlético de Madrid,1.82,40000000.0,2024-2025,LaLiga
rodrigo de paul,Atlético de Madrid,1.8,25000000.0,2024-2025,LaLiga
koke,Atlético de Madrid,1.76,8000000.0,2024-2025,LaLiga
javi serrano,Atlético Madrileño,1.78,700000.0,2024-2025,LaLiga
aitor gismera,Atlético Madrileño,1.82,250000.0,2024-2025,LaLiga
marcos llorente,Atlético de Madrid,1.84,25000000.0,2024-2025,LaLiga
thomas lemar,Atlético de Madrid,1.71,5000000.0,2024-2025,LaLiga
samuel lino,Atlético de Madrid,1.77,22000000.0,2024-2025,LaLiga
rodrigo riquelme,Real Betis Balompié,1.74,12000000.0,2024-2025,LaLiga
rayane belaid,Atlético Madrileño,1.75,600000.0,2024-2025,LaLiga
marcos paulo,Operário Ferroviário Esporte Clube (PR),1.86,450000.0,2024-2025,LaLiga
giuliano simeone,Atlético de Madrid,1.73,35000000.0,2024-2025,LaLiga
ángel correa,Tigres UANL,1.71,10000000.0,2024-2025,LaLiga
germán valera,Elche CF,1.7,1500000.0,2024-2025,LaLiga
víctor mollejo,Atlético Madrileño,1.77,300000.0,2024-2025,LaLiga
julián alvarez,Atlético de Madrid,1.7,100000000.0,2024-2025,LaLiga
alexander sørloth,Atlético de Madrid,1.95,25000000.0,2024-2025,LaLiga
antoine griezmann,Atlético de Madrid,1.76,18000000.0,2024-2025,LaLiga
carlos martín,Atlético de Madrid,1.8,2800000.0,2024-2025,LaLiga
omar janneh,Atlético Madrileño,1.88,1000000.0,2024-2025,LaLiga
adrián niño,Málaga CF,1.84,800000.0,2024-2025,LaLiga
borja garcés,Without Club,1.83,300000.0,2024-2025,LaLiga
unai simón,Athletic Bilbao,1.9,28000000.0,2024-2025,LaLiga
julen agirrezabala,Valencia CF,1.87,15000000.0,2024-2025,LaLiga
álex padilla,Athletic Bilbao,1.9,3000000.0,2024-2025,LaLiga
oier gastesi,Bilbao Athletic,1.9,150000.0,2024-2025,LaLiga
dani vivian,Athletic Bilbao,1.84,40000000.0,2024-2025,LaLiga
aitor paredes,Athletic Bilbao,1.85,22000000.0,2024-2025,LaLiga
yeray álvarez,Athletic Bilbao,1.82,7000000.0,2024-2025,LaLiga
unai núñez,Celta de Vigo,1.86,3000000.0,2024-2025,LaLiga
unai egiluz,Athletic Bilbao,1.86,600000.0,2024-2025,LaLiga
aimar duñabeitia,Bilbao Athletic,1.84,150000.0,2024-2025,LaLiga
ander izagirre,Bilbao Athletic,,50000.0,2024-2025,LaLiga
adama boiro,Athletic Bilbao,1.83,2500000.0,2024-2025,LaLiga
yuri berchiche,Athletic Bilbao,1.81,1400000.0,2024-2025,LaLiga
andoni gorosabel,Athletic Bilbao,1.74,5000000.0,2024-2025,LaLiga
iñigo lekue,Athletic Bilbao,1.8,2000000.0,2024-2025,LaLiga
óscar de marcos,nan,1.82,1500000.0,2024-2025,LaLiga
mikel vesga,Athletic Bilbao,1.91,2500000.0,2024-2025,LaLiga
mikel jauregizar,Athletic Bilbao,1.77,30000000.0,2024-2025,LaLiga
beñat prados,Athletic Bilbao,1.8,18000000.0,2024-2025,LaLiga
iñigo ruiz de galarreta,Athletic Bilbao,1.75,3000000.0,2024-2025,LaLiga
ander herrera,CA Boca Juniors,1.82,800000.0,2024-2025,LaLiga
alejandro rego,Bilbao Athletic,1.92,300000.0,2024-2025,LaLiga
oihan sancet,Athletic Bilbao,1.88,60000000.0,2024-2025,LaLiga
unai gómez,Athletic Bilbao,1.83,6000000.0,2024-2025,LaLiga
peio canales,Bilbao Athletic,1.75,1000000.0,2024-2025,LaLiga
nico williams,Athletic Bilbao,1.81,70000000.0,2024-2025,LaLiga
álex berenguer,Athletic Bilbao,1.75,9000000.0,2024-2025,LaLiga
álvaro djaló,Athletic Bilbao,1.75,5000000.0,2024-2025,LaLiga
nico serrano,Athletic Bilbao,1.76,1200000.0,2024-2025,LaLiga
iker varela,Bilbao Athletic,1.88,300000.0,2024-2025,LaLiga
iñaki williams,Athletic Bilbao,1.86,15000000.0,2024-2025,LaLiga
adu ares,Athletic Bilbao,1.83,1600000.0,2024-2025,LaLiga
aingeru olabarrieta,Bilbao Athletic,1.82,500000.0,2024-2025,LaLiga
endika buján,Bilbao Athletic,1.7,300000.0,2024-2025,LaLiga
maroan sannadi,Athletic Bilbao,1.92,10000000.0,2024-2025,LaLiga
gorka guruzeta,Athletic Bilbao,1.88,9000000.0,2024-2025,LaLiga
javi martón,SD Eibar,1.81,500000.0,2024-2025,LaLiga
álex remiro,Real Sociedad,1.91,18000000.0,2024-2025,LaLiga
unai marrero,Real Sociedad,1.89,600000.0,2024-2025,LaLiga
aitor fraga,Real Sociedad B,,500000.0,2024-2025,LaLiga
egoitz arana,Real Sociedad B,1.97,50000.0,2024-2025,LaLiga
nayef aguerd,West Ham United,1.9,18000000.0,2024-2025,LaLiga
igor zubeldia,Real Sociedad,1.81,12000000.0,2024-2025,LaLiga
jon martín,Real Sociedad,1.87,8000000.0,2024-2025,LaLiga
jon pacheco,Real Sociedad,1.84,6000000.0,2024-2025,LaLiga
aritz elustondo,Real Sociedad,1.8,3000000.0,2024-2025,LaLiga
luken beitia,Real Sociedad B,,300000.0,2024-2025,LaLiga
javi lópez,Real Sociedad,1.83,7500000.0,2024-2025,LaLiga
aihen muñoz,Real Sociedad,1.75,4000000.0,2024-2025,LaLiga
jon balda,Real Sociedad B,1.74,300000.0,2024-2025,LaLiga
jon aramburu,Real Sociedad,1.76,15000000.0,2024-2025,LaLiga
hamari traoré,Real Sociedad,1.75,2000000.0,2024-2025,LaLiga
álvaro odriozola,Real Sociedad,1.76,1000000.0,2024-2025,LaLiga
iñaki rupérez,Real Sociedad B,,300000.0,2024-2025,LaLiga
martín zubimendi,Arsenal FC,1.81,60000000.0,2024-2025,LaLiga
urko gonzález de zárate,Real Sociedad,1.89,5000000.0,2024-2025,LaLiga
luka sucic,Real Sociedad,1.85,15000000.0,2024-2025,LaLiga
beñat turrientes,Real Sociedad,1.81,10000000.0,2024-2025,LaLiga
jon ander olasagasti,Levante UD,1.76,4000000.0,2024-2025,LaLiga
mikel rodriguez,Real Sociedad B,,250000.0,2024-2025,LaLiga
brais méndez,Real Sociedad,1.84,22000000.0,2024-2025,LaLiga
arsen zakharyan,Real Sociedad,1.83,9000000.0,2024-2025,LaLiga
pablo marín,Real Sociedad,1.78,8000000.0,2024-2025,LaLiga
jon magunazelaia,SD Eibar,1.8,600000.0,2024-2025,LaLiga
mikel goti,Real Sociedad B,1.85,400000.0,2024-2025,LaLiga
sergio gómez,Real Sociedad,1.71,20000000.0,2024-2025,LaLiga
ander barrenetxea,Real Sociedad,1.75,15000000.0,2024-2025,LaLiga
sheraldo becker,Real Sociedad,1.8,2500000.0,2024-2025,LaLiga
arkaitz mariezkurrena,Real Sociedad B,,700000.0,2024-2025,LaLiga
alex marchal,Real Sociedad B,,500000.0,2024-2025,LaLiga
takefusa kubo,Real Sociedad,1.73,30000000.0,2024-2025,LaLiga
dani díaz,Real Sociedad B,1.67,300000.0,2024-2025,LaLiga
mikel oyarzabal,Real Sociedad,1.81,25000000.0,2024-2025,LaLiga
orri óskarsson,Real Sociedad,1.86,15000000.0,2024-2025,LaLiga
umar sadiq,Real Sociedad,1.91,5000000.0,2024-2025,LaLiga
ekain orobengoa,Real Sociedad B,,250000.0,2024-2025,LaLiga
rui silva,Sporting CP,1.91,7000000.0,2024-2025,LaLiga
fran vieites,Real Betis Balompié,1.96,2000000.0,2024-2025,LaLiga
adrián,Real Betis Balompié,1.9,500000.0,2024-2025,LaLiga
guilherme fernandes,Real Valladolid CF,1.91,150000.0,2024-2025,LaLiga
germán garcía,Betis Deportivo Balompié,,50000.0,2024-2025,LaLiga
manu gonzález,Betis Deportivo Balompié,,,2024-2025,LaLiga
natan,Real Betis Balompié,1.88,9000000.0,2024-2025,LaLiga
diego llorente,Real Betis Balompié,1.86,6000000.0,2024-2025,LaLiga
nobel mendy,Real Betis Balompié,1.87,4000000.0,2024-2025,LaLiga
marc bartra,Real Betis Balompié,1.84,1000000.0,2024-2025,LaLiga
sergio arribas,SD Huesca,1.85,400000.0,2024-2025,LaLiga
rudy kohon,Betis Deportivo Balompié,1.87,400000.0,2024-2025,LaLiga
romain perraud,Real Betis Balompié,1.73,5000000.0,2024-2025,LaLiga
ricardo rodríguez,Real Betis Balompié,1.82,2000000.0,2024-2025,LaLiga
lucas alcázar,CD Castellón,1.82,300000.0,2024-2025,LaLiga
xavi pleguezuelo,Hércules CF,1.78,100000.0,2024-2025,LaLiga
aitor ruibal,Real Betis Balompié,1.76,3500000.0,2024-2025,LaLiga
ángel ortiz,Real Betis Balompié,1.67,2500000.0,2024-2025,LaLiga
héctor bellerín,Real Betis Balompié,1.78,2000000.0,2024-2025,LaLiga
youssouf sabaly,Al-Duhail SC,1.73,1800000.0,2024-2025,LaLiga
pablo busto,Betis Deportivo Balompié,1.8,300000.0,2024-2025,LaLiga
marc roca,Real Betis Balompié,1.84,6000000.0,2024-2025,LaLiga
william carvalho,Without Club,1.87,1500000.0,2024-2025,LaLiga
carlos guirao,CD Leganés B,,300000.0,2024-2025,LaLiga
johnny cardoso,Atlético de Madrid,1.86,25000000.0,2024-2025,LaLiga
sergi altimira,Real Betis Balompié,1.88,15000000.0,2024-2025,LaLiga
pablo fornals,Real Betis Balompié,1.78,6000000.0,2024-2025,LaLiga
mateo flores,Betis Deportivo Balompié,1.78,1000000.0,2024-2025,LaLiga
giovani lo celso,Real Betis Balompié,1.77,15000000.0,2024-2025,LaLiga
nabil fekir,Al-Jazira Club,1.73,7000000.0,2024-2025,LaLiga
isco,Real Betis Balompié,1.76,6000000.0,2024-2025,LaLiga
dani pérez,Betis Deportivo Balompié,1.73,500000.0,2024-2025,LaLiga
carlos reina,Betis Deportivo Balompié,1.76,300000.0,2024-2025,LaLiga
assane diao,Como 1907,1.85,30000000.0,2024-2025,LaLiga
jesús rodríguez,Como 1907,1.85,30000000.0,2024-2025,LaLiga
abde ezzalzouli,Real Betis Balompié,1.77,12000000.0,2024-2025,LaLiga
juanmi,Getafe CF,1.72,2000000.0,2024-2025,LaLiga
antony,Manchester United,1.72,35000000.0,2024-2025,LaLiga
pablo garcía,Betis Deportivo Balompié,,5000000.0,2024-2025,LaLiga
rodri sánchez,Al-Arabi SC,1.75,2700000.0,2024-2025,LaLiga
iker losada,Real Betis Balompié,1.75,1500000.0,2024-2025,LaLiga
vitor roque,Sociedade Esportiva Palmeiras,1.74,20000000.0,2024-2025,LaLiga
cucho hernández,Real Betis Balompié,1.76,18000000.0,2024-2025,LaLiga
chimy ávila,Real Betis Balompié,1.72,2000000.0,2024-2025,LaLiga
cédric bakambu,Real Betis Balompié,1.82,1500000.0,2024-2025,LaLiga
marcos fernández,RCD Espanyol Barcelona,1.76,400000.0,2024-2025,LaLiga
luiz júnior,Villarreal CF,1.92,10000000.0,2024-2025,LaLiga
diego conde,Villarreal CF,1.88,7500000.0,2024-2025,LaLiga
iker álvarez,Córdoba CF,1.9,800000.0,2024-2025,LaLiga
rubén gómez,Villarreal CF B,1.85,100000.0,2024-2025,LaLiga
logan costa,Villarreal CF,1.9,18000000.0,2024-2025,LaLiga
willy kambwala,Villarreal CF,1.92,4000000.0,2024-2025,LaLiga
pau navarro,Villarreal CF,1.85,3000000.0,2024-2025,LaLiga
eric bailly,Without Club,1.87,2000000.0,2024-2025,LaLiga
raúl albiol,Without Club,1.9,1000000.0,2024-2025,LaLiga
antonio espigares,Gil Vicente FC,1.87,500000.0,2024-2025,LaLiga
jean ives valou,Villarreal CF B,1.88,200000.0,2024-2025,LaLiga
sergi cardona,Villarreal CF,1.86,10000000.0,2024-2025,LaLiga
alfonso pedraza,Villarreal CF,1.84,2500000.0,2024-2025,LaLiga
juan bernat,Without Club,1.7,2000000.0,2024-2025,LaLiga
arnau solà,FC Arouca,1.79,400000.0,2024-2025,LaLiga
juan foyth,Villarreal CF,1.87,15000000.0,2024-2025,LaLiga
kiko femenía,Getafe CF,1.74,900000.0,2024-2025,LaLiga
pape gueye,Villarreal CF,1.89,15000000.0,2024-2025,LaLiga
santi comesaña,Villarreal CF,1.88,8000000.0,2024-2025,LaLiga
ramón terrats,RCD Espanyol Barcelona,1.81,4000000.0,2024-2025,LaLiga
dani parejo,Villarreal CF,1.82,1500000.0,2024-2025,LaLiga
dani requena,Villarreal CF B,1.86,400000.0,2024-2025,LaLiga
thiago ojeda,Cultural Leonesa,1.87,250000.0,2024-2025,LaLiga
alassane diatta,Villarreal CF B,1.9,200000.0,2024-2025,LaLiga
tajon buchanan,Inter Milan,1.83,6000000.0,2024-2025,LaLiga
denis suárez,Villarreal CF,1.76,1200000.0,2024-2025,LaLiga
álex baena,Atlético de Madrid,1.74,55000000.0,2024-2025,LaLiga
arnaut danjuma,Villarreal CF,1.78,4000000.0,2024-2025,LaLiga
yéremy pino,Villarreal CF,1.72,30000000.0,2024-2025,LaLiga
ilias akhomach,Villarreal CF,1.75,15000000.0,2024-2025,LaLiga
nicolas pépé,Villarreal CF,1.83,6000000.0,2024-2025,LaLiga
thierno barry,Everton FC,1.95,20000000.0,2024-2025,LaLiga
ayoze pérez,Villarreal CF,1.78,10000000.0,2024-2025,LaLiga
etta eyong,Villarreal CF,1.81,5000000.0,2024-2025,LaLiga
gerard moreno,Villarreal CF,1.8,4000000.0,2024-2025,LaLiga
pau cabanes,Villarreal CF,1.79,800000.0,2024-2025,LaLiga
giorgi mamardashvili,Liverpool FC,1.97,30000000.0,2024-2025,LaLiga
stole dimitrievski,Valencia CF,1.88,2500000.0,2024-2025,LaLiga
jaume doménech,Without Club,1.85,400000.0,2024-2025,LaLiga
vicent abril,Valencia Mestalla,1.87,200000.0,2024-2025,LaLiga
raúl jiménez,Valencia Mestalla,1.88,,2024-2025,LaLiga
cristhian mosquera,Valencia CF,1.91,30000000.0,2024-2025,LaLiga
césar tárrega,Valencia CF,1.94,10000000.0,2024-2025,LaLiga
yarek gasiorowski,PSV Eindhoven,1.91,7500000.0,2024-2025,LaLiga
mouctar diakhaby,Valencia CF,1.92,2000000.0,2024-2025,LaLiga
cenk özkacar,Valencia CF,1.9,1200000.0,2024-2025,LaLiga
maximiliano caufriez,Clermont Foot 63,1.89,1000000.0,2024-2025,LaLiga
rubén iranzo,Valencia Mestalla,1.82,300000.0,2024-2025,LaLiga
álex serradell,Valencia Mestalla,1.89,150000.0,2024-2025,LaLiga
iker córdoba,CD Mirandés,1.9,100000.0,2024-2025,LaLiga
josé gayà,Valencia CF,1.72,9000000.0,2024-2025,LaLiga
jesús vázquez,Valencia CF,1.82,3000000.0,2024-2025,LaLiga
ro abajas,SD Huesca,1.86,100000.0,2024-2025,LaLiga
max aarons,Rangers FC,1.77,6000000.0,2024-2025,LaLiga
thierry correia,Valencia CF,1.76,3000000.0,2024-2025,LaLiga
dimitri foulquier,Valencia CF,1.83,1500000.0,2024-2025,LaLiga
enzo barrenechea,SL Benfica,1.86,10000000.0,2024-2025,LaLiga
pepelu,Valencia CF,1.86,9000000.0,2024-2025,LaLiga
hugo guillamón,Valencia CF,1.78,2500000.0,2024-2025,LaLiga
javi guerra,Valencia CF,1.87,25000000.0,2024-2025,LaLiga
lucas núñez,Valencia Mestalla,1.83,25000.0,2024-2025,LaLiga
andré almeida,Valencia CF,1.76,10000000.0,2024-2025,LaLiga
iván jaime,FC Porto,1.8,5000000.0,2024-2025,LaLiga
martín tejón,CS Marítimo,1.65,500000.0,2024-2025,LaLiga
pedro alemañ,Granada CF,1.82,200000.0,2024-2025,LaLiga
luis rioja,Valencia CF,1.76,2000000.0,2024-2025,LaLiga
sergi canós,Valencia CF,1.77,1000000.0,2024-2025,LaLiga
pablo lópez,Valencia Mestalla,1.75,50000.0,2024-2025,LaLiga
diego lópez,Valencia CF,1.72,15000000.0,2024-2025,LaLiga
fran pérez,Valencia CF,1.76,3000000.0,2024-2025,LaLiga
germán valera,Elche CF,1.7,1500000.0,2024-2025,LaLiga
david otorbi,Valencia Mestalla,1.8,500000.0,2024-2025,LaLiga
hamza bellari,Valencia Mestalla,,100000.0,2024-2025,LaLiga
ismael santana,Valencia Mestalla,,25000.0,2024-2025,LaLiga
hugo duro,Valencia CF,1.77,14000000.0,2024-2025,LaLiga
umar sadiq,Real Sociedad,1.91,5000000.0,2024-2025,LaLiga
dani gómez,Real Zaragoza,1.78,1000000.0,2024-2025,LaLiga
alberto marí,Valencia CF,1.83,1000000.0,2024-2025,LaLiga
rafa mir,Sevilla FC,1.91,800000.0,2024-2025,LaLiga
warren madrigal,Deportivo Saprissa,1.85,400000.0,2024-2025,LaLiga
álvaro fernández,Sevilla FC,1.85,2000000.0,2024-2025,LaLiga
ørjan nyland,Sevilla FC,1.92,900000.0,2024-2025,LaLiga
alberto flores,Sevilla Atlético,1.87,300000.0,2024-2025,LaLiga
matías árbol,Club Atlético Antoniano,1.84,100000.0,2024-2025,LaLiga
rafael romero,Sevilla FC C,1.9,,2024-2025,LaLiga
loïc badé,Sevilla FC,1.91,25000000.0,2024-2025,LaLiga
kike salas,Sevilla FC,1.88,8000000.0,2024-2025,LaLiga
marcão,Sevilla FC,1.85,2000000.0,2024-2025,LaLiga
tanguy nianzou,Sevilla FC,1.91,1500000.0,2024-2025,LaLiga
ramón martínez,Sevilla Atlético,1.85,1000000.0,2024-2025,LaLiga
andrés castrín,Sevilla Atlético,1.88,250000.0,2024-2025,LaLiga
adrià pedrosa,Sevilla FC,1.72,7000000.0,2024-2025,LaLiga
diego hormigo,Without Club,1.82,300000.0,2024-2025,LaLiga
oso,Sevilla Atlético,1.83,200000.0,2024-2025,LaLiga
josé ángel carmona,Sevilla FC,1.84,12000000.0,2024-2025,LaLiga
juanlu sánchez,Sevilla FC,1.86,12000000.0,2024-2025,LaLiga
gonzalo montiel,CA River Plate,1.75,5000000.0,2024-2025,LaLiga
darío benavides,RAAL La Louvière,1.78,300000.0,2024-2025,LaLiga
jesús navas,nan,1.7,,2024-2025,LaLiga
lucien agoumé,Sevilla FC,1.85,8000000.0,2024-2025,LaLiga
nemanja gudelj,Sevilla FC,1.87,3000000.0,2024-2025,LaLiga
valentín barco,RC Strasbourg Alsace,1.7,12000000.0,2024-2025,LaLiga
albert sambi lokonga,Arsenal FC,1.83,8000000.0,2024-2025,LaLiga
djibril sow,Sevilla FC,1.84,7500000.0,2024-2025,LaLiga
saúl ñíguez,Atlético de Madrid,1.84,3000000.0,2024-2025,LaLiga
manu bueno,Sevilla Atlético,1.78,1500000.0,2024-2025,LaLiga
pedro ortiz,Córdoba CF,1.84,600000.0,2024-2025,LaLiga
pablo rivera,Sevilla Atlético,1.78,200000.0,2024-2025,LaLiga
alberto collado,Sevilla Atlético,,200000.0,2024-2025,LaLiga
lulo dasilva,Sevilla Atlético,1.89,150000.0,2024-2025,LaLiga
stanis idumbo,Sevilla FC,1.71,2500000.0,2024-2025,LaLiga
rubén vargas,Sevilla FC,1.79,7000000.0,2024-2025,LaLiga
lucas ocampos,CF Monterrey,1.87,6000000.0,2024-2025,LaLiga
chidera ejuke,Sevilla FC,1.76,4000000.0,2024-2025,LaLiga
isra domínguez,Sevilla Atlético,1.75,200000.0,2024-2025,LaLiga
dodi lukébakio,Sevilla FC,1.87,20000000.0,2024-2025,LaLiga
suso,Cádiz CF,1.77,1500000.0,2024-2025,LaLiga
peque fernández,Sevilla FC,1.72,3500000.0,2024-2025,LaLiga
isaac romero,Sevilla FC,1.83,6000000.0,2024-2025,LaLiga
akor adams,Sevilla FC,1.9,5000000.0,2024-2025,LaLiga
kelechi iheanacho,Sevilla FC,1.85,4500000.0,2024-2025,LaLiga
garcía pascual,Cádiz CF,1.9,1000000.0,2024-2025,LaLiga
mateo mejía,Sevilla Atlético,1.81,400000.0,2024-2025,LaLiga
leandro antonetti,Sevilla Atlético,1.89,300000.0,2024-2025,LaLiga
pau lópez,Deportivo Toluca,1.89,2500000.0,2024-2025,LaLiga
paulo gazzaniga,Girona FC,1.95,2500000.0,2024-2025,LaLiga
vladyslav krapyvtsov,Girona FC,1.88,200000.0,2024-2025,LaLiga
juan carlos,Girona FC,1.87,100000.0,2024-2025,LaLiga
aleksandar andreev,Girona FC B,1.9,,2024-2025,LaLiga
