"comp_name","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro","player_url","temporada","liga"
"Serie A","Italy",2022,"SSC Napoli","6","Mário Rui","Left-Back",1991-05-27,32,"Portugal","Without Club","1.68","left","2018-01-03","AS Roma",NA,8e+06,"https://www.transfermarkt.com/mario-rui/profil/spieler/87884","2022-2023","Serie A"
"Serie A","Italy",2022,"SSC Napoli","22","Giovanni Di Lorenzo","Right-Back",1993-08-04,29,"Italy","SSC Napoli","1.83","right","2019-07-01","FC Empoli",NA,2.5e+07,"https://www.transfermarkt.com/giovanni-di-lorenzo/profil/spieler/169880","2022-2023","Serie A"
"Serie A","Italy",2022,"SSC Napoli","-","Alessandro Zanoli","Right-Back",2000-10-03,22,"Italy","SSC Napoli","1.88","right","2020-09-01","Napoli Primavera",NA,6e+06,"https://www.transfermarkt.com/alessandro-zanoli/profil/spieler/397225","2022-2023","Serie A"
"Serie A","Italy",2022,"SSC Napoli","19","Bartosz Bereszyński","Right-Back",1992-07-12,30,"Poland","Without Club","1.83","right","2023-01-07","UC Sampdoria",NA,1600000,"https://www.transfermarkt.com/bartosz-bereszynski/profil/spieler/144143","2022-2023","Serie A"
"Serie A","Italy",2022,"SSC Napoli","68","Stanislav Lobotka","Defensive Midfield",1994-11-25,28,"Slovakia","SSC Napoli","1.68","right","2020-01-15","Celta de Vigo",NA,4e+07,"https://www.transfermarkt.com/stanislav-lobotka/profil/spieler/192735","2022-2023","Serie A"
"Serie A","Italy",2022,"SSC Napoli","4","Diego Demme","Defensive Midfield",1991-11-21,31,"Germany","Hertha BSC","1.7","right","2020-01-11","RB Leipzig",NA,3e+06,"https://www.transfermarkt.com/diego-demme/profil/spieler/82070","2022-2023","Serie A"
"Serie A","Italy",2022,"SSC Napoli","99","Frank Anguissa","Central Midfield",1995-11-16,27,"Cameroon","SSC Napoli","1.84","right","2022-07-01","Fulham FC",NA,4e+07,"https://www.transfermarkt.com/frank-anguissa/profil/spieler/354361","2022-2023","Serie A"
"Serie A","Italy",2022,"SSC Napoli","20","Piotr Zieliński","Central Midfield",1994-05-20,29,"Poland","Inter Milan","1.8","both","2016-08-04","Udinese Calcio",NA,3.5e+07,"https://www.transfermarkt.com/piotr-zielinski/profil/spieler/181136","2022-2023","Serie A"
"Serie A","Italy",2022,"SSC Napoli","91","Tanguy Ndombélé","Central Midfield",1996-12-28,26,"France","OGC Nice","1.81","right","2022-08-19","Tottenham Hotspur",NA,2.2e+07,"https://www.transfermarkt.com/tanguy-ndombele/profil/spieler/450936","2022-2023","Serie A"
"Serie A","Italy",2022,"SSC Napoli","31","Karim Zedadka","Left Midfield",2000-06-09,23,"Algeria","FC Südtirol","1.84","right","2020-09-01","Napoli Primavera",NA,2e+05,"https://www.transfermarkt.com/karim-zedadka/profil/spieler/612065","2022-2023","Serie A"
"Serie A","Italy",2022,"SSC Napoli","70","Gianluca Gaetano","Attacking Midfield",2000-05-05,23,"Italy","Cagliari Calcio","1.83","right","2019-07-01","Napoli Primavera",NA,4500000,"https://www.transfermarkt.com/gianluca-gaetano/profil/spieler/358008","2022-2023","Serie A"
"Serie A","Italy",2022,"SSC Napoli","77","Khvicha Kvaratskhelia","Left Winger",2001-02-12,22,"Georgia","Paris Saint-Germain","1.83","both","2022-07-01","Dinamo Batumi",NA,8.5e+07,"https://www.transfermarkt.com/khvicha-kvaratskhelia/profil/spieler/502670","2022-2023","Serie A"
"Serie A","Italy",2022,"SSC Napoli","7","Eljif Elmas","Left Winger",1999-09-24,23,"North Macedonia","RB Leipzig","1.84","right","2019-07-24","Fenerbahce",NA,2.6e+07,"https://www.transfermarkt.com/eljif-elmas/profil/spieler/400489","2022-2023","Serie A"
"Serie A","Italy",2022,"SSC Napoli","11","Hirving Lozano","Left Winger",1995-07-30,27,"Mexico","San Diego FC","1.75","right","2019-08-23","PSV Eindhoven",NA,2.5e+07,"https://www.transfermarkt.com/hirving-lozano/profil/spieler/316889","2022-2023","Serie A"
"Serie A","Italy",2022,"SSC Napoli","23","Alessio Zerbin","Left Winger",1999-03-03,24,"Italy","SSC Napoli","1.82","right","2018-07-01","Napoli Primavera",NA,4e+06,"https://www.transfermarkt.com/alessio-zerbin/profil/spieler/433584","2022-2023","Serie A"
"Serie A","Italy",2022,"SSC Napoli","21","Matteo Politano","Right Winger",1993-08-03,29,"Italy","SSC Napoli","1.71","left","2021-07-01","Inter Milan",NA,1.5e+07,"https://www.transfermarkt.com/matteo-politano/profil/spieler/165895","2022-2023","Serie A"
"Serie A","Italy",2022,"SSC Napoli","-","Adam Ounas","Right Winger",1996-11-11,26,"Algeria","Without Club","1.72","left","2017-07-04","FC Girondins Bordeaux",NA,7e+06,"https://www.transfermarkt.com/adam-ounas/profil/spieler/400485","2022-2023","Serie A"
"Serie A","Italy",2022,"SSC Napoli","81","Giacomo Raspadori","Second Striker",2000-02-18,23,"Italy","SSC Napoli","1.72","right","2023-07-01","US Sassuolo",NA,3.5e+07,"https://www.transfermarkt.com/giacomo-raspadori/profil/spieler/405885","2022-2023","Serie A"
"Serie A","Italy",2022,"SSC Napoli","9","Victor Osimhen","Centre-Forward",1998-12-29,24,"Nigeria","SSC Napoli","1.86","right","2020-09-01","LOSC Lille",NA,1.2e+08,"https://www.transfermarkt.com/victor-osimhen/profil/spieler/401923","2022-2023","Serie A"
"Serie A","Italy",2022,"SSC Napoli","18","Giovanni Simeone","Centre-Forward",1995-07-05,27,"Argentina","SSC Napoli","1.8","right","2023-07-01","Hellas Verona",NA,1.5e+07,"https://www.transfermarkt.com/giovanni-simeone/profil/spieler/282388","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","24","André Onana","Goalkeeper",1996-04-02,27,"Cameroon","Manchester United","1.9","right","2022-07-01","Ajax Amsterdam",NA,3.5e+07,"https://www.transfermarkt.com/andre-onana/profil/spieler/234509","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","1","Samir Handanovič","Goalkeeper",1984-07-14,38,"Slovenia",NA,"1.93","right","2012-07-09","Udinese Calcio",NA,5e+05,"https://www.transfermarkt.com/samir-handanovic/profil/spieler/28021","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","-","Gabriel Brazão","Goalkeeper",2000-10-05,22,"Brazil","Santos FC","1.92","right","2019-07-17","Parma Calcio 1913",NA,4e+05,"https://www.transfermarkt.com/gabriel-brazao/profil/spieler/371247","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","21","Alex Cordaz","Goalkeeper",1983-01-01,40,"Italy",NA,"1.88","right","2021-07-01","FC Crotone",NA,2e+05,"https://www.transfermarkt.com/alex-cordaz/profil/spieler/16633","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","-","Nikolaos Botis","Goalkeeper",2004-03-31,19,"Greece","Olympiacos Piraeus","1.96"," ",NA,NA,NA,1e+05,"https://www.transfermarkt.com/nikolaos-botis/profil/spieler/735364","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","95","Alessandro Bastoni","Centre-Back",1999-04-13,24,"Italy","Inter Milan","1.9","left","2017-08-31","Atalanta BC",NA,6e+07,"https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","37","Milan Škriniar","Centre-Back",1995-02-11,28,"Slovakia","Paris Saint-Germain","1.88","right","2017-07-07","UC Sampdoria",NA,5e+07,"https://www.transfermarkt.com/milan-skriniar/profil/spieler/204069","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","6","Stefan de Vrij","Centre-Back",1992-02-05,31,"Netherlands","Inter Milan","1.89","right","2018-07-01","SS Lazio",NA,8e+06,"https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","15","Francesco Acerbi","Centre-Back",1988-02-10,35,"Italy","Inter Milan","1.92","left","2023-07-01","SS Lazio",NA,4e+06,"https://www.transfermarkt.com/francesco-acerbi/profil/spieler/131075","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","33","Danilo D'Ambrosio","Centre-Back",1988-09-09,34,"Italy","Without Club","1.8","right","2014-01-30","Torino FC",NA,1500000,"https://www.transfermarkt.com/danilo-dambrosio/profil/spieler/55769","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","47","Alessandro Fontanarosa","Centre-Back",2003-02-07,20,"Italy","Inter U23","1.85","left","2022-07-01","Inter Milan Primavera",NA,4e+05,"https://www.transfermarkt.com/alessandro-fontanarosa/profil/spieler/616162","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","32","Federico Dimarco","Left-Back",1997-11-10,25,"Italy","Inter Milan","1.75","left","2018-07-05","FC Sion",NA,3.5e+07,"https://www.transfermarkt.com/federico-dimarco/profil/spieler/198116","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","8","Robin Gosens","Left-Back",1994-07-05,28,"Germany","ACF Fiorentina","1.83","left","2022-07-01","Atalanta BC",NA,1.5e+07,"https://www.transfermarkt.com/robin-gosens/profil/spieler/273132","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","29","Dalbert","Left-Back",1993-09-08,29,"Brazil","Sport Club do Recife","1.81","left","2017-08-09","OGC Nice",NA,1e+06,"https://www.transfermarkt.com/dalbert/profil/spieler/312862","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","2","Denzel Dumfries","Right-Back",1996-04-18,27,"Netherlands","Inter Milan","1.88","right","2021-08-14","PSV Eindhoven",NA,2.8e+07,"https://www.transfermarkt.com/denzel-dumfries/profil/spieler/321528","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","36","Matteo Darmian","Right-Back",1989-12-02,33,"Italy","Inter Milan","1.83","right","2021-07-01","Parma Calcio 1913",NA,4e+06,"https://www.transfermarkt.com/matteo-darmian/profil/spieler/54906","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","46","Mattia Zanotti","Right-Back",2003-01-11,20,"Italy","FC Lugano","1.75","right","2022-07-01","Inter Milan Primavera",NA,8e+05,"https://www.transfermarkt.com/mattia-zanotti/profil/spieler/582353","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","20","Hakan Çalhanoğlu","Defensive Midfield",1994-02-08,29,"Türkiye","Inter Milan","1.78","right","2021-07-01","AC Milan",NA,4e+07,"https://www.transfermarkt.com/hakan-calhanoglu/profil/spieler/126414","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","77","Marcelo Brozović","Defensive Midfield",1992-11-16,30,"Croatia","Al-Nassr FC","1.81","both","2016-07-01","GNK Dinamo Zagreb",NA,2.5e+07,"https://www.transfermarkt.com/marcelo-brozovic/profil/spieler/156617","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","14","Kristjan Asllani","Defensive Midfield",2002-03-09,21,"Albania","Inter Milan","1.79","right","2023-07-01","FC Empoli",NA,1.2e+07,"https://www.transfermarkt.com/kristjan-asllani/profil/spieler/543771","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","-","Lucien Agoumé","Defensive Midfield",2002-02-09,21,"France","Sevilla FC","1.85","right","2019-07-05","FC Sochaux-Montbéliard",NA,7e+06,"https://www.transfermarkt.com/lucien-agoume/profil/spieler/569384","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","-","Aleksandar Stanković","Defensive Midfield",2005-08-03,17,"Serbia","Inter Milan","1.85","right","2024-07-01","Inter Milan Primavera",NA,NA,"https://www.transfermarkt.com/aleksandar-stankovic/profil/spieler/780136","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","23","Nicolò Barella","Central Midfield",1997-02-07,26,"Italy","Inter Milan","1.75","right","2020-09-01","Cagliari Calcio",NA,7.5e+07,"https://www.transfermarkt.com/nicolo-barella/profil/spieler/255942","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","22","Henrikh Mkhitaryan","Central Midfield",1989-01-21,34,"Armenia","Inter Milan","1.77","both","2022-07-01","AS Roma",NA,6e+06,"https://www.transfermarkt.com/henrikh-mkhitaryan/profil/spieler/55735","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","5","Roberto Gagliardini","Central Midfield",1994-04-07,29,"Italy","Without Club","1.88","right","2017-08-01","Atalanta BC",NA,4e+06,"https://www.transfermarkt.com/roberto-gagliardini/profil/spieler/197471","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","-","Ebenezer Akinsanmiro","Central Midfield",2004-11-25,18,"Nigeria","Pisa Sporting Club","1.84","right","2024-07-01","Inter Milan Primavera",NA,8e+05,"https://www.transfermarkt.com/ebenezer-akinsanmiro/profil/spieler/969192","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","12","Raoul Bellanova","Right Midfield",2000-05-17,23,"Italy","Atalanta BC","1.88","right","2022-07-06","Cagliari Calcio",NA,5e+06,"https://www.transfermarkt.com/raoul-bellanova/profil/spieler/357992","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","45","Valentín Carboni","Attacking Midfield",2005-03-05,18,"Argentina","Genoa CFC","1.85","left","2022-07-01","Inter Milan Primavera",NA,5e+06,"https://www.transfermarkt.com/valentin-carboni/profil/spieler/787618","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","-","Issiaka Kamate","Right Winger",2004-08-02,18,"France","Inter U23","1.86","left","2024-07-01","Inter Milan Primavera",NA,2e+05,"https://www.transfermarkt.com/issiaka-kamate/profil/spieler/885623","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","11","Joaquín Correa","Second Striker",1994-08-13,28,"Argentina","Botafogo de Futebol e Regatas","1.88","right","2022-07-01","SS Lazio",NA,1.2e+07,"https://www.transfermarkt.com/joaquin-correa/profil/spieler/227081","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","10","Lautaro Martínez","Centre-Forward",1997-08-22,25,"Argentina","Inter Milan","1.74","right","2018-07-04","Racing Club",NA,8.5e+07,"https://www.transfermarkt.com/lautaro-martinez/profil/spieler/406625","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","90","Romelu Lukaku","Centre-Forward",1993-05-13,30,"Belgium","SSC Napoli","1.91","left","2022-07-01","Chelsea FC",NA,4e+07,"https://www.transfermarkt.com/romelu-lukaku/profil/spieler/96341","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","9","Edin Džeko","Centre-Forward",1986-03-17,37,"Bosnia-Herzegovina","ACF Fiorentina","1.93","right","2021-08-14","AS Roma",NA,4e+06,"https://www.transfermarkt.com/edin-dzeko/profil/spieler/28396","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","-","Eddie Salcedo","Centre-Forward",2001-10-01,21,"Italy","OFI Crete FC","1.78","right","2019-07-01","Genoa CFC",NA,2500000,"https://www.transfermarkt.com/eddie-salcedo/profil/spieler/459661","2022-2023","Serie A"
"Serie A","Italy",2022,"Inter Milan","-","Dennis Curatolo","Centre-Forward",2004-04-03,19,"Italy","Aurora Pro Patria",NA,"right","2024-07-01","Inter Milan Primavera",NA,150000,"https://www.transfermarkt.com/dennis-curatolo/profil/spieler/819036","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","16","Mike Maignan","Goalkeeper",1995-07-03,27,"France","AC Milan","1.91","right","2021-07-01","LOSC Lille",NA,4.5e+07,"https://www.transfermarkt.com/mike-maignan/profil/spieler/182906","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","1","Ciprian Tătărușanu","Goalkeeper",1986-02-09,37,"Romania",NA,"1.98","right","2020-09-11","Olympique Lyon",NA,4e+05,"https://www.transfermarkt.com/ciprian-tatarusanu/profil/spieler/55282","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","77","Devis Vásquez","Goalkeeper",1998-05-12,25,"Colombia","AC Milan","1.95","right","2023-01-03","Club Guaraní",NA,350000,"https://www.transfermarkt.com/devis-vasquez/profil/spieler/495722","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","-","Andreas Jungdal","Goalkeeper",2002-02-22,21,"Denmark","KVC Westerlo","1.95","right","2022-07-01","Milan Primavera",NA,3e+05,"https://www.transfermarkt.com/andreas-jungdal/profil/spieler/592924","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","-","Lapo Nava","Goalkeeper",2004-01-22,19,"Italy","US Cremonese","1.97","right","2023-07-01","Milan Primavera",NA,150000,"https://www.transfermarkt.com/lapo-nava/profil/spieler/815563","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","83","Antonio Mirante","Goalkeeper",1983-07-08,39,"Italy",NA,"1.93","right","2021-10-13","Without Club",NA,1e+05,"https://www.transfermarkt.com/antonio-mirante/profil/spieler/22141","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","23","Fikayo Tomori","Centre-Back",1997-12-19,25,"England","AC Milan","1.85","right","2021-07-01","Chelsea FC",NA,4e+07,"https://www.transfermarkt.com/fikayo-tomori/profil/spieler/303254","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","20","Pierre Kalulu","Centre-Back",2000-06-05,23,"France","Juventus FC","1.82","right","2020-09-01","Olympique Lyon B",NA,3e+07,"https://www.transfermarkt.com/pierre-kalulu/profil/spieler/585949","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","28","Malick Thiaw","Centre-Back",2001-08-08,21,"Germany","AC Milan","1.94","right","2022-08-29","FC Schalke 04",NA,2e+07,"https://www.transfermarkt.com/malick-thiaw/profil/spieler/521964","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","46","Matteo Gabbia","Centre-Back",1999-10-21,23,"Italy","AC Milan","1.85","right","2017-07-01","Milan Primavera",NA,5e+06,"https://www.transfermarkt.com/matteo-gabbia/profil/spieler/323167","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","24","Simon Kjaer","Centre-Back",1989-03-26,34,"Denmark",NA,"1.91","right","2020-09-01","Sevilla FC",NA,3500000,"https://www.transfermarkt.com/simon-kjaer/profil/spieler/48859","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","-","Andrei Coubiș","Centre-Back",2003-09-29,19,"Romania","Milan Futuro","1.89","right",NA,NA,NA,1e+05,"https://www.transfermarkt.com/andrei-coubis/profil/spieler/692349","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","19","Theo Hernández","Left-Back",1997-10-06,25,"France","Al-Hilal SFC","1.84","left","2019-07-06","Real Madrid",NA,6e+07,"https://www.transfermarkt.com/theo-hernandez/profil/spieler/339808","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","5","Fodé Ballo-Touré","Left-Back",1997-01-03,26,"Senegal","Without Club","1.82","left","2021-07-18","AS Monaco",NA,3500000,"https://www.transfermarkt.com/fode-ballo-toure/profil/spieler/296422","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","-","Andrea Bozzolan","Left-Back",2004-02-23,19,"Italy","AC Reggiana 1919","1.78","left",NA,NA,NA,125000,"https://www.transfermarkt.com/andrea-bozzolan/profil/spieler/669793","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","2","Davide Calabria","Right-Back",1996-12-06,26,"Italy","Without Club","1.76","right","2015-07-01","Milan Primavera",NA,2e+07,"https://www.transfermarkt.com/davide-calabria/profil/spieler/262523","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","21","Sergiño Dest","Right-Back",2000-11-03,22,"United States","PSV Eindhoven","1.73","right","2022-09-01","FC Barcelona",NA,1e+07,"https://www.transfermarkt.com/sergino-dest/profil/spieler/361104","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","25","Alessandro Florenzi","Right-Back",1991-03-11,32,"Italy","Without Club","1.73","right","2022-07-01","AS Roma",NA,2e+06,"https://www.transfermarkt.com/alessandro-florenzi/profil/spieler/130365","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","4","Ismaël Bennacer","Defensive Midfield",1997-12-01,25,"Algeria","AC Milan","1.75","left","2019-08-04","FC Empoli",NA,4e+07,"https://www.transfermarkt.com/ismael-bennacer/profil/spieler/351816","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","33","Rade Krunic","Defensive Midfield",1993-10-07,29,"Bosnia-Herzegovina","Red Star Belgrade","1.84","right","2019-07-08","FC Empoli",NA,1e+07,"https://www.transfermarkt.com/rade-krunic/profil/spieler/259953","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","7","Yacine Adli","Defensive Midfield",2000-07-29,22,"France","AC Milan","1.86","right","2021-08-30","FC Girondins Bordeaux",NA,8e+06,"https://www.transfermarkt.com/yacine-adli/profil/spieler/395236","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","14","Tiemoué Bakayoko","Defensive Midfield",1994-08-17,28,"France","Without Club","1.89","right","2021-08-30","Chelsea FC",NA,2500000,"https://www.transfermarkt.com/tiemoue-bakayoko/profil/spieler/182618","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","8","Sandro Tonali","Central Midfield",2000-05-08,23,"Italy","Newcastle United","1.81","right","2021-07-08","Brescia Calcio",NA,5e+07,"https://www.transfermarkt.com/sandro-tonali/profil/spieler/397033","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","32","Tommaso Pobega","Central Midfield",1999-07-15,23,"Italy","Bologna FC 1909","1.88","left","2018-07-01","Milan Primavera",NA,1.4e+07,"https://www.transfermarkt.com/tommaso-pobega/profil/spieler/392538","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","40","Aster Vranckx","Central Midfield",2002-10-04,20,"Belgium","VfL Wolfsburg","1.83","right","2022-09-01","VfL Wolfsburg",NA,8500000,"https://www.transfermarkt.com/aster-vranckx/profil/spieler/503881","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","-","Antonio Gala","Central Midfield",2004-06-07,19,"Italy","Campobasso FC","1.75","right",NA,NA,NA,75000,"https://www.transfermarkt.com/antonio-gala/profil/spieler/815556","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","90","Charles De Ketelaere","Attacking Midfield",2001-03-10,22,"Belgium","Atalanta BC","1.92","left","2022-08-02","Club Brugge KV",NA,2.2e+07,"https://www.transfermarkt.com/charles-de-ketelaere/profil/spieler/435772","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","17","Rafael Leão","Left Winger",1999-06-10,24,"Portugal","AC Milan","1.88","right","2019-08-01","LOSC Lille",NA,9e+07,"https://www.transfermarkt.com/rafael-leao/profil/spieler/357164","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","12","Ante Rebić","Left Winger",1993-09-21,29,"Croatia","Without Club","1.85","right","2020-09-12","Eintracht Frankfurt",NA,6e+06,"https://www.transfermarkt.com/ante-rebic/profil/spieler/187587","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","10","Brahim Díaz","Right Winger",1999-08-03,23,"Morocco","Real Madrid","1.7","both","2021-07-19","Real Madrid",NA,2e+07,"https://www.transfermarkt.com/brahim-diaz/profil/spieler/314678","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","56","Alexis Saelemaekers","Right Winger",1999-06-27,24,"Belgium","AC Milan","1.8","right","2020-09-01","RSC Anderlecht",NA,1.5e+07,"https://www.transfermarkt.com/alexis-saelemaekers/profil/spieler/381950","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","30","Junior Messias","Right Winger",1991-05-13,32,"Brazil","Genoa CFC","1.74","left","2022-07-07","FC Crotone",NA,4500000,"https://www.transfermarkt.com/junior-messias/profil/spieler/449151","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","27","Divock Origi","Centre-Forward",1995-04-18,28,"Belgium","Milan Futuro","1.89","right","2022-07-05","Liverpool FC",NA,6e+06,"https://www.transfermarkt.com/divock-origi/profil/spieler/148368","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","9","Olivier Giroud","Centre-Forward",1986-09-30,36,"France","LOSC Lille","1.92","left","2021-07-17","Chelsea FC",NA,4e+06,"https://www.transfermarkt.com/olivier-giroud/profil/spieler/82442","2022-2023","Serie A"
"Serie A","Italy",2022,"AC Milan","-","Marko Lazetić","Centre-Forward",2004-01-22,19,"Serbia","Milan Futuro","1.92","right","2022-01-26","Red Star Belgrade",NA,2e+06,"https://www.transfermarkt.com/marko-lazetic/profil/spieler/698548","2022-2023","Serie A"
