"comp_name","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro","player_url","temporada","liga"
"Bundesliga","Germany",2024,"Bayern Munich","21","Hiroki Ito","Centre-Back",1999-05-12,26,"Japan","Bayern Munich","1.88","left","2024-07-01","VfB Stuttgart",NA,2.5e+07,"https://www.transfermarkt.com/hiroki-ito/profil/spieler/353892","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","15","Eric Dier","Centre-Back",1994-01-15,31,"England","AS Monaco","1.91","right","2024-07-01","Tottenham Hotspur",NA,8e+06,"https://www.transfermarkt.com/eric-dier/profil/spieler/175722","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","28","Tarek Buchmann","Centre-Back",2005-02-28,20,"Germany","Bayern Munich","1.88","right","2023-07-01","FC Bayern Munich U19 ",NA,5e+05,"https://www.transfermarkt.com/tarek-buchmann/profil/spieler/744729","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","-","Cassiano Kiala","Centre-Back",2009-01-11,16,"Germany","FC Bayern Munich U19 ",NA,"right",NA,NA,NA,NA,"https://www.transfermarkt.com/cassiano-kiala/profil/spieler/1259870","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","19","Alphonso Davies","Left-Back",2000-11-02,24,"Canada","Bayern Munich","1.83","left","2019-01-01","Vancouver Whitecaps FC",NA,5e+07,"https://www.transfermarkt.com/alphonso-davies/profil/spieler/424204","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","22","Raphaël Guerreiro","Left-Back",1993-12-22,31,"Portugal","Bayern Munich","1.7","left","2023-07-01","Borussia Dortmund",NA,8e+06,"https://www.transfermarkt.com/raphael-guerreiro/profil/spieler/170986","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","49","Adam Aznou","Left-Back",2006-06-02,19,"Morocco","Bayern Munich","1.78","left","2024-07-01","FC Bayern Munich II",NA,4e+06,"https://www.transfermarkt.com/adam-aznou/profil/spieler/938146","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","44","Josip Stanisic","Right-Back",2000-04-02,25,"Croatia","Bayern Munich","1.87","both","2021-08-01","FC Bayern Munich II",NA,3.2e+07,"https://www.transfermarkt.com/josip-stanisic/profil/spieler/483046","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","27","Konrad Laimer","Right-Back",1997-05-27,28,"Austria","Bayern Munich","1.8","right","2023-07-01","RB Leipzig",NA,2.5e+07,"https://www.transfermarkt.com/konrad-laimer/profil/spieler/223967","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","23","Sacha Boey","Right-Back",2000-09-13,24,"France","Bayern Munich","1.78","right","2024-01-28","Galatasaray",NA,1.8e+07,"https://www.transfermarkt.com/sacha-boey/profil/spieler/475413","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","45","Aleksandar Pavlovic","Defensive Midfield",2004-05-03,21,"Germany","Bayern Munich","1.88","both","2023-11-01","FC Bayern Munich II",NA,5.5e+07,"https://www.transfermarkt.com/aleksandar-pavlovic/profil/spieler/792380","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","6","Joshua Kimmich","Defensive Midfield",1995-02-08,30,"Germany","Bayern Munich","1.77","right","2015-07-02","VfB Stuttgart",NA,4.5e+07,"https://www.transfermarkt.com/joshua-kimmich/profil/spieler/161056","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","16","João Palhinha","Defensive Midfield",1995-07-09,29,"Portugal","Bayern Munich","1.9","right","2024-07-11","Fulham FC",NA,3e+07,"https://www.transfermarkt.com/joao-palhinha/profil/spieler/257455","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","-","Noel Aseko","Defensive Midfield",2005-11-22,19,"Germany","Hannover 96","1.78","right",NA,NA,NA,7e+05,"https://www.transfermarkt.com/noel-aseko/profil/spieler/904974","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","47","David Santos Daiber","Defensive Midfield",2007-01-10,18,"Portugal","FC Bayern Munich U19 ",NA," ",NA,NA,NA,NA,"https://www.transfermarkt.com/david-santos-daiber/profil/spieler/1118495","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","20","Tom Bischof","Central Midfield",2005-06-28,20,"Germany","Bayern Munich","1.76","left","2025-06-09","TSG 1899 Hoffenheim",NA,3e+07,"https://www.transfermarkt.com/tom-bischof/profil/spieler/822959","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","8","Leon Goretzka","Central Midfield",1995-02-06,30,"Germany","Bayern Munich","1.89","right","2018-07-01","FC Schalke 04",NA,2.2e+07,"https://www.transfermarkt.com/leon-goretzka/profil/spieler/153084","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","42","Jamal Musiala","Attacking Midfield",2003-02-26,22,"Germany","Bayern Munich","1.84","right","2020-07-01","FC Bayern Munich U19 ",NA,1.4e+08,"https://www.transfermarkt.com/jamal-musiala/profil/spieler/580195","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","-","Arijon Ibrahimovic","Attacking Midfield",2005-12-11,19,"Germany","1.FC Heidenheim 1846","1.78","right","2023-01-17","FC Bayern Munich U19 ",NA,4e+06,"https://www.transfermarkt.com/arijon-ibrahimovic/profil/spieler/744728","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","35","Maurice Krattenmacher","Attacking Midfield",2005-08-11,19,"Germany","Hertha BSC","1.8","both","2024-07-01","SpVgg Unterhaching",NA,3500000,"https://www.transfermarkt.com/maurice-krattenmacher/profil/spieler/829316","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","-","Jonathan Asp Jensen","Attacking Midfield",2006-01-14,19,"Denmark","Grasshopper Club Zurich","1.82","right",NA,NA,NA,1500000,"https://www.transfermarkt.com/jonathan-asp-jensen/profil/spieler/856274","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","-","Lennart Karl","Attacking Midfield",2008-02-22,17,"Germany","FC Bayern Munich U19 ","1.68","left",NA,NA,NA,1500000,"https://www.transfermarkt.com/lennart-karl/profil/spieler/1075147","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","11","Kingsley Coman","Left Winger",1996-06-13,29,"France","Bayern Munich","1.81","right","2017-07-01","Juventus FC",NA,3e+07,"https://www.transfermarkt.com/kingsley-coman/profil/spieler/243714","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","7","Serge Gnabry","Left Winger",1995-07-14,29,"Germany","Bayern Munich","1.76","right","2017-07-01","SV Werder Bremen",NA,2.2e+07,"https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","-","Wisdom Mike","Left Winger",2008-09-24,16,"Germany","FC Bayern Munich U19 ",NA,"both",NA,NA,NA,NA,"https://www.transfermarkt.com/wisdom-mike/profil/spieler/1084539","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","17","Michael Olise","Right Winger",2001-12-12,23,"France","Bayern Munich","1.84","left","2024-07-07","Crystal Palace",NA,1e+08,"https://www.transfermarkt.com/michael-olise/profil/spieler/566723","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","10","Leroy Sané","Right Winger",1996-01-11,29,"Germany","Galatasaray","1.83","left","2020-07-15","Manchester City",NA,3.2e+07,"https://www.transfermarkt.com/leroy-sane/profil/spieler/192565","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","-","Nestory Irankunda","Right Winger",2006-02-09,19,"Australia","Watford FC","1.75","right",NA,NA,NA,4e+06,"https://www.transfermarkt.com/nestory-irankunda/profil/spieler/956920","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","25","Thomas Müller","Second Striker",1989-09-13,35,"Germany","Bayern Munich","1.85","right","2009-07-01","FC Bayern Munich II",NA,6e+06,"https://www.transfermarkt.com/thomas-muller/profil/spieler/58358","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","24","Gabriel Vidovic","Second Striker",2003-12-01,21,"Croatia","GNK Dinamo Zagreb","1.8","right","2022-07-01","FC Bayern Munich II",NA,3e+06,"https://www.transfermarkt.com/gabriel-vidovic/profil/spieler/604327","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","9","Harry Kane","Centre-Forward",1993-07-28,31,"England","Bayern Munich","1.88","right","2023-08-12","Tottenham Hotspur",NA,7.5e+07,"https://www.transfermarkt.com/harry-kane/profil/spieler/132098","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","-","Mathys Tel","Centre-Forward",2005-04-27,20,"France","Tottenham Hotspur","1.83","right","2022-07-26","Stade Rennais FC",NA,3.5e+07,"https://www.transfermarkt.com/mathys-tel/profil/spieler/801734","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayern Munich","-","Jonah Kusi-Asare","Centre-Forward",2007-07-04,17,"Sweden","FC Bayern Munich II","1.96","right",NA,NA,NA,2500000,"https://www.transfermarkt.com/jonah-kusi-asare/profil/spieler/1069512","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","17","Matej Kovar","Goalkeeper",2000-05-17,25,"Czech Republic","PSV Eindhoven","1.96","right","2023-08-15","Manchester United",NA,5e+06,"https://www.transfermarkt.com/matej-kovar/profil/spieler/550829","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","1","Lukas Hradecky","Goalkeeper",1989-11-24,35,"Finland","Bayer 04 Leverkusen","1.92","right","2018-07-01","Eintracht Frankfurt",NA,2e+06,"https://www.transfermarkt.com/lukas-hradecky/profil/spieler/48015","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","36","Niklas Lomb","Goalkeeper",1993-07-28,31,"Germany","Bayer 04 Leverkusen","1.86","right","2012-07-01","Bayer 04 Leverkusen U19",NA,250000,"https://www.transfermarkt.com/niklas-lomb/profil/spieler/85543","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","-","Simeon Rapsch","Goalkeeper",2008-02-09,17,"Germany","Bayer 04 Leverkusen U19","1.9","right",NA,NA,NA,NA,"https://www.transfermarkt.com/simeon-rapsch/profil/spieler/1260765","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","48","Luca Novodomsky","Goalkeeper",NA,20,"Germany","TSV Solingen",NA," ","2024-07-01","Bayer 04 Leverkusen U19",NA,NA,"https://www.transfermarkt.com/luca-novodomsky/profil/spieler/810826","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","3","Piero Hincapié","Centre-Back",2002-01-09,23,"Ecuador","Bayer 04 Leverkusen","1.84","left","2021-08-16","CA Talleres",NA,5e+07,"https://www.transfermarkt.com/piero-hincapie/profil/spieler/659813","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","12","Edmond Tapsoba","Centre-Back",1999-02-02,26,"Burkina Faso","Bayer 04 Leverkusen","1.94","right","2020-01-31","Vitória Guimarães SC",NA,3.5e+07,"https://www.transfermarkt.com/edmond-tapsoba/profil/spieler/564545","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","-","Jonathan Tah","Centre-Back",1996-02-11,29,"Germany","Bayern Munich","1.95","right","2015-07-16","Hamburger SV",NA,3e+07,"https://www.transfermarkt.com/jonathan-tah/profil/spieler/196357","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","-","Odilon Kossounou","Centre-Back",2001-01-04,24,"Cote d'Ivoire","Atalanta BC","1.91","right","2021-07-22","Club Brugge KV",NA,2.5e+07,"https://www.transfermarkt.com/odilon-kossounou/profil/spieler/644771","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","44","Jeanuël Belocian","Centre-Back",2005-02-17,20,"France","Bayer 04 Leverkusen","1.86","left","2024-07-01","Stade Rennais FC",NA,1.5e+07,"https://www.transfermarkt.com/jeanuel-belocian/profil/spieler/919515","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","5","Mario Hermoso","Centre-Back",1995-06-18,30,"Spain","AS Roma","1.84","left","2025-01-31","AS Roma",NA,7e+06,"https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","-","Andrea Natali","Centre-Back",2008-01-28,17,"Italy","Bayer 04 Leverkusen U19","1.86","right",NA,NA,NA,NA,"https://www.transfermarkt.com/andrea-natali/profil/spieler/1058353","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","-","Ben Hawighorst","Centre-Back",2008-03-01,17,"Germany","Bayer 04 Leverkusen U19","1.85","left",NA,NA,NA,NA,"https://www.transfermarkt.com/ben-hawighorst/profil/spieler/1131921","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","20","Alejandro Grimaldo","Left-Back",1995-09-20,29,"Spain","Bayer 04 Leverkusen","1.71","left","2023-07-01","SL Benfica",NA,3e+07,"https://www.transfermarkt.com/alejandro-grimaldo/profil/spieler/193082","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","30","Jeremie Frimpong","Right-Back",2000-12-10,24,"Netherlands","Liverpool FC","1.72","right","2021-01-27","Celtic FC",NA,5e+07,"https://www.transfermarkt.com/jeremie-frimpong/profil/spieler/484547","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","23","Nordi Mukiele","Right-Back",1997-11-01,27,"France","Paris Saint-Germain","1.87","right","2024-08-28","Paris Saint-Germain",NA,1e+07,"https://www.transfermarkt.com/nordi-mukiele/profil/spieler/348026","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","13","Arthur","Right-Back",2003-03-17,22,"Brazil","Bayer 04 Leverkusen","1.74","right","2023-07-01","América Futebol Clube (MG)",NA,7e+06,"https://www.transfermarkt.com/arthur/profil/spieler/977464","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","-","Othniël Raterink","Right-Back",2006-04-07,19,"Netherlands","De Graafschap Doetinchem U21","1.89","right",NA,NA,NA,NA,"https://www.transfermarkt.com/othniel-raterink/profil/spieler/997478","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","34","Granit Xhaka","Defensive Midfield",1992-09-27,32,"Switzerland","Bayer 04 Leverkusen","1.86","left","2023-07-06","Arsenal FC",NA,1.2e+07,"https://www.transfermarkt.com/granit-xhaka/profil/spieler/111455","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","8","Robert Andrich","Defensive Midfield",1994-09-22,30,"Germany","Bayer 04 Leverkusen","1.87","right","2021-08-16","1.FC Union Berlin",NA,9e+06,"https://www.transfermarkt.com/robert-andrich/profil/spieler/159088","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","25","Exequiel Palacios","Central Midfield",1998-10-05,26,"Argentina","Bayer 04 Leverkusen","1.78","right","2020-01-01","CA River Plate",NA,4e+07,"https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","24","Aleix García","Central Midfield",1997-06-28,28,"Spain","Bayer 04 Leverkusen","1.73","right","2024-07-01","Girona FC",NA,2e+07,"https://www.transfermarkt.com/aleix-garcia/profil/spieler/261504","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","10","Florian Wirtz","Attacking Midfield",2003-05-03,22,"Germany","Liverpool FC","1.77","right","2020-07-01","Bayer 04 Leverkusen U19",NA,1.4e+08,"https://www.transfermarkt.com/florian-wirtz/profil/spieler/598577","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","16","Emiliano Buendía","Attacking Midfield",1996-12-25,28,"Argentina","Aston Villa","1.72","right","2025-01-29","Aston Villa",NA,1.5e+07,"https://www.transfermarkt.com/emiliano-buendia/profil/spieler/321247","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","7","Jonas Hofmann","Attacking Midfield",1992-07-14,32,"Germany","Bayer 04 Leverkusen","1.76","right","2023-07-05","Borussia Mönchengladbach",NA,2e+06,"https://www.transfermarkt.com/jonas-hofmann/profil/spieler/7161","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","-","Francis Onyeka","Attacking Midfield",2007-04-29,18,"Germany","VfL Bochum","1.86","left","2025-07-01","Bayer 04 Leverkusen U19",NA,5e+05,"https://www.transfermarkt.com/francis-onyeka/profil/spieler/929943","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","21","Amine Adli","Left Winger",2000-05-10,25,"Morocco","Bayer 04 Leverkusen","1.8","left","2021-08-26","FC Toulouse",NA,1.8e+07,"https://www.transfermarkt.com/amine-adli/profil/spieler/532776","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","11","Martin Terrier","Left Winger",1997-03-04,28,"France","Bayer 04 Leverkusen","1.84","right","2024-07-18","Stade Rennais FC",NA,1.7e+07,"https://www.transfermarkt.com/martin-terrier/profil/spieler/442891","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","-","Kerim Alajbegovic","Left Winger",2007-09-21,17,"Bosnia-Herzegovina","Red Bull Salzburg","1.85","both",NA,NA,NA,NA,"https://www.transfermarkt.com/kerim-alajbegovic/profil/spieler/929994","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","19","Nathan Tella","Right Winger",1999-07-05,25,"Nigeria","Bayer 04 Leverkusen","1.73","right","2023-08-27","Southampton FC",NA,1.5e+07,"https://www.transfermarkt.com/nathan-tella/profil/spieler/340322","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","22","Victor Boniface","Centre-Forward",2000-12-23,24,"Nigeria","Bayer 04 Leverkusen","1.9","right","2023-07-22","Union Saint-Gilloise",NA,4e+07,"https://www.transfermarkt.com/victor-boniface/profil/spieler/656681","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","14","Patrik Schick","Centre-Forward",1996-01-24,29,"Czech Republic","Bayer 04 Leverkusen","1.91","left","2020-09-08","AS Roma",NA,2.7e+07,"https://www.transfermarkt.com/patrik-schick/profil/spieler/242086","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","-","Artem Stepanov","Centre-Forward",2007-08-10,17,"Ukraine","1.FC Nuremberg","1.92","right","2025-07-01","Bayer 04 Leverkusen U19",NA,8e+05,"https://www.transfermarkt.com/artem-stepanov/profil/spieler/1045344","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","18","Alejo Sarco","Centre-Forward",2006-01-06,19,"Argentina","Bayer 04 Leverkusen","1.79","left","2025-01-02","CA Vélez Sarsfield",NA,8e+05,"https://www.transfermarkt.com/alejo-sarco/profil/spieler/1000675","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"RB Leipzig","26","Maarten Vandevoordt","Goalkeeper",2002-02-26,23,"Belgium","RB Leipzig","1.92","right","2024-07-01","KRC Genk",NA,8e+06,"https://www.transfermarkt.com/maarten-vandevoordt/profil/spieler/486046","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"RB Leipzig","1","Péter Gulácsi","Goalkeeper",1990-05-06,35,"Hungary","RB Leipzig","1.93","right","2015-07-01","Red Bull Salzburg",NA,2e+06,"https://www.transfermarkt.com/peter-gulacsi/profil/spieler/57071","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"RB Leipzig","25","Leopold Zingerle","Goalkeeper",1994-04-10,31,"Germany","RB Leipzig","1.82","right","2023-07-01","SC Paderborn 07",NA,4e+05,"https://www.transfermarkt.com/leopold-zingerle/profil/spieler/160971","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"RB Leipzig","-","Fernando Dickes","Goalkeeper",2007-10-13,17,"Germany","Hamburger SV","1.93","left",NA,NA,NA,NA,"https://www.transfermarkt.com/fernando-dickes/profil/spieler/1048715","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"RB Leipzig","23","Castello Lukeba","Centre-Back",2002-12-17,22,"France","RB Leipzig","1.84","left","2023-08-11","Olympique Lyon",NA,4e+07,"https://www.transfermarkt.com/castello-lukeba/profil/spieler/618472","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"RB Leipzig","-","Mohamed Simakan","Centre-Back",2000-05-03,25,"France","Al-Nassr FC","1.87","right","2021-07-01","RC Strasbourg Alsace",NA,2.3e+07,"https://www.transfermarkt.com/mohamed-simakan/profil/spieler/666234","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"RB Leipzig","5","El Chadaille Bitshiabu","Centre-Back",2005-05-16,20,"France","RB Leipzig","1.96","left","2023-07-18","Paris Saint-Germain",NA,1.8e+07,"https://www.transfermarkt.com/el-chadaille-bitshiabu/profil/spieler/787912","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"RB Leipzig","4","Willi Orbán","Centre-Back",1992-11-03,32,"Hungary","RB Leipzig","1.86","right","2015-07-01","1.FC Kaiserslautern",NA,8e+06,"https://www.transfermarkt.com/willi-orban/profil/spieler/93740","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"RB Leipzig","16","Lukas Klostermann","Centre-Back",1996-06-03,29,"Germany","RB Leipzig","1.89","right","2014-08-22","VfL Bochum",NA,8e+06,"https://www.transfermarkt.com/lukas-klostermann/profil/spieler/215599","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"RB Leipzig","-","Jonathan Norbye","Centre-Back",2007-03-26,18,"Norway","Arminia Bielefeld","1.94","left","2025-07-01","RB Leipzig U19",NA,NA,"https://www.transfermarkt.com/jonathan-norbye/profil/spieler/1006916","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"RB Leipzig","22","David Raum","Left-Back",1998-04-22,27,"Germany","RB Leipzig","1.81","left","2022-07-31","TSG 1899 Hoffenheim",NA,2e+07,"https://www.transfermarkt.com/david-raum/profil/spieler/318204","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"RB Leipzig","-","Lionel Voufack","Left-Back",2007-10-07,17,"Germany","RB Leipzig U19","1.78","left",NA,NA,NA,NA,"https://www.transfermarkt.com/lionel-voufack/profil/spieler/1125077","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"RB Leipzig","3","Lutsharel Geertruida","Right-Back",2000-07-18,24,"Netherlands","RB Leipzig","1.84","right","2024-08-30","Feyenoord Rotterdam",NA,2e+07,"https://www.transfermarkt.com/lutsharel-geertruida/profil/spieler/420210","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"RB Leipzig","39","Benjamin Henrichs","Right-Back",1997-02-23,28,"Germany","RB Leipzig","1.85","right","2021-07-01","AS Monaco",NA,1.5e+07,"https://www.transfermarkt.com/benjamin-henrichs/profil/spieler/202591","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"RB Leipzig","21","Kosta Nedeljkovic","Right-Back",2005-12-16,19,"Serbia","RB Leipzig","1.84","right","2025-02-03","Aston Villa",NA,1e+07,"https://www.transfermarkt.com/kosta-nedeljkovic/profil/spieler/848682","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"RB Leipzig","17","Ridle Baku","Right-Back",1998-04-08,27,"Germany","RB Leipzig","1.76","right","2025-01-10","VfL Wolfsburg",NA,9e+06,"https://www.transfermarkt.com/ridle-baku/profil/spieler/327251","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"RB Leipzig","-","Leon Koß","Right-Back",2006-09-12,18,"Germany","SC Freiburg II","1.89","both",NA,NA,NA,NA,"https://www.transfermarkt.com/leon-koss/profil/spieler/974597","2024-2025","Bundesliga"
"Bundesliga","Germany",2024,"RB Leipzig","18","Arthur Vermeeren","Defensive Midfield",2005-02-07,20,"Belgium","RB Leipzig","1.8","right","2025-07-01","Atlético de Madrid",NA,2.2e+07,"https://www.transfermarkt.com/arthur-vermeeren/profil/spieler/926694","2024-2025","Bundesliga"
