nombre,club_actual,goles_esperados,asistencias_esperadas,goles_esperados_noPen,key_passes,xGChain,xGBuildup,temporada,liga
martin terrier,Bayer Leverkusen,2.442089222371578,1.2627908363938332,2.442089222371578,8,4.382547497749329,1.971374560147524,2024-2025,bundesliga
konrad laimer,Bayern Munich,2.626265462487936,2.5402991846203804,2.626265462487936,20,17.9094100818038,14.8556854929775,2024-2025,bundesliga
andré silva,"RasenBallsport Leipzig,Werder Bremen",3.759849816560745,1.1069494001567364,1.48651984333992,8,3.7941148430109024,1.4417242109775543,2024-2025,bundesliga
jann-fiete arp,Holstein Kiel,3.480781491845846,0.9195221839472651,1.9652281366288664,11,3.7546131182461977,1.478485932573676,2024-2025,bundesliga
niklas dorsch,"Augsburg,FC Heidenheim",1.0962662072852254,1.131101816892624,1.0962662072852254,13,3.0800743214786053,1.3530444698408246,2024-2025,bundesliga
chris führich,VfB Stuttgart,3.4481728821992874,5.244775582104921,3.4481728821992874,33,16.97763792797923,11.23559838347137,2024-2025,bundesliga
ibrahima sissoko,Bochum,1.427550146356225,1.5377441756427288,1.427550146356225,26,8.396646555513144,6.192057816311717,2024-2025,bundesliga
christoph baumgartner,RasenBallsport Leipzig,5.163317382335663,1.768806456588209,5.163317382335663,20,7.871452065184712,3.339525116607547,2024-2025,bundesliga
tuta,Eintracht Frankfurt,1.848554100841284,0.4717372804880142,1.848554100841284,5,9.006036313250661,8.54725087992847,2024-2025,bundesliga
nathan n&#039;goumou minpol,Borussia M.Gladbach,2.5623942613601685,1.1307573225349188,2.5623942613601685,6,4.51104448735714,1.171338889747858,2024-2025,bundesliga
sebastiaan bornauw,Wolfsburg,1.7804388739168644,0.7998678088188171,1.7804388739168644,1,1.1846494562923908,1.10103964433074,2024-2025,bundesliga
robert skov,Union Berlin,1.7968645300716162,2.9618297405540943,1.0390878673642874,19,3.0182035099714994,1.3240411318838596,2024-2025,bundesliga
robert andrich,Bayer Leverkusen,1.740671368315816,0.4994040429592132,1.740671368315816,9,8.978159502148628,8.24872002005577,2024-2025,bundesliga
denis vavro,Wolfsburg,1.5691240392625332,0.1929797548800707,1.5691240392625332,8,8.006442196667194,7.743786200881004,2024-2025,bundesliga
julian ryerson,Borussia Dortmund,0.8117543049156666,5.152861568145454,0.8117543049156666,35,13.50790622830391,11.14336271584034,2024-2025,bundesliga
giovanni reyna,Borussia Dortmund,0.1583574116230011,0.4603080227971077,0.1583574116230011,2,1.2083663679659369,0.6903843618929386,2024-2025,bundesliga
amine adli,Bayer Leverkusen,2.80952712148428,0.917626392096281,2.80952712148428,10,5.38531244546175,2.3757032565772533,2024-2025,bundesliga
el bilal touré,VfB Stuttgart,1.5996956340968609,1.221990479156375,1.5996956340968609,7,3.4262010231614117,0.900679936632514,2024-2025,bundesliga
nathan tella,Bayer Leverkusen,3.3967102095484734,1.3434475176036358,3.3967102095484734,18,6.290043022483587,2.031696029007435,2024-2025,bundesliga
carlo boukhalfa,St. Pauli,2.420892712660134,1.8025974249467251,2.420892712660134,11,6.430872698314488,4.595581805333495,2024-2025,bundesliga
rocco reitz,Borussia M.Gladbach,1.959852170199156,2.19960018992424,1.959852170199156,16,9.072347270324826,6.828269526362419,2024-2025,bundesliga
atakan karazor,VfB Stuttgart,2.637512478977442,2.457861628383398,2.637512478977442,15,15.256661543622611,13.521607171744108,2024-2025,bundesliga
kiliann sildillia,Freiburg,0.7514637820422649,1.0808508545160294,0.7514637820422649,6,3.192236214876175,2.1987045630812645,2024-2025,bundesliga
armindo sieb,Mainz 05,2.6843516025692225,1.592657197266817,2.6843516025692225,9,5.169475324451923,2.232672449201345,2024-2025,bundesliga
jamie leweling,VfB Stuttgart,2.331845246255398,4.925153277814388,2.331845246255398,24,9.747993640601637,4.5908546801656485,2024-2025,bundesliga
piero hincapié,Bayer Leverkusen,3.520486763678491,3.105824388563633,3.520486763678491,16,9.154974464327095,7.814650284126401,2024-2025,bundesliga
lovro majer,Wolfsburg,1.4159954469650984,1.4358294662088156,0.6582187097519636,8,2.7713141962885857,1.588914230465889,2024-2025,bundesliga
jean négoce,Eintracht Frankfurt,1.783165434375405,2.161955703049898,1.783165434375405,17,6.341303326189518,3.456062637269497,2024-2025,bundesliga
kim min-jae,Bayern Munich,2.057914473116398,0.2642551548779011,2.057914473116398,6,18.283761721104383,18.164988350123167,2024-2025,bundesliga
keke maximilian topp,Werder Bremen,1.0255268886685371,2.323020476847887,1.0255268886685371,10,3.6001669205725197,0.8607565239071846,2024-2025,bundesliga
mert kömür,Augsburg,1.2769564669579268,1.6666105622425675,1.2769564669579268,13,1.704361530020833,0.2651289878413081,2024-2025,bundesliga
tomás cvancara,Borussia M.Gladbach,4.362291850149632,0.7786419615149498,4.362291850149632,6,5.480261135846376,1.0503884851932526,2024-2025,bundesliga
maximilian breunig,FC Heidenheim,3.002769211307168,0.1914702635258436,2.244992533698678,4,2.735860446467996,0.3419247008860111,2024-2025,bundesliga
álex grimaldo,Bayer Leverkusen,3.139213948510587,8.451544346287847,3.139213948510587,74,13.696474827826025,8.669026328250766,2024-2025,bundesliga
junior adamu,Freiburg,6.322013634257019,2.053700706921518,6.322013634257019,17,8.28467621654272,0.9772418979555368,2024-2025,bundesliga
leopold querfeld,Union Berlin,1.1735255559906363,1.2863922994583843,1.1735255559906363,10,2.1833029007539158,1.5961796352639794,2024-2025,bundesliga
lasse rosenboom,Holstein Kiel,2.527016533538699,1.2265555588528514,2.527016533538699,14,6.791664517484605,3.046963484026492,2024-2025,bundesliga
manolis saliakas,St. Pauli,1.4435952631756663,2.733168365433812,1.4435952631756663,26,8.117746539413929,5.545812098309398,2024-2025,bundesliga
danel sinani,St. Pauli,1.9044134840369225,3.201399885118008,1.9044134840369225,24,5.472688834182918,3.217567342333496,2024-2025,bundesliga
luca kerber,FC Heidenheim,1.1627484848722816,0.8404353633522987,1.1627484848722816,6,2.5061813443899155,0.9628312960267068,2024-2025,bundesliga
dani de wit,Bochum,2.9426726028323174,0.4057057108730078,2.9426726028323174,9,4.026078104972839,1.7941139079630375,2024-2025,bundesliga
derrick köhn,Werder Bremen,1.037180721759796,1.9997920859605076,1.037180721759796,17,6.99837414175272,4.82307169213891,2024-2025,bundesliga
