nombre,goles_esperados,asistencias_esperadas,goles_esperados_noPen,key_passes,xGChain,xGBuildup,temporada,liga
lorenzo colombo,6.120212663896382,2.099439567886293,4.597614844329655,17,8.333452368155122,2.4184894198551774,2022-2023,serie-a
junior messias,2.508316047489643,1.262839213013649,2.508316047489643,14,7.202105224132538,4.201584496535361,2022-2023,serie-a
sandi lovric,3.895120724104345,3.1141071068122983,3.895120724104345,46,9.186829634010792,4.413520187139511,2022-2023,serie-a
dany mota,6.046952214092016,1.8663542829453943,6.046952214092016,27,10.082033520564435,2.9128061961382627,2022-2023,serie-a
pedro,3.0722561981529,2.825445529073477,3.0722561981529,23,8.645088771358132,4.437204111367464,2022-2023,serie-a
giovanni simeone,1.888841100037098,1.2880924381315708,1.888841100037098,5,3.638606633991003,0.8214001283049583,2022-2023,serie-a
darko lazovic,4.059942938387394,7.554521513171494,4.059942938387394,45,10.59328169748187,2.088784934952855,2022-2023,serie-a
davide zappacosta,1.1971252392977476,1.7962093967944384,1.1971252392977476,15,7.259060664102435,5.382886305451393,2022-2023,serie-a
riccardo saponara,3.788430626504123,3.0325667643919587,3.788430626504123,20,9.441763827577232,3.961196823976934,2022-2023,serie-a
federico dimarco,3.5055956137366597,7.459965920075774,3.5055956137366597,60,14.572408670559524,7.553523785434663,2022-2023,serie-a
lorenzo pellegrini,8.053180754184723,7.2595742754638195,5.769288748502731,70,14.073090083897114,7.648170256987214,2022-2023,serie-a
andrea petagna,5.077138273976743,3.921232812106609,4.315839259885252,29,9.593134500086308,2.257819278165698,2022-2023,serie-a
nicola sansone,3.45839299634099,1.0477161314338446,3.45839299634099,8,4.445462932810187,0.8368712309747934,2022-2023,serie-a
theo hernández,4.210004132241011,2.9274483611807227,3.448705457150936,37,13.797861007973552,9.388505255803466,2022-2023,serie-a
aleksey miranchuk,2.4004165213555098,3.609821485355496,2.4004165213555098,42,10.164356952533126,6.428497981280088,2022-2023,serie-a
ángel di maría,2.9102833797223866,5.504749771207571,2.148984365630895,41,6.952870347071439,3.997522162273526,2022-2023,serie-a
jonathan ikone,5.154328202828765,4.882002828642726,5.154328202828765,29,12.84212164580822,4.613184731453657,2022-2023,serie-a
yann karamoh,3.4552986482158303,0.8007040470838547,3.4552986482158303,10,4.442580696195364,2.0093821389600635,2022-2023,serie-a
andrea colpani,2.059443517588079,2.3543422631919384,2.059443517588079,17,4.2922855615615845,2.150717295706272,2022-2023,serie-a
bremer,5.598378501832485,1.9023838061839344,5.598378501832485,9,4.92352030146867,4.237124695442617,2022-2023,serie-a
krzysztof piatek,7.470751442015171,2.11982680298388,6.709452472627163,22,10.982484368607402,3.1498346216976643,2022-2023,serie-a
christian kouamé,5.886039672419429,3.905181766487658,5.886039672419429,39,11.305318854749205,3.7474167672917247,2022-2023,serie-a
tonny vilhena,2.3256809203885496,1.803540396504104,2.3256809203885496,19,6.9135199170559645,3.9586191112175584,2022-2023,serie-a
matheus henrique,3.804456144571304,1.540488135069609,3.804456144571304,27,8.338156580924988,3.2832372095435858,2022-2023,serie-a
tommaso baldanzi,2.289933668449521,1.853117823600769,2.289933668449521,23,4.875221950933337,1.906174630858004,2022-2023,serie-a
luca caldirola,1.3623706893995404,0.642099117860198,1.3623706893995404,5,6.609772840514779,5.94411027058959,2022-2023,serie-a
filip kostic,2.674445512704551,7.505734614096582,2.674445512704551,66,12.43901822064072,3.293163353577256,2022-2023,serie-a
hakan calhanoglu,2.911560695618391,4.5331272557377815,2.150262078270316,70,13.082031950354576,10.034150578081608,2022-2023,serie-a
henrikh mkhitaryan,2.8225445495918398,2.4785092379897837,2.8225445495918398,19,14.569757852703331,10.76952838152647,2022-2023,serie-a
chris smalling,2.247501654550433,0.57327432744205,2.247501654550433,7,7.683304813690484,7.316817824728787,2022-2023,serie-a
luis muriel,2.59260356426239,3.9207702483981848,1.83130456507206,36,7.61418541893363,3.157275542616844,2022-2023,serie-a
filip djuricic,2.4797603050246835,1.680413001216948,2.4797603050246835,33,7.397339068353176,3.782193936407566,2022-2023,serie-a
piotr zielinski,2.871987667866051,8.54276185669005,2.871987667866051,83,15.071963913738728,10.260666150599718,2022-2023,serie-a
stefano sensi,1.1833414314314723,1.9892846830189228,1.1833414314314723,24,8.968694441020489,7.108810056000948,2022-2023,serie-a
matteo politano,4.119986202567816,4.301515737548471,1.8360893912613392,34,8.443118538707495,3.883892772719264,2022-2023,serie-a
marcelo brozovic,2.0772709641605616,2.104796350002289,2.0772709641605616,23,12.804172411561012,10.28125450387597,2022-2023,serie-a
marten de roon,1.2715321807190776,1.869557256810367,1.2715321807190776,20,13.787289805710316,11.084044065326452,2022-2023,serie-a
joaquín correa,3.674687035381794,1.396730151027441,3.674687035381794,14,7.067165929824114,2.922502463683486,2022-2023,serie-a
ante rebic,3.349504828453064,2.2224357798695564,3.349504828453064,13,6.193686028942466,1.037875447422266,2022-2023,serie-a
daniele verde,2.6684047318995,1.2946078954264522,1.907105911523104,18,4.133883338421583,1.93749189004302,2022-2023,serie-a
danilo,2.4913169471547008,2.880209258757532,2.4913169471547008,19,10.750188367441297,9.792166873812675,2022-2023,serie-a
lassana coulibaly,1.100285050459206,1.870213680434972,1.100285050459206,20,7.79218075890094,5.591252405196428,2022-2023,serie-a
robin gosens,2.4085089517757297,2.2555409371852875,2.4085089517757297,16,8.326732456684113,4.685214471071959,2022-2023,serie-a
franck zambo,4.412529512308538,2.447340244427324,4.412529512308538,32,17.83548359386623,14.038029104471208,2022-2023,serie-a
musa barrow,2.8277981989085674,4.834678950719535,2.8277981989085674,43,8.612221229821444,3.147979063913226,2022-2023,serie-a
frank tsadjout,2.0377023220062256,0.3423418952152133,2.0377023220062256,10,2.509815964847803,0.6242934679612517,2022-2023,serie-a
jaka bijol,2.505442278459668,1.848342938348651,2.505442278459668,10,5.394275683909655,4.509136389940977,2022-2023,serie-a
remi oudin,1.7650826815515757,1.5305240098387003,1.7650826815515757,30,3.74467608705163,2.015547691844404,2022-2023,serie-a
giovanni di lorenzo,2.6962118204683065,5.269235385581851,2.6962118204683065,46,16.064462546259165,12.648516599088907,2022-2023,serie-a
nicolo fagioli,1.8505884343758223,0.9258906226605176,1.8505884343758223,15,4.298062361776829,1.9208921734243631,2022-2023,serie-a
ibañez,4.266787363216281,0.7104894034564495,4.266787363216281,6,7.562260813079774,6.8809112729504704,2022-2023,serie-a
hirving lozano,5.589612953364849,3.4673529155552387,4.828313939273357,30,10.249174367636442,2.7791140656918287,2022-2023,serie-a
nicolás domínguez,2.1117189154028893,3.468090552836657,2.1117189154028893,36,10.857748687267303,6.553773415274918,2022-2023,serie-a
iyenoma destiny udogie,3.5052479449659586,3.221463406458497,3.5052479449659586,34,14.62338532321155,9.417170340195298,2022-2023,serie-a
joakim maehle,3.037317520007491,2.7065567234531045,3.037317520007491,37,12.563739145174624,8.522735869511962,2022-2023,serie-a
federico baschirotto,2.203796305693686,0.462596776895225,2.203796305693686,8,2.1448944099247456,1.9154890906065705,2022-2023,serie-a
cyril ngonge,1.9918924188241365,0.461322370916605,1.9918924188241365,11,2.9980382174253464,1.3163010571151972,2022-2023,serie-a
divock origi,3.5613942109048367,1.0239905305206776,3.5613942109048367,11,4.875426270999014,0.5985912540927529,2022-2023,serie-a
gerard deulofeu,5.724186077713966,3.6979857590049514,5.724186077713966,48,10.325862884521484,3.731167707592249,2022-2023,serie-a
nemanja matic,0.9273053091019392,2.7092387108132243,0.9273053091019392,24,9.62061135098338,8.346469797194004,2022-2023,serie-a
georginio wijnaldum,2.100455414503813,0.9348020404577256,2.100455414503813,8,5.346709575504065,2.8767043836414814,2022-2023,serie-a
alessio romagnoli,0.7252986384555697,0.3194321133196354,0.7252986384555697,2,6.62292773462832,6.594446735456586,2022-2023,serie-a
duván zapata,3.8310011429712176,0.8498213132843375,3.8310011429712176,17,9.120864622294905,4.9479127917438745,2022-2023,serie-a
cristiano biraghi,1.8572904411703348,5.168609849177301,1.0959914270788431,82,8.636553605087101,6.67611073795706,2022-2023,serie-a
ilija nestorovski,1.449692104011774,0.6359671503305435,1.449692104011774,2,2.8219575379043818,0.8675671946257353,2022-2023,serie-a
federico ceccherini,0.7514250995591283,0.1448488449677825,0.7514250995591283,5,2.4430637806653976,2.3092733481898904,2022-2023,serie-a
matías vecino,2.786401204764843,0.4745106063783169,2.786401204764843,9,6.403920682147145,4.3888915199786425,2022-2023,serie-a
federico chiesa,1.7492536343634129,2.71993594430387,1.7492536343634129,20,3.938357919454575,0.7597077917307615,2022-2023,serie-a
adam masina,0.0702665746212005,0.1310307756066322,0.0702665746212005,2,4.223866701126099,4.113302305340767,2022-2023,serie-a
federico di francesco,3.6530117858201274,3.4439872670918703,3.6530117858201274,26,6.8861882127821445,0.8109445990994573,2022-2023,serie-a
gregoire defrel,4.214329432696104,0.7431206181645393,4.214329432696104,9,6.25639446079731,1.6751456148922443,2022-2023,serie-a
rafael toloi,2.8180209705606103,0.9576087854802608,2.8180209705606103,17,10.394732123240829,9.495708509348333,2022-2023,serie-a
sasa lukic,1.9514448940753937,1.3393727149814367,1.190145879983902,17,5.453935984522104,4.022419776767492,2022-2023,serie-a
fabio depaoli,1.634648784995079,1.2304359637200832,1.634648784995079,19,6.317136710509658,3.793068908154965,2022-2023,serie-a
sebastiano luperto,1.6596418600529432,0.3278897926211357,1.6596418600529432,3,3.901606610044837,3.773621609434485,2022-2023,serie-a
federico bonazzoli,2.2892312798649077,0.9725895980373024,2.2892312798649077,8,4.849526531994343,1.960826063528657,2022-2023,serie-a
jeremie boga,1.5423539131879809,3.054135125130415,1.5423539131879809,34,6.9394093453884125,4.329142197966576,2022-2023,serie-a
thomas henry,2.1148635437712078,1.166583752259612,2.1148635437712078,13,4.558824530802667,1.7198138618841767,2022-2023,serie-a
marco faraoni,3.021237078122794,1.4803453888744116,3.021237078122794,11,3.723571352660656,0.9191488036885858,2022-2023,serie-a
pietro pellegri,1.2020395696163175,0.6623884867876768,1.2020395696163175,4,1.304218873381615,0.7546784654259682,2022-2023,serie-a
grigoris kastanos,1.428749551065266,0.6296804463490844,1.428749551065266,13,3.951666227541864,2.284349365159869,2022-2023,serie-a
nikola milenkovic,1.6608780026435852,0.9129180051386356,1.6608780026435852,6,6.518136855214834,6.446478094905615,2022-2023,serie-a
antonin barak,1.80243259575218,1.468632542528212,1.80243259575218,22,5.7673686016350985,3.5789689579978585,2022-2023,serie-a
abdelhamid sabiri,3.4315860448405147,1.4997573867440224,1.908983069472015,14,3.190128283575177,1.979356275871396,2022-2023,serie-a
mathías olivera,0.8582777390256524,2.697699408978224,0.8582777390256524,23,7.0582501869648695,5.067015146836639,2022-2023,serie-a
charalampos lykogiannis,0.8298310851678252,1.0536920437589288,0.8298310851678252,18,3.534503961913288,2.7031446108594537,2022-2023,serie-a
rodrigo becão,0.9555203001946212,0.8977981172502041,0.9555203001946212,9,6.234292130917311,5.903175052255392,2022-2023,serie-a
ismael bennacer,1.1096757957711816,3.7845559045672417,1.1096757957711816,43,11.547161312773824,8.96064480021596,2022-2023,serie-a
leonardo sernicola,1.0741685228422284,2.183116588741541,1.0741685228422284,25,5.674621271900833,3.124750909395516,2022-2023,serie-a
nemanja radonjic,5.508393680676818,3.101608882658184,5.508393680676818,16,9.876190239563584,2.197630139067769,2022-2023,serie-a
roberto piccoli,1.9568387884646652,0.3051129430532455,1.9568387884646652,5,2.378617132082581,0.1166654024273157,2022-2023,serie-a
wilfried stephane singo,3.652390486560762,1.941884404048324,3.652390486560762,23,7.952180841937661,4.87803422473371,2022-2023,serie-a
giacomo raspadori,3.877549836412072,1.8889904711395504,3.877549836412072,18,7.600788619369268,3.470124702900648,2022-2023,serie-a
nehuén pérez,1.296231551095843,0.4050666019320488,1.296231551095843,10,8.594809338450432,8.217632677406073,2022-2023,serie-a
samuele ricci,2.303225079551339,2.2518239337950945,2.303225079551339,16,10.326330281794071,7.514573078602552,2022-2023,serie-a
lameck banda,2.959470801055432,1.367088827304542,2.959470801055432,14,4.827993106096983,1.026559923775494,2022-2023,serie-a
kingsley ehizibue,2.261686308309436,1.3037571012973783,2.261686308309436,8,8.353812238201499,5.425531340762973,2022-2023,serie-a
gaetano castrovilli,1.2098406441509724,0.7275023739784956,1.2098406441509724,8,2.2207628414034843,0.6794594954699278,2022-2023,serie-a
amir rrahmani,1.6289535565301776,1.1339828222990036,1.6289535565301776,12,9.056689281016588,8.126257918775082,2022-2023,serie-a
tommaso augello,1.1427788324654102,4.302606251090765,1.1427788324654102,43,9.085540952160954,5.596424685791135,2022-2023,serie-a
sandro tonali,2.344867580570281,6.739804450422525,2.344867580570281,62,15.118916081264617,10.164697060361505,2022-2023,serie-a
joshua zirkzee,3.40135763771832,1.2531945845112205,3.40135763771832,16,5.4993154136464,2.293422730173916,2022-2023,serie-a
daniel maldini,1.147613437846303,0.3267416544258594,1.147613437846303,4,1.7195454966276884,0.4224140159785747,2022-2023,serie-a
lorenzo pirola,1.2849187701940536,0.2516706958413124,1.2849187701940536,3,1.6136387651786208,1.5539294248446822,2022-2023,serie-a
alexis saelemaekers,3.149984228424728,4.600698339752853,3.149984228424728,23,11.890944784507155,4.84562626387924,2022-2023,serie-a
adolfo gaich,2.92927485704422,0.2794104479253292,2.92927485704422,5,3.222578141838312,0.3580698221921921,2022-2023,serie-a
ivan ilic,0.6122278096154332,2.349258441478014,0.6122278096154332,29,8.439980059862137,7.252860890701413,2022-2023,serie-a
razvan marin,1.0682404497638345,4.677402602508664,1.0682404497638345,56,6.430321495980024,4.61075883358717,2022-2023,serie-a
sam lammers,5.550631994381547,2.006867528893053,5.550631994381547,23,8.124749667942524,1.7731469571590424,2022-2023,serie-a
tommaso pobega,1.557087790220976,0.2637979704886675,1.557087790220976,5,4.128367939032614,2.697307800874114,2022-2023,serie-a
emmanuel gyasi,4.137508027255535,1.6554115992039442,4.137508027255535,22,8.667093068361282,3.6003370406106114,2022-2023,serie-a
simone bastoni,0.9478605585172772,1.814117493107915,0.9478605585172772,18,4.247494320385158,2.1587811075150967,2022-2023,serie-a
martín satriano,4.59474659524858,1.2629989050328732,4.59474659524858,14,6.828195720911026,1.8346428144723177,2022-2023,serie-a
nicola zalewski,1.3671502182260156,1.173217786476016,1.3671502182260156,12,6.551069766283035,4.458879033103585,2022-2023,serie-a
giorgio scalvini,1.405716024339199,1.0461288644000888,1.405716024339199,10,7.998526664450765,6.918269321322441,2022-2023,serie-a
filippo bandinelli,1.433782471343875,2.5123917683959007,1.433782471343875,31,5.64882539305836,2.687806284055114,2022-2023,serie-a
nedim bajrami,2.767102455720305,2.4118204340338707,2.767102455720305,29,7.799383405596018,4.825964016839862,2022-2023,serie-a
alessandro zanoli,2.952789666131139,1.2039675945416093,2.952789666131139,13,5.940300062298775,2.4410025849938397,2022-2023,serie-a
tyronne ebuehi,3.1933015547692776,1.993508921004832,3.1933015547692776,12,4.917498379014432,3.341418521478772,2022-2023,serie-a
pasquale mazzocchi,1.3250192208215594,2.2945157941430807,1.3250192208215594,30,4.722527238540351,1.790064763277769,2022-2023,serie-a
fabiano parisi,1.8837269730865955,1.8162786290049555,1.8837269730865955,21,8.0690455166623,5.201673832722008,2022-2023,serie-a
abdou harroui,1.7168548423796892,0.4761662185192108,1.7168548423796892,6,3.361668565310538,1.231395784765482,2022-2023,serie-a
kim min-jae,1.666691727936268,1.8716905051842327,1.666691727936268,10,10.52649396751076,10.340098449960353,2022-2023,serie-a
kristian thorstvedt,2.017801232635975,1.5006314874626696,2.017801232635975,10,6.487498443573713,3.186978831887245,2022-2023,serie-a
josh doig,1.2285026982426643,1.4402790255844593,1.2285026982426643,12,4.475398714654148,2.1143422881141305,2022-2023,serie-a
emanuele valeri,2.5298722153529525,4.336974482983351,2.5298722153529525,54,8.256239663809538,3.3098297901451588,2022-2023,serie-a
giulio donati,0.5670123249292374,0.0766734704375267,0.5670123249292374,1,1.576125469058752,0.9455099739134312,2022-2023,serie-a
matteo darmian,1.1914836382493377,2.808740334585309,1.1914836382493377,19,11.325903963297606,9.905488630756736,2022-2023,serie-a
fikayo tomori,1.8003495261073112,0.7087417002767324,1.8003495261073112,9,8.678818094544113,7.956129631958902,2022-2023,serie-a
ola aina,0.8156625367701054,2.0749858282506466,0.8156625367701054,12,4.918829470872879,3.8775984197855,2022-2023,serie-a
federico fazio,0.7743347994983196,0.074069901369512,0.7743347994983196,3,1.7065561702474952,1.5531975766643882,2022-2023,serie-a
juan cuadrado,1.2184922704473138,3.642990296706557,1.2184922704473138,41,8.404903832823038,6.403009252622724,2022-2023,serie-a
armando izzo,2.002038322389126,0.961982563138008,2.002038322389126,14,8.68965814076364,6.739318694919348,2022-2023,serie-a
bryan cristante,2.512648600153625,1.6987187564373016,1.7513495115563271,15,9.792703222483397,7.998822149820626,2022-2023,serie-a
lorenzo de silvestri,0.9660742599517108,0.2580923065543175,0.9660742599517108,6,1.7905581630766392,1.0593322310596704,2022-2023,serie-a
karol linetty,1.0267626643180847,0.8224842958152294,1.0267626643180847,21,7.398998703807592,6.066998152062297,2022-2023,serie-a
fabio quagliarella,2.7348157353699207,0.5374465249478817,2.7348157353699207,7,3.842110183089972,0.925620548427105,2022-2023,serie-a
juan jesus,0.5846714824438095,0.0382965002208948,0.5846714824438095,2,5.001702159643173,4.962621260434389,2022-2023,serie-a
leandro paredes,0.5949164545163512,1.7278349669650197,0.5949164545163512,21,3.782791016623378,3.390579277649522,2022-2023,serie-a
leonardo bonucci,1.4053347297012806,0.2505484148859977,0.6440337188541889,4,3.644719149917364,3.4630457498133183,2022-2023,serie-a
gianmarco ferrari,0.8958863206207752,0.3556445948779583,0.8958863206207752,4,6.3666478600353,6.15894447080791,2022-2023,serie-a
elseid hysaj,0.4519660770893097,1.00193031411618,0.4519660770893097,12,7.701023015193641,6.946240042336285,2022-2023,serie-a
alfred duncan,0.3654387472197413,0.7536100428551435,0.3654387472197413,14,3.56088852416724,2.939039021730423,2022-2023,serie-a
leonardo spinazzola,0.7339273989200592,2.770621247589588,0.7339273989200592,21,9.112710250541568,6.619755249470472,2022-2023,serie-a
stefan de vrij,1.4950995575636623,0.1354600042104721,1.4950995575636623,1,6.461610049009323,6.428733482956886,2022-2023,serie-a
davide calabria,0.9684418588876724,2.1136664152145386,0.9684418588876724,19,10.044177370145915,7.798883041366935,2022-2023,serie-a
mattia destro,1.9058445431292057,0.5060577057301998,1.9058445431292057,4,1.889341903850436,0.083670899271965,2022-2023,serie-a
isaac success,3.408071112819016,3.680428732186556,3.408071112819016,31,9.639216328039764,4.826852985657752,2022-2023,serie-a
zlatan ibrahimovic,1.00799161195755,0.6018450260162354,0.2466924972832203,1,1.221918789669871,0.4222663026303053,2022-2023,serie-a
roberto soriano,0.649980103597045,2.383828504011035,0.649980103597045,20,6.227694340981543,3.7024496225640178,2022-2023,serie-a
matteo bianchetti,1.231351524591446,0.5340379662811756,1.231351524591446,5,2.9574700109660625,2.4676188193261623,2022-2023,serie-a
kevin lasagna,5.461292044725269,1.4358546994626522,5.461292044725269,17,7.121251796837896,1.3984330389648676,2022-2023,serie-a
paolo ghiglione,0.6312382444739342,0.6070749275386333,0.6312382444739342,12,2.2866541631519794,1.4051702516153457,2022-2023,serie-a
jesé,0.3715038886293769,0.6771304253488779,0.3715038886293769,2,1.0550859132781625,0.0271550007164478,2022-2023,serie-a
alexis blin,2.975117596797645,0.995334199629724,2.975117596797645,15,6.872414098121226,4.275244216434658,2022-2023,serie-a
jean-daniel akpa-akpro,1.6303711291402578,1.3280059713870287,1.6303711291402578,6,3.646242944523692,2.0158139765262604,2022-2023,serie-a
koffi djidji,0.4592540077865124,0.1384010035544634,0.4592540077865124,2,6.189252130687237,5.961742024868727,2022-2023,serie-a
rolando mandragora,1.2391245793551209,4.4398750849068165,1.2391245793551209,33,9.166681533679366,6.165831116959453,2022-2023,serie-a
milan djuric,1.7081730850040913,1.5691761393100023,1.7081730850040913,21,4.016929781064391,1.7139493357390163,2022-2023,serie-a
tolgay arslan,1.9336891658604145,1.644153157249093,1.9336891658604145,15,6.354634867981076,4.71965997479856,2022-2023,serie-a
josé luis palomino,0.920313337817788,0.3698740005493164,0.920313337817788,2,4.134903479367495,3.845037780702114,2022-2023,serie-a
hans hateboer,1.9936813805252316,1.661960014142096,1.9936813805252316,13,6.937320256605744,4.254499001428485,2022-2023,serie-a
emanuel vignato,0.1569217033684253,0.5896291695535183,0.1569217033684253,5,1.5182087454013526,0.8341726041398942,2022-2023,serie-a
