nombre,club_actual,goles_esperados,asistencias_esperadas,goles_esperados_noPen,key_passes,xGChain,xGBuildup,temporada,liga
christopher nkunku,RasenBallsport Leipzig,16.290899142622948,4.9029772616922855,13.25986534357071,38,19.322517298161983,4.799339268356562,2022-2023,bundesliga
niclas füllkrug,Werder Bremen,13.430156659334898,3.750499667599797,9.641273576766253,33,15.179124631918969,4.494084726087749,2022-2023,bundesliga
vincenzo grifo,Freiburg,11.618569439277053,6.470908637158573,5.556354703381658,55,12.240157168358564,6.598483877256513,2022-2023,bundesliga
randal kolo muani,Eintracht Frankfurt,14.64113382063806,7.074136344715953,13.125744855031371,41,21.19837167859077,3.378522824496031,2022-2023,bundesliga
serge gnabry,Bayern Munich,11.549345068633556,5.648855604231358,10.79156904667616,36,24.274701070040464,10.335147313773632,2022-2023,bundesliga
marcus thuram,Borussia M.Gladbach,16.923396602272987,3.983339882455766,16.923396602272987,29,22.03937479108572,4.194450257346034,2022-2023,bundesliga
jonas hofmann,Borussia M.Gladbach,7.324288273230195,11.074682033620777,6.566511252894998,99,18.388078302145004,7.284908747300506,2022-2023,bundesliga
andrej kramaric,Hoffenheim,12.65513789653778,1.6903651049360633,8.108478620648384,31,16.094462648034096,8.000660603865981,2022-2023,bundesliga
marvin ducksch,Werder Bremen,10.8906710408628,5.1176732471212745,10.132894050329924,51,16.19248654320836,3.878561289049685,2022-2023,bundesliga
jamal musiala,Bayern Munich,9.34594888612628,7.170549068599939,9.34594888612628,52,27.62527047097683,15.357557548210025,2022-2023,bundesliga
serhou guirassy,VfB Stuttgart,11.956945683807136,1.3576067350804806,10.441392052918673,18,12.25079556554556,2.316678822040558,2022-2023,bundesliga
dodi lukebakio,Hertha Berlin,8.96133531164378,4.295584134757519,5.172451974824071,28,9.813450296409428,2.6042105183005333,2022-2023,bundesliga
marius bülter,Schalke 04,8.998790411278605,4.248066739179194,5.967683052644134,37,12.15662797447294,2.7311309576034546,2022-2023,bundesliga
sheraldo becker,Union Berlin,5.706978755071759,5.149274218827486,5.706978755071759,43,12.626208378002048,2.6656901137903333,2022-2023,bundesliga
michael gregoritsch,Freiburg,9.705382015556095,3.3593770395964384,9.705382015556095,25,16.562423076480627,4.920723516494036,2022-2023,bundesliga
eric maxim choupo-moting,Bayern Munich,8.34479707479477,2.4134399238973856,7.587020091712475,16,15.240264654159546,5.789523597806692,2022-2023,bundesliga
karim onisiwo,Mainz 05,7.937801500782371,4.462550288066268,7.937801500782371,33,13.13980631157756,3.004184128716588,2022-2023,bundesliga
marcus ingvartsen,Mainz 05,9.38143016025424,0.7966726366430521,6.350403893738985,6,7.678540274500847,2.5980356596410275,2022-2023,bundesliga
timo werner,RasenBallsport Leipzig,9.723146203905344,2.870787415653467,9.723146203905344,20,14.621947288513184,3.861814394593239,2022-2023,bundesliga
julian brandt,Borussia Dortmund,5.173838408663869,8.180333945900202,5.173838408663869,72,21.53973208367825,12.517931933514774,2022-2023,bundesliga
sébastien haller,Borussia Dortmund,9.811639262363316,2.9800966046750546,9.053862584754825,16,11.782302178442478,2.9406321942806244,2022-2023,bundesliga
daichi kamada,Eintracht Frankfurt,8.885730244219303,3.55752938054502,6.612399263307452,34,17.701268509030342,10.873036798089744,2022-2023,bundesliga
moussa diaby,Bayer Leverkusen,10.234066966921093,8.54252471961081,9.476291004568338,58,20.56936350464821,4.606570445932448,2022-2023,bundesliga
donyell malen,Borussia Dortmund,10.436273377388716,5.750813579186797,10.436273377388716,29,19.17952760308981,5.908795783296228,2022-2023,bundesliga
mërgim berisha,Augsburg,8.744452925398946,3.739958056248725,5.71334701962769,21,6.598840083926916,0.3061359953135252,2022-2023,bundesliga
lars stindl,Borussia M.Gladbach,5.814497446641326,5.840890821069479,5.814497446641326,40,14.786454452201724,6.406254107132554,2022-2023,bundesliga
kingsley coman,Bayern Munich,6.010770929977298,5.7907725758850574,6.010770929977298,41,18.717868223786358,8.904668807983398,2022-2023,bundesliga
leroy sané,Bayern Munich,9.470278967171907,5.158201150596142,9.470278967171907,35,23.99955504760146,11.749857423827052,2022-2023,bundesliga
ermedin demirovic,Augsburg,8.07651238143444,3.547700279392302,7.318736102432013,28,10.457560524344444,1.3924938049167397,2022-2023,bundesliga
jude bellingham,Borussia Dortmund,8.504038363695145,4.233295059762895,7.74626162648201,34,24.58158692717552,17.165961924940348,2022-2023,bundesliga
jeremie frimpong,Bayer Leverkusen,8.343600986525416,5.546072905883193,8.343600986525416,45,18.80026740022004,6.1089749513193965,2022-2023,bundesliga
kevin behrens,Union Berlin,5.351088147610426,1.17486921697855,5.351088147610426,21,6.587344314903021,1.4740190654993055,2022-2023,bundesliga
philipp hofmann,Bochum,8.852028047665954,2.597704393789172,8.852028047665954,25,10.911799021065235,2.271575433202088,2022-2023,bundesliga
thomas müller,Bayern Munich,9.138495799154043,8.518348589539528,9.138495799154043,39,25.59187649935484,11.05475202202797,2022-2023,bundesliga
sadio mané,Bayern Munich,11.784473165869713,4.721706811338663,10.26893113553524,25,19.7928506731987,6.392940312623978,2022-2023,bundesliga
ellyes skhiri,FC Cologne,5.808995292522013,1.712702731601894,5.808995292522013,25,10.647969525307415,7.378694258630276,2022-2023,bundesliga
ihlas bebou,Hoffenheim,4.819524594582617,0.9563902327790856,4.061747618950903,15,7.813072131946683,3.351820595562458,2022-2023,bundesliga
christoph baumgartner,Hoffenheim,7.250016514211893,4.053210898302496,7.250016514211893,23,14.899143129587172,5.376890954561532,2022-2023,bundesliga
giovanni reyna,Borussia Dortmund,4.03692801296711,1.4485626854002476,3.279151037335396,11,5.849157366901636,2.9040713123977184,2022-2023,bundesliga
youssoufa moukoko,Borussia Dortmund,7.62364936619997,1.814800746738911,7.62364936619997,12,10.050564967095852,2.3641314674168825,2022-2023,bundesliga
jesper lindstrom,Eintracht Frankfurt,5.696989983320236,2.896976849064231,5.696989983320236,18,10.873751252889631,3.7506067249923936,2022-2023,bundesliga
jae-sung lee,Mainz 05,4.690953841432929,2.557208967395127,4.690953841432929,26,9.127817280590534,4.051347360946238,2022-2023,bundesliga
yannick gerhardt,Wolfsburg,5.957216642796993,1.8561384845525024,5.957216642796993,21,11.160714483819902,4.984407410956919,2022-2023,bundesliga
marco reus,Borussia Dortmund,6.243561610579491,2.9453289173543453,5.485784620046616,20,11.390875043347478,5.265230825170875,2022-2023,bundesliga
ramy bensebaini,Borussia M.Gladbach,5.465372884646058,1.6643879432231188,3.949821198359132,13,10.59336002357304,7.985617047175765,2022-2023,bundesliga
davie selke,"FC Cologne,Hertha Berlin",4.711787615902722,1.906898356974125,3.954010640271008,13,4.684815908782184,0.7492938954383135,2022-2023,bundesliga
florian kainz,FC Cologne,5.869831685908139,10.14009902253747,3.596501019783318,70,15.10276055894792,7.218805201351643,2022-2023,bundesliga
