nombre,club_actual,goles_esperados,asistencias_esperadas,goles_esperados_noPen,key_passes,xGChain,xGBuildup,temporada,liga
mathias jensen,Brentford,1.9304941780865192,3.59164313133806,1.9304941780865192,48,9.59474617615342,6.600326562300324,2022-2023,premier-league
carlos vinicius,Fulham,3.5915758907794952,0.5233518667519093,3.5915758907794952,8,5.013299356214702,1.3816988291218877,2022-2023,premier-league
che adams,Southampton,7.306276918388903,2.7257514875382185,7.306276918388903,24,11.955216951668262,4.128748474642634,2022-2023,premier-league
jack harrison,Leeds,5.013850751332939,5.010656230151653,5.013850751332939,53,11.75817795842886,4.768079791218042,2022-2023,premier-league
marcus tavernier,Bournemouth,3.9280984150245786,2.7044622469693422,3.9280984150245786,17,7.433676986023784,2.7403341960161924,2022-2023,premier-league
deniz undav,Brighton,5.5473707262426615,1.1680052187293768,5.5473707262426615,8,7.276752598583698,1.4865605253726244,2022-2023,premier-league
luis sinisterra,Leeds,3.361706962808966,0.3890431001782417,3.361706962808966,9,5.349757798016071,2.453906362876296,2022-2023,premier-league
pierre-emile højbjerg,Tottenham,1.5295524531975389,3.1992804715409875,1.5295524531975389,30,15.63659394159913,11.95062574185431,2022-2023,premier-league
jordan ayew,Crystal Palace,2.751328118145466,3.050740525126457,2.751328118145466,30,7.421665016561747,3.225975366309285,2022-2023,premier-league
demarai gray,Everton,6.325153514742851,3.608845199458301,4.802815888077021,36,9.126681806519628,3.215145505964756,2022-2023,premier-league
patrick bamford,Leeds,9.774512918666003,1.0358418971300123,8.252171130850911,12,8.993882125243545,1.0394691042602062,2022-2023,premier-league
andreas pereira,Fulham,6.426880993880332,4.836930306628346,5.665711977519095,60,10.15508385375142,4.31409253180027,2022-2023,premier-league
casemiro,Manchester United,3.140908549539745,3.8724323799833655,3.140908549539745,28,18.88839770667255,13.882083844393492,2022-2023,premier-league
bernardo silva,Manchester City,2.2564154639840126,3.916250504553318,2.2564154639840126,30,17.542014747858047,13.04661456309259,2022-2023,premier-league
leon bailey,Aston Villa,4.778411947190762,5.5339578883722425,4.778411947190762,30,13.001362528651953,3.578845404088497,2022-2023,premier-league
declan rice,West Ham,2.2349475855007768,2.33805207721889,1.4737785691395402,36,10.850467165000737,8.603918568231165,2022-2023,premier-league
jacob murphy,Newcastle United,3.697086520493031,2.68278655782342,3.697086520493031,20,10.11375443264842,4.066189099103212,2022-2023,premier-league
eddie nketiah,Arsenal,9.223067251965404,1.481980249285698,9.223067251965404,9,10.200598530471323,1.7821177616715431,2022-2023,premier-league
bobby reid,Fulham,4.226093959063292,1.5008238069713116,4.226093959063292,18,8.135475918650627,3.868883727118373,2022-2023,premier-league
lucas paquetá,West Ham,5.04679605551064,2.8692219518125057,4.285627054050565,32,9.569089142605662,4.352459283545613,2022-2023,premier-league
joão félix,Chelsea,4.288620352745056,0.6466051954776049,4.288620352745056,6,5.620456300675869,2.0359091740101576,2022-2023,premier-league
anthony gordon,"Everton,Newcastle United",5.549364037811756,1.411392219364643,5.549364037811756,14,7.685043416917324,1.7389676179736853,2022-2023,premier-league
bruno guimarães,Newcastle United,2.726729958318174,3.806102696806192,2.726729958318174,42,16.498836187645793,13.379123143851755,2022-2023,premier-league
crysencio summerville,Leeds,3.559207702055573,1.4241413976997137,3.559207702055573,16,6.061167903244495,1.573473684489727,2022-2023,premier-league
patson daka,Leicester,4.064196912571788,2.733729289844632,4.064196912571788,17,8.224425293505192,1.5247648544609549,2022-2023,premier-league
josh dasilva,Brentford,1.5916067343205214,2.0804033745080237,1.5916067343205214,12,6.89354763738811,3.861876625567674,2022-2023,premier-league
luis díaz,Liverpool,3.568711277097464,1.9563428275287151,3.568711277097464,13,9.511094518005848,4.636049032211304,2022-2023,premier-league
manor solomon,Fulham,1.042859235778451,0.3249989273026585,1.042859235778451,6,1.434320348314941,0.7428273241966963,2022-2023,premier-league
kieffer moore,Bournemouth,4.823006581515074,0.5260727815330029,4.823006581515074,5,5.668356010690332,1.6416367096826434,2022-2023,premier-league
julio enciso,Brighton,4.214253352954984,1.779839888215065,4.214253352954984,13,8.684670090675354,2.9589081732556224,2022-2023,premier-league
antony,Manchester United,5.857848301529884,2.37078566942364,5.857848301529884,28,13.837641645222902,7.11214586161077,2022-2023,premier-league
carlos alcaraz,Southampton,1.9036163073033092,0.8085567876696587,1.9036163073033092,5,3.896246693097055,1.4693974861875176,2022-2023,premier-league
jamie vardy,Leicester,6.644154226407409,1.7369483597576618,5.882985373958945,14,8.837213728576899,1.423075446859002,2022-2023,premier-league
jeffrey schlupp,Crystal Palace,3.445598446764052,2.2960132341831923,3.445598446764052,18,6.818669021129608,4.326487619429827,2022-2023,premier-league
virgil van dijk,Liverpool,3.122492080554366,1.1658173147588968,3.122492080554366,7,14.182128950953484,14.01483904197812,2022-2023,premier-league
harrison reed,Fulham,2.1825738195329905,3.5145126404240727,2.1825738195329905,35,10.140563977882266,5.457994266413152,2022-2023,premier-league
ben mee,Brentford,3.2241614628583197,1.680261291563511,3.2241614628583197,7,6.833911487832665,4.696779150515795,2022-2023,premier-league
thomas partey,Arsenal,2.229622021317482,1.9341314993798733,2.229622021317482,26,17.83293619006872,16.650026205927134,2022-2023,premier-league
pablo fornals,West Ham,1.7289359364658594,2.018738079816103,1.7289359364658594,19,6.236087362281978,2.813890845514834,2022-2023,premier-league
chris wood,"Newcastle United,Nottingham Forest",3.433256816118956,0.3606983013451099,2.672087784856558,6,3.6325308196246624,1.0803029127418995,2022-2023,premier-league
gabriel,Arsenal,4.335554586723447,0.1663138093426823,4.335554586723447,5,13.827072959393265,13.442218709737062,2022-2023,premier-league
youri tielemans,Leicester,2.239441570825875,4.528865018859506,0.7171045774593949,30,14.306540120393038,11.20656917989254,2022-2023,premier-league
gianluca scamacca,West Ham,2.5387633964419365,1.1296455087140205,2.5387633964419365,13,3.51997191645205,0.5702235978096724,2022-2023,premier-league
reiss nelson,Arsenal,1.8955533094704151,1.2082199901342392,1.8955533094704151,8,3.4097877740859985,0.669681042432785,2022-2023,premier-league
joe willock,Newcastle United,7.266156509518623,7.388796498999,7.266156509518623,40,17.781154207885265,5.481370575726032,2022-2023,premier-league
curtis jones,Liverpool,1.2679023258388042,1.010046985000372,1.2679023258388042,14,6.753665236756206,4.948233054950833,2022-2023,premier-league
pedro porro,Tottenham,1.3973288014531136,2.532236455008388,1.3973288014531136,25,5.9181207716465,2.848248900845647,2022-2023,premier-league
mason mount,Chelsea,2.1364672761410475,3.0019248109310865,2.1364672761410475,29,7.29792560543865,4.296191993169487,2022-2023,premier-league
hee-chan hwang,Wolverhampton Wanderers,2.164069874212146,0.8787439614534378,2.164069874212146,10,3.73332903161645,0.9231963371858,2022-2023,premier-league
conor gallagher,Chelsea,2.5371697302907705,2.6282018795609474,2.5371697302907705,21,8.282571202144027,3.598362954333425,2022-2023,premier-league
ethan pinnock,Brentford,3.5859055295586586,0.6192105077207088,3.5859055295586586,8,5.026158023625612,4.340199567377567,2022-2023,premier-league
vitaly janelt,Brentford,2.191264372318983,1.4620734620839355,2.191264372318983,16,7.5696020424366,5.46771614253521,2022-2023,premier-league
alejandro garnacho,Manchester United,3.8779171984642735,1.1436776779592035,3.8779171984642735,3,6.564013659954071,1.711940459907055,2022-2023,premier-league
joão palhinha,Fulham,2.6951698008924723,0.275451373308897,2.6951698008924723,7,5.985029879026115,5.4245135728269815,2022-2023,premier-league
jaidon anthony,Bournemouth,1.7566156624816358,0.9099286124110222,1.7566156624816358,12,3.687783553730696,2.180652843788266,2022-2023,premier-league
rasmus kristensen,Leeds,0.789253355935216,1.2889635181054473,0.789253355935216,8,4.219320389442146,3.0240348298102617,2022-2023,premier-league
danilo,Nottingham Forest,1.6606165627017615,0.8088494967669249,1.6606165627017615,9,2.98664789646864,0.7929538227617741,2022-2023,premier-league
adam lallana,Brighton,1.1926603838801384,0.9687040857970716,1.1926603838801384,14,3.4976200629025698,1.924544109031558,2022-2023,premier-league
alex iwobi,Everton,2.7482709400355816,6.127815451472998,2.7482709400355816,64,13.531792795285584,7.712628765031695,2022-2023,premier-league
theo walcott,Southampton,3.126369597390294,1.8109254278242588,3.126369597390294,15,4.903730925172567,0.985082202591002,2022-2023,premier-league
john stones,Manchester City,1.3161899587139487,1.4483567401766777,1.3161899587139487,8,11.626406718045471,11.451622042804956,2022-2023,premier-league
eric dier,Tottenham,1.4715977106243372,1.6204578075557947,1.4715977106243372,7,11.746883509680629,11.003167567774652,2022-2023,premier-league
ben davies,Tottenham,0.9933742862194777,2.469028750434518,0.9933742862194777,20,8.73275038599968,7.62914814800024,2022-2023,premier-league
bertrand traoré,Aston Villa,0.856813095510006,0.0698933973908424,0.856813095510006,1,1.9170579137280583,1.0958947828039527,2022-2023,premier-league
ben chilwell,Chelsea,1.465110638178885,1.9936782559379933,1.465110638178885,21,4.494038670323789,3.5327052902430296,2022-2023,premier-league
adama traoré,Wolverhampton Wanderers,1.420078607276082,3.147219412028789,1.420078607276082,23,6.109330745413899,1.6365119582042098,2022-2023,premier-league
kurt zouma,West Ham,2.125173594802618,0.056879699230194,2.125173594802618,1,2.5968139097094536,2.470027904957533,2022-2023,premier-league
kalidou koulibaly,Chelsea,1.0540769854560494,0.305135702714324,1.0540769854560494,7,7.35240276902914,7.254468761384487,2022-2023,premier-league
jorginho,"Arsenal,Chelsea",1.7956794500350952,0.5555977635085583,0.273341417312622,12,11.183870004490018,10.591356659308076,2022-2023,premier-league
trent alexander-arnold,Liverpool,1.8788890931755304,13.222441317513583,1.8788890931755304,71,21.868592441082,16.189754247665405,2022-2023,premier-league
joão cancelo,Manchester City,0.5918373949825764,0.8360136020928621,0.5918373949825764,12,8.179260186851025,7.247300129383802,2022-2023,premier-league
rodri,Manchester City,4.119232214987278,4.539481725543737,4.119232214987278,32,26.80197256803513,23.071657463908195,2022-2023,premier-league
adam armstrong,Southampton,2.4375014984980226,1.730416551232338,2.4375014984980226,11,4.704243279993534,1.2918517235666511,2022-2023,premier-league
dominic calvert-lewin,Everton,6.498087804764509,1.2365073096007109,5.736918967217207,9,8.038987591862679,1.9899096544831991,2022-2023,premier-league
daniel james,"Fulham,Leeds",2.1174327954649925,1.5898781195282936,2.1174327954649925,8,4.573668692260981,1.5260148122906685,2022-2023,premier-league
harry wilson,Fulham,1.8703890815377235,1.3884916454553604,1.8703890815377235,12,5.573958999477327,2.747893917374313,2022-2023,premier-league
jean-philippe mateta,Crystal Palace,3.308864532038569,0.4064396023750305,3.308864532038569,5,4.657251037657261,1.3217991441488266,2022-2023,premier-league
timothy castagne,Leicester,1.9257993642240765,3.172707935795188,1.9257993642240765,21,11.603145258501172,8.605382116511464,2022-2023,premier-league
romain perraud,Southampton,1.2091420125216246,2.266822852194309,1.2091420125216246,15,4.521617898717523,2.6945367883890867,2022-2023,premier-league
yerry mina,Everton,1.6610938757658005,0.0843361243605613,1.6610938757658005,1,0.7217651586979628,0.1148442979902029,2022-2023,premier-league
dejan kulusevski,Tottenham,2.6102962754666805,5.482720654457808,2.6102962754666805,47,9.842267464846373,4.0003888993524015,2022-2023,premier-league
fred,Manchester United,2.2472731824964285,2.549862952902913,2.2472731824964285,30,12.157874770462511,8.124852128326893,2022-2023,premier-league
tom cairney,Fulham,1.549193875864148,1.6246961504220965,1.549193875864148,12,5.840297954156995,3.505937293171882,2022-2023,premier-league
ryan sessegnon,Tottenham,2.117515377700329,1.040791004896164,2.117515377700329,6,4.331894390285015,2.0439960788935423,2022-2023,premier-league
william saliba,Arsenal,0.8184554874897003,1.120013577863574,0.8184554874897003,6,9.701152380555868,9.49210711196065,2022-2023,premier-league
stuart armstrong,Southampton,2.106476968154311,2.606352062895894,2.106476968154311,18,6.877064095810056,2.4147079661488533,2022-2023,premier-league
naif aguerd,West Ham,2.5115839689970016,0.6282200030982494,2.5115839689970016,6,1.3947869138792155,1.277543191798031,2022-2023,premier-league
matheus cunha,Wolverhampton Wanderers,1.591183171607554,0.8713507484644651,1.591183171607554,8,2.6735775023698807,0.6461011376231909,2022-2023,premier-league
ben white,Arsenal,0.9820632422342896,4.293553752824664,0.9820632422342896,27,18.13298106752336,15.288546109572051,2022-2023,premier-league
emerson,Tottenham,1.7453065998852253,0.4839589893817901,1.7453065998852253,9,7.7816263027489185,5.672533370554447,2022-2023,premier-league
tomas soucek,West Ham,3.82576912175864,1.9310189355164769,3.82576912175864,15,8.626211040653288,5.910706527531147,2022-2023,premier-league
luke ayling,Leeds,2.712577499449253,1.8191682416945696,2.712577499449253,12,7.104759126901627,4.520665276795626,2022-2023,premier-league
pascal struijk,Leeds,1.3350814320147038,2.1753706987947226,1.3350814320147038,13,5.012533586472273,3.33086527697742,2022-2023,premier-league
emmanuel dennis,Nottingham Forest,1.5486181434243915,0.5363962892442942,1.5486181434243915,7,2.086062991991639,0.9663639571517706,2022-2023,premier-league
fabio carvalho,Liverpool,1.1579107120633123,0.1046279966831207,1.1579107120633123,1,1.4301361963152883,0.7474121823906898,2022-2023,premier-league
kamaldeen sulemana,Southampton,1.679018633440137,1.4270181329920888,1.679018633440137,14,3.4539370611310005,0.6344611132517457,2022-2023,premier-league
kiernan dewsbury-hall,Leicester,1.8549880683422089,3.0710923951119184,1.8549880683422089,39,9.722595304250715,5.314303573220968,2022-2023,premier-league
matias viña,Bournemouth,0.7529756985604763,0.1579136550426483,0.7529756985604763,2,1.6716434881091118,0.97148409858346,2022-2023,premier-league
michael olise,Crystal Palace,2.659285433590412,7.174625148996711,2.659285433590412,72,8.7775584384799,3.4045963063836098,2022-2023,premier-league
joe ayodele-aribo,Southampton,2.054455615580082,0.9876715950667858,2.054455615580082,9,3.790229113772512,0.947960801422596,2022-2023,premier-league
marcos senesi,Bournemouth,2.0692426282912493,0.5055976919829845,2.0692426282912493,5,4.307535422034562,3.9094908265396953,2022-2023,premier-league
wilfried gnonto,Leeds,1.833498403429985,2.921407464891672,1.833498403429985,22,5.230319026857615,1.9364304393529888,2022-2023,premier-league
fabian schär,Newcastle United,5.092751467600465,2.4296507444232702,5.092751467600465,19,10.184462796896696,8.898998957127333,2022-2023,premier-league
allan saint-maximin,Newcastle United,1.6111805494874716,4.724137527868152,1.6111805494874716,31,8.289438785985112,3.2378203477710485,2022-2023,premier-league
pierre-emerick aubameyang,Chelsea,2.122752519324422,0.3434317037463188,2.122752519324422,4,2.808082729578018,0.5031093060970306,2022-2023,premier-league
joel matip,Liverpool,0.6459370153024793,0.3237086497247219,0.6459370153024793,4,5.542334942147136,5.465866832062602,2022-2023,premier-league
ivan perisic,Tottenham,3.0171149894595146,6.623175095766783,3.0171149894595146,48,9.894330563023686,6.034054983407259,2022-2023,premier-league
philippe coutinho,Aston Villa,1.3861289341002705,0.3858625032007694,1.3861289341002705,8,2.819877240806818,1.439754718914628,2022-2023,premier-league
joel ward,Crystal Palace,1.4655719939619305,0.3378884494304657,1.4655719939619305,10,3.974868109449744,3.709601128473878,2022-2023,premier-league
james tomkins,Crystal Palace,0.7290570810437202,0.0,0.7290570810437202,0,0.1063892990350723,0.0669699981808662,2022-2023,premier-league
cheikhou kouyaté,Nottingham Forest,0.1867025382816791,0.9933399967849256,0.1867025382816791,8,2.0716649424284697,1.7446327153593302,2022-2023,premier-league
manuel lanzini,West Ham,0.6443301560357213,0.3371060192584991,0.6443301560357213,1,1.1725098555907607,0.1910736504942178,2022-2023,premier-league
nathan aké,Manchester City,1.3441827092319727,1.09055732563138,1.3441827092319727,9,13.650609649717808,13.542976595461369,2022-2023,premier-league
seamus coleman,Everton,0.2670318866148591,1.4559272825717926,0.2670318866148591,4,4.157558128237724,2.552595190703869,2022-2023,premier-league
ashley young,Aston Villa,0.3949361126869917,0.7811885923147202,0.3949361126869917,14,6.350133599713445,5.585736140608788,2022-2023,premier-league
christian eriksen,Manchester United,4.86724331881851,4.558254588395357,4.86724331881851,36,16.041057281196117,10.682778850197792,2022-2023,premier-league
kieran trippier,Newcastle United,0.8719969913363457,13.462713163346052,0.8719969913363457,110,17.47081391327083,14.60538318939507,2022-2023,premier-league
marc albrighton,Leicester,0.4420046992599964,0.5711894929409027,0.4420046992599964,6,2.0923749804496765,1.671343982219696,2022-2023,premier-league
diego costa,Wolverhampton Wanderers,2.9844185262918472,0.5990131702274084,2.9844185262918472,11,3.3896298184990883,0.5007723271846771,2022-2023,premier-league
craig dawson,"West Ham,Wolverhampton Wanderers",1.5213804170489311,0.1079010032117366,1.5213804170489311,2,3.398840533569455,3.246724532917142,2022-2023,premier-league
kyle walker-peters,Southampton,0.6717622503638268,1.83802130445838,0.6717622503638268,15,7.270549733191729,5.722348512150347,2022-2023,premier-league
alex oxlade-chamberlain,Liverpool,1.493293778039515,0.7890531122684479,1.493293778039515,5,2.451194860972464,0.5513057112693787,2022-2023,premier-league
luke shaw,Manchester United,0.9740113597363234,3.826654343865812,0.9740113597363234,34,12.464829174801707,10.296980248764156,2022-2023,premier-league
tyrone mings,Aston Villa,1.2113220421597362,1.1698964163661003,1.2113220421597362,5,11.514379546046255,10.62966813147068,2022-2023,premier-league
dennis praet,Leicester,0.9074058122932912,0.5022870898246765,0.9074058122932912,3,2.4376747999340296,1.15929308347404,2022-2023,premier-league
emerson,West Ham,1.005102353170514,0.8198722722008824,1.005102353170514,13,2.97873582970351,1.8349706148728728,2022-2023,premier-league
michael keane,Everton,1.3261511586606505,1.0489701740443709,1.3261511586606505,3,1.2412088364362717,0.4877051580697298,2022-2023,premier-league
james tarkowski,Everton,3.02016625367105,3.46320622228086,3.02016625367105,15,6.181014558300376,5.973101237788796,2022-2023,premier-league
rob holding,Arsenal,0.3741819858551025,0.0,0.3741819858551025,0,3.300787255167961,3.20217327773571,2022-2023,premier-league
nampalys mendy,Leicester,0.0925476998090744,0.0272580198943614,0.0925476998090744,2,2.870108552277088,2.802908446639776,2022-2023,premier-league
pontus jansson,Brentford,0.1967248991131782,0.0,0.1967248991131782,0,1.850629718974233,1.7343054097145796,2022-2023,premier-league
lucas digne,Aston Villa,0.4971364550292492,1.567529585212469,0.4971364550292492,18,4.502802707254887,3.2010582676157355,2022-2023,premier-league
pablo sarabia,Wolverhampton Wanderers,2.5362928099930286,0.7747617959976196,2.5362928099930286,11,3.5684401094913483,1.4430569261312485,2022-2023,premier-league
mateo kovacic,Chelsea,1.3262846283614635,1.793226939626038,1.3262846283614635,23,8.143409481272101,5.918664623051882,2022-2023,premier-league
