nombre,club_actual,goles_esperados,asistencias_esperadas,goles_esperados_noPen,key_passes,xGChain,xGBuildup,temporada,liga
william carvalho,Real Betis,3.331784239038825,1.4937704876065254,3.331784239038825,22,11.703816525638103,7.958751594647765,2022-2023,laliga
santiago comesaña,Rayo Vallecano,2.689192680642009,1.8044728748500347,2.689192680642009,41,7.891891127452254,5.114978757686913,2022-2023,laliga
juan miranda,Real Betis,2.5308494847267866,2.913688050583005,2.5308494847267866,20,6.685486979782581,3.006819574162364,2022-2023,laliga
ander barrenetxea,Real Sociedad,3.3963296115398407,0.84561413154006,3.3963296115398407,8,4.909930506721139,1.73104795999825,2022-2023,laliga
iván martín,Girona,2.670377928763628,2.984824126586318,2.670377928763628,17,10.81881345063448,7.028688091784716,2022-2023,laliga
carles pérez,Celta Vigo,2.2080270387232304,1.78542956802994,2.2080270387232304,23,8.087709935382009,4.642618793994188,2022-2023,laliga
joseph aidoo,Celta Vigo,1.416922703385353,0.0810652002692222,1.416922703385353,2,6.54033353086561,5.559501523151994,2022-2023,laliga
dani rodríguez,Mallorca,2.897675169631839,3.044348869472742,2.897675169631839,26,7.1755600441247225,3.861684357747436,2022-2023,laliga
nemanja gudelj,Sevilla,2.136961732059717,0.5693970732390881,2.136961732059717,5,4.984419351443648,3.642415271140635,2022-2023,laliga
joão félix,Atletico Madrid,3.3993573170155287,1.8245068956166504,3.3993573170155287,10,6.138477439060807,1.3330573067069054,2022-2023,laliga
monchu,Real Valladolid,2.376700069755316,2.798762056045234,2.376700069755316,25,6.02782881911844,3.670932489447296,2022-2023,laliga
aimar oroz,Osasuna,3.849490972235799,2.9725606329739094,3.1062129456549883,34,8.030050873756409,3.6662511248141527,2022-2023,laliga
marcos acuña,Sevilla,0.7936642784625292,5.484497045166791,0.7936642784625292,38,8.677886949852109,6.379514014348388,2022-2023,laliga
diego lópez,Valencia,3.17475550621748,1.5422356389462948,3.17475550621748,10,5.246322989463806,1.0166417099535463,2022-2023,laliga
josé ángel carmona,"Elche,Sevilla",1.8526497036218643,0.4945716978982091,1.8526497036218643,6,2.410325043834746,0.7621443970128894,2022-2023,laliga
arnau martinez,Girona,1.6886277701705694,4.48092791903764,1.6886277701705694,40,10.637226743623614,7.622788103297353,2022-2023,laliga
srdjan babic,Almeria,1.454300044104457,0.1954944189637899,1.454300044104457,7,6.4851946644485,6.320092674344778,2022-2023,laliga
largie ramazani,Almeria,4.351289687678218,1.956996165215969,3.6080116983503103,13,7.751096362248063,2.461212081834674,2022-2023,laliga
césar montes,Espanyol,0.9106873823329806,0.0,0.9106873823329806,0,2.606284244917333,2.513305086642504,2022-2023,laliga
viktor tsygankov,Girona,2.369046278297901,2.8325468711555004,2.369046278297901,34,7.765996919944882,3.650611913297325,2022-2023,laliga
david silva,Real Sociedad,5.60367547813803,4.561426822096109,5.60367547813803,34,17.130300030112267,8.042002441361547,2022-2023,laliga
falcao,Rayo Vallecano,3.3304264014586806,0.1064704935997724,2.587148345075548,3,2.564963976852596,0.9134693592786788,2022-2023,laliga
oriol romeu,Girona,1.9547390500083568,0.7906981129199266,1.9547390500083568,20,13.820885868743062,12.802528554573655,2022-2023,laliga
pablo maffeo,Mallorca,1.9757981705479324,2.9298833273351192,1.9757981705479324,34,5.955850284546614,3.396161401644349,2022-2023,laliga
suso,Sevilla,1.0977844838052988,2.8383015021681786,1.0977844838052988,28,5.286482717841864,2.261879350990057,2022-2023,laliga
rodrigo de paul,Atletico Madrid,1.4026036448776722,6.690865524113178,1.4026036448776722,48,15.50256515480578,10.091789565980434,2022-2023,laliga
jordi alba,Barcelona,0.7749459184706211,7.082583539187908,0.7749459184706211,38,14.225346598774196,10.112800365313888,2022-2023,laliga
francisco portillo,Almeria,0.4702072087675333,0.9735526535660028,0.4702072087675333,13,4.503319492563605,3.624378375709057,2022-2023,laliga
rubén garcía,Osasuna,1.9464323855936527,2.0316804870963097,1.9464323855936527,24,4.684022324159741,1.8585611497983336,2022-2023,laliga
giménez,Atletico Madrid,2.63352469354868,0.5391086456365883,2.63352469354868,7,7.911925621330738,7.051249861717224,2022-2023,laliga
roque mesa,Real Valladolid,1.2065193159505725,0.8873448986560106,1.2065193159505725,18,5.951599834486842,4.353925374336541,2022-2023,laliga
willian josé,Real Betis,2.6430313661694527,1.5757725331932306,1.89975131303072,8,2.613967090845108,0.3217277936637401,2022-2023,laliga
toni kroos,Real Madrid,1.200868676416576,4.9393202075734735,1.200868676416576,54,18.488424599170685,16.898543439805508,2022-2023,laliga
raúl garcía,Athletic Club,4.578567340970039,1.1561676627025008,4.578567340970039,8,7.000629723072052,1.9284863211214545,2022-2023,laliga
amath diedhiou,Mallorca,3.6326244734227657,0.7961649894714355,3.6326244734227657,2,4.974734524264932,1.1558105647563934,2022-2023,laliga
raíllo,Mallorca,0.6625327011570334,1.7236424162983894,0.6625327011570334,7,6.733565576374531,5.816723238676786,2022-2023,laliga
nabil fekir,Real Betis,2.491073722019792,2.637178413569927,1.7477963026612997,23,4.751465296372771,1.970035683363676,2022-2023,laliga
carles aleñá,Getafe,2.163777019828558,1.456190152093768,2.163777019828558,15,5.6100273579359055,2.770214391872287,2022-2023,laliga
kike garcía,Osasuna,4.856644075363874,2.1979495119303465,4.113366451114416,13,5.446273734793067,0.3539819028228521,2022-2023,laliga
edu expósito,Espanyol,0.6080315532162786,1.951344233006239,0.6080315532162786,21,4.529221378266811,3.0405226051807404,2022-2023,laliga
david garcía,Osasuna,0.5284775923937559,0.3443900924175977,0.5284775923937559,5,5.0192710645496845,4.750127764418721,2022-2023,laliga
mikel merino,Real Sociedad,4.802772412076592,7.289825182408094,4.059494385495782,44,17.641651447862387,10.858597200363874,2022-2023,laliga
giovani lo celso,Villarreal,3.0374227864667773,3.441855674609542,3.0374227864667773,31,8.115426315926015,4.462932415306568,2022-2023,laliga
óscar rodríguez,Celta Vigo,3.2660274133086205,1.9282668586820364,3.2660274133086205,24,7.24289171397686,4.457388846203685,2022-2023,laliga
gonçalo paciência,Celta Vigo,1.962275837548077,0.5880770366638899,1.962275837548077,6,2.8872672375291586,0.6012149080634117,2022-2023,laliga
bryan gil salvatierra,Sevilla,3.708265768364072,0.8172996062785387,3.708265768364072,8,6.243981336243451,1.864203150384128,2022-2023,laliga
samu sáiz,Girona,1.5808860063552856,0.2584740966558456,0.0944583006203174,3,1.4187982194125652,1.0658661127090454,2022-2023,laliga
yangel herrera,Girona,3.059473019093275,1.800222447142005,3.059473019093275,11,5.248397551476955,2.677138013765216,2022-2023,laliga
frenkie de jong,Barcelona,2.693555761128664,4.7559387451037765,2.693555761128664,45,29.088483943603933,23.79800712969154,2022-2023,laliga
arnaut danjuma groeneveld,Villarreal,3.002296168357134,0.3492829985916614,2.259016115218401,5,2.699472740292549,0.2311565056443214,2022-2023,laliga
rodrigo sánchez,Real Betis,1.6183249522000551,2.598064145073294,1.6183249522000551,22,6.500272762030363,3.2110991198569536,2022-2023,laliga
miguel gutiérrez,Girona,0.9610672546550632,3.603350104764104,0.9610672546550632,23,11.688764601945875,9.741722017526628,2022-2023,laliga
reinier,Girona,1.930114729329944,0.9867664482444524,1.930114729329944,7,3.604226481169462,1.2827923521399498,2022-2023,laliga
gavi,Barcelona,2.956624379381537,3.826028222218156,2.956624379381537,38,19.350502401590347,14.044996475800872,2022-2023,laliga
fran garcía,Rayo Vallecano,1.2055919878184795,1.4551293663680551,1.2055919878184795,28,8.473719134926796,6.809234156273305,2022-2023,laliga
gastón álvarez,Getafe,1.0280214361846447,0.1942152800038457,1.0280214361846447,4,2.253746877424419,2.04950731433928,2022-2023,laliga
lucas robertone,Almeria,2.3716749036684632,7.5181821854785085,2.3716749036684632,53,13.242084063589571,7.222204795107245,2022-2023,laliga
andré almeida,Valencia,1.5696572922170162,3.63546852208674,1.5696572922170162,42,9.55553712695837,7.148821536451578,2022-2023,laliga
selim amallah,Real Valladolid,0.7113122809678316,0.4905868247151375,0.7113122809678316,3,1.8679705988615751,1.2709545753896236,2022-2023,laliga
andreas christensen,Barcelona,1.195682905614376,0.7138344347476959,1.195682905614376,6,8.484907913021743,8.344191211275756,2022-2023,laliga
david alaba,Real Madrid,1.0671612191945314,0.8824038803577423,1.0671612191945314,16,9.920192981138824,9.280090298503636,2022-2023,laliga
matija nastasic,Mallorca,0.6055040117353201,0.0,0.6055040117353201,0,0.7831835034303367,0.7141293059103191,2022-2023,laliga
gabriel,Valencia,1.203470841050148,0.313298862427473,1.203470841050148,5,3.194622853770852,3.0374751035124063,2022-2023,laliga
francis coquelin,Villarreal,0.7778421025723219,1.2342627942562103,0.7778421025723219,6,3.173701850697398,1.4783342964947224,2022-2023,laliga
aleix garcía,Girona,1.496823001652956,7.221289093606174,1.496823001652956,64,13.786640480160711,10.398169683292508,2022-2023,laliga
pol lirola,Elche,0.4190190136432647,0.6457744911313057,0.4190190136432647,7,1.661911103874445,0.6250379886478186,2022-2023,laliga
franck kessié,Barcelona,1.5637680646032095,0.7115019056946039,1.5637680646032095,8,5.656166490167379,3.493413208052516,2022-2023,laliga
alejandro gomez,Sevilla,1.48479794152081,2.053089139983058,1.48479794152081,14,7.090924225747585,3.941116283647716,2022-2023,laliga
marcos alonso,Barcelona,1.0921338154003024,0.4133883249014616,1.0921338154003024,6,7.397888980805874,7.354059033095837,2022-2023,laliga
álvaro negredo,Cadiz,2.0394542226567864,2.398107411339879,2.0394542226567864,10,4.833618828095496,1.0559767689555883,2022-2023,laliga
bernardo,Girona,1.5497414749115703,0.0502316989004612,1.5497414749115703,1,4.896957593038678,4.394537569954991,2022-2023,laliga
antonio rüdiger,Real Madrid,1.6836376637220385,0.1438728049397468,1.6836376637220385,2,12.490491887554526,12.203336661681533,2022-2023,laliga
sergio escudero,Real Valladolid,1.8029865119606256,1.764399147592485,1.8029865119606256,15,4.908221675083041,3.722209934145212,2022-2023,laliga
carlos fernández,Real Sociedad,3.322447409853339,0.4054719097912311,3.322447409853339,7,3.830534359440208,1.1505183726549149,2022-2023,laliga
ivan rakitic,Sevilla,3.0687213544733822,1.7961411206051707,1.5821661413647234,28,8.292131656315178,6.440075376071036,2022-2023,laliga
damián suárez,Getafe,0.6186534613370895,1.897539421916008,0.6186534613370895,26,5.267320052720606,3.4844284001737837,2022-2023,laliga
yuri,Athletic Club,1.2711219070479274,1.317332172766328,1.2711219070479274,21,6.933278899639845,5.953086618334055,2022-2023,laliga
asier illarramendi,Real Sociedad,0.8316995371133089,0.3370774667710066,0.8316995371133089,10,5.127846831455827,4.199352655559778,2022-2023,laliga
nacho,Real Madrid,0.7169018145650625,0.8847187478095293,0.7169018145650625,12,8.059497049078345,6.968906365334988,2022-2023,laliga
igor zubeldia,Real Sociedad,0.8803982120007277,0.3120795488357544,0.8803982120007277,3,6.171228911727667,5.8835909608751535,2022-2023,laliga
de marcos,Athletic Club,0.7539238221943378,3.414660105481744,0.7539238221943378,37,10.843989925459027,8.378865968436003,2022-2023,laliga
carlos soler,Valencia,0.919252023100853,0.1972188930958509,0.1759744025766849,4,0.4363199006766081,0.2564583998173475,2022-2023,laliga
toni lato,Valencia,1.05461307708174,0.8760246112942696,1.05461307708174,15,4.091969270259142,2.728890709578991,2022-2023,laliga
iñigo martínez,Athletic Club,0.9951024046167732,0.2025967966765165,0.9951024046167732,5,3.673653353005648,3.590801015496254,2022-2023,laliga
josé gayá,Valencia,2.358489423058927,6.032102428376675,1.6152113964781163,58,11.139251859858632,6.132489789277315,2022-2023,laliga
marcos llorente,Atletico Madrid,1.6064223777502775,4.316094780340791,1.6064223777502775,29,10.921120278537272,5.815340643748641,2022-2023,laliga
roger,"Cadiz,Elche",3.641261495649815,0.8857751749455929,3.641261495649815,14,5.267436446622014,0.828834243118763,2022-2023,laliga
lazo,"Almeria,Espanyol",0.2645194008946419,0.6758679896593094,0.2645194008946419,2,0.4720181953161955,0.2538841944187879,2022-2023,laliga
sergio akieme,Almeria,1.7648047748953104,2.0613306146115065,1.7648047748953104,21,8.330277349799871,6.244245415553451,2022-2023,laliga
gerard gumbau,Elche,2.2453443557024,6.206648557446897,2.2453443557024,72,8.75935653410852,5.912355614826083,2022-2023,laliga
karim rekik,Sevilla,0.744144270196557,0.1373257264494896,0.744144270196557,4,4.2525789849460125,3.576131902635097,2022-2023,laliga
youssouf sabaly,Real Betis,0.4553237939253449,1.023790329694748,0.4553237939253449,13,4.961864214390516,3.898220447823405,2022-2023,laliga
thomas lemar,Atletico Madrid,1.1992077436298132,1.8818584717810156,1.1992077436298132,27,7.184601306915283,4.554188309237361,2022-2023,laliga
ronael pierre gabriel,Espanyol,0.0861785113811492,0.1352385394275188,0.0861785113811492,2,0.5389856360852718,0.3175685852766037,2022-2023,laliga
borja,Girona,0.5267478004097939,0.555243406444788,0.5267478004097939,5,2.3127197567373514,1.2745860163122416,2022-2023,laliga
unai lópez,Rayo Vallecano,1.1796559831127524,1.0152464844286442,1.1796559831127524,21,4.072189535945654,3.128623991273344,2022-2023,laliga
ángel,Mallorca,2.325581658631563,0.0760788992047309,2.325581658631563,3,2.656751925125718,0.4260027483105659,2022-2023,laliga
iván sánchez,Real Valladolid,0.4739026669412851,1.8839735956862569,0.4739026669412851,17,4.305321861058474,2.967937429435551,2022-2023,laliga
darko brasanac,Osasuna,1.1449092347174885,0.7720240876078606,1.1449092347174885,7,3.8700461611151695,2.861416894942522,2022-2023,laliga
yeray álvarez,Athletic Club,0.5225457046180964,1.3482149224728346,0.5225457046180964,14,5.639123940840364,4.689123958349228,2022-2023,laliga
kike barja,Osasuna,1.0843509994447231,4.22251589037478,1.0843509994447231,27,5.678879210725427,2.65515011921525,2022-2023,laliga
alexander isak,Real Sociedad,0.5624610185623169,0.1057390011847019,0.5624610185623169,2,0.6682000011205673,0.0,2022-2023,laliga
juanpe,Girona,0.4017756972461939,0.4998184461146593,0.4017756972461939,3,4.198296597227454,4.177839269861579,2022-2023,laliga
