nombre,goles_esperados,asistencias_esperadas,goles_esperados_noPen,key_passes,xGChain,xGBuildup,temporada,liga
nathaniel clyne,0.0234091719612479,0.1613760516047477,0.0234091719612479,3,1.4450985342264175,1.2837224826216698,2024-2025,premier-league
raheem sterling,0.9707838203758,0.5390832684934139,0.9707838203758,8,2.2374207340180874,1.050472877919674,2024-2025,premier-league
alex mccarthy,0.0,0.0,0.0,0,0.4999673590064049,0.4999673590064049,2024-2025,premier-league
kyle walker,0.1098661832511425,0.7247695401310921,0.1098661832511425,7,6.8929938822984695,6.746879652142525,2024-2025,premier-league
kieran trippier,0.1578787304461002,1.8058830378577115,0.1578787304461002,21,6.462460404261947,6.190624123439193,2024-2025,premier-league
ben davies,0.3614495517686009,0.0991829298436641,0.3614495517686009,2,5.178717454895377,5.166538378223777,2024-2025,premier-league
idrissa gueye,1.0407873457297685,2.416206769645214,1.0407873457297685,19,9.350484703667462,7.558115462772548,2024-2025,premier-league
willian,0.2559743635356426,0.2961952313780784,0.2559743635356426,7,2.169583834707737,1.805920036509633,2024-2025,premier-league
lukasz fabianski,0.0,0.0,0.0,0,0.6126065440475941,0.6126065440475941,2024-2025,premier-league
jordan pickford,0.0,0.2801412306725979,0.0,2,4.063891115598381,3.783749884925783,2024-2025,premier-league
jeffrey schlupp,0.2102906517684459,0.3348583467304706,0.2102906517684459,2,0.906626857817173,0.3614778672344982,2024-2025,premier-league
craig dawson,0.4068407323211431,0.0697851851582527,0.4068407323211431,2,2.3292105179280043,2.31708031706512,2024-2025,premier-league
jonny evans,0.0842704158276319,0.0,0.0842704158276319,0,1.1920689959079027,1.1920689959079027,2024-2025,premier-league
adam smith,0.3261268213391304,0.4430896267294884,0.3261268213391304,8,5.3390795309096575,4.74545836634934,2024-2025,premier-league
fraser forster,0.0,0.0,0.0,0,1.9027439206838608,1.9027439206838608,2024-2025,premier-league
matt targett,0.0,0.0,0.0,0,0.1423778682947158,0.1423778682947158,2024-2025,premier-league
kyle walker-peters,1.1614951640367508,2.7974178763106465,1.1614951640367508,23,9.133386302739382,6.938454505056143,2024-2025,premier-league
harrison reed,0.1439509261399507,0.0789679586887359,0.1439509261399507,1,0.3412153646349907,0.2145950347185135,2024-2025,premier-league
axel tuanzebe,0.3537554126232862,0.6262782029807568,0.3537554126232862,5,3.900601495057344,3.3178643696010117,2024-2025,premier-league
harry winks,0.1876087933778762,1.32591406814754,0.1876087933778762,17,5.152881131507456,4.76618863362819,2024-2025,premier-league
sam johnstone,0.0,0.0490641593933105,0.0,1,1.1530965231359005,1.1530965231359005,2024-2025,premier-league
mason holgate,0.0,0.0,0.0,0,0.0,0.0,2024-2025,premier-league
joseph gomez,0.3742993529886007,0.0806920379400253,0.3742993529886007,2,4.230954002588987,4.1999836675822735,2024-2025,premier-league
luke shaw,0.031377512961626,0.5605076849460602,0.031377512961626,5,1.353358380496502,0.7928507253527641,2024-2025,premier-league
tyrone mings,0.7991716582328081,0.1797054167836904,0.7991716582328081,3,5.253270890563726,5.077521752566099,2024-2025,premier-league
alex palmer,0.0,0.0210703182965517,0.0,1,2.139107011258602,2.139107011258602,2024-2025,premier-league
alisson,0.0,0.4981032609939575,0.0,1,9.50970114208758,9.01159788109362,2024-2025,premier-league
neto,0.0,0.0,0.0,0,0.4283316135406494,0.4283316135406494,2024-2025,premier-league
jorginho,0.0592099986970424,0.4611985944211483,0.0592099986970424,3,4.177355792373419,3.738667394965887,2024-2025,premier-league
federico chiesa,0.6147317513823509,0.2075449079275131,0.6147317513823509,2,1.6294743716716766,0.8755535371601582,2024-2025,premier-league
sasa lukic,1.5360550973564386,3.099418031051755,1.5360550973564386,27,11.622625487856569,7.836565780453384,2024-2025,premier-league
emil krafth,0.0276889540255069,0.0589407011866569,0.0276889540255069,1,1.4653809145092964,1.4653809145092964,2024-2025,premier-league
ben mee,0.0,0.0,0.0,0,0.0300854332745075,0.0300854332745075,2024-2025,premier-league
ryan fraser,0.0251516010612249,0.1558907814323902,0.0251516010612249,2,2.0469524562358856,1.8659100458025928,2024-2025,premier-league
andrew robertson,1.5656620487570765,4.881590306758881,1.5656620487570765,40,19.93133733794093,15.677865535020828,2024-2025,premier-league
lucas digne,0.7811353597790003,6.966049259528518,0.7811353597790003,36,8.990315483883023,6.626998363062739,2024-2025,premier-league
jefferson lerma,0.8986045755445957,1.3882753169164062,0.8986045755445957,10,10.00641503976658,8.994050413835794,2024-2025,premier-league
emiliano buendía,0.8230422083288431,0.0468223355710506,0.8230422083288431,1,0.956121938303113,0.215285837650299,2024-2025,premier-league
alphonse areola,0.0,0.0,0.0,0,3.024439178407192,3.024439178407192,2024-2025,premier-league
rodri,0.0,0.0520608685910701,0.0,1,1.4455500841140747,1.4455500841140747,2024-2025,premier-league
oleksandr zinchenko,0.4987206254154444,0.1286610011011362,0.4987206254154444,3,3.0112361051142216,2.736764498054981,2024-2025,premier-league
issa diop,0.4851377755403518,0.1430980395525694,0.4851377755403518,3,3.876760764978826,3.789013215340674,2024-2025,premier-league
maxwel cornet,0.0751236081123352,0.0,0.0751236081123352,0,0.0751236081123352,0.0,2024-2025,premier-league
ricardo pereira,0.1111767999827861,0.0,0.1111767999827861,0,1.118471845984459,1.0300674214959145,2024-2025,premier-league
